Timestamp;Sesqui-C - Inverter 4 - AC power [W] - P_AC;Sesqui-C - Inverter 8 - AC power [W] - P_AC;Sesqui-C - Inverter 7 - AC power [W] - P_AC;Sesqui-C - Inverter 1 - AC power [W] - P_AC;Sesqui-C - Inverter 2 - AC power [W] - P_AC;Sesqui-C - Inverter 14 - AC power [W] - P_AC;Sesqui-C - Inverter 3 - AC power [W] - P_AC;Sesqui-C - Inverter 5 - AC power [W] - P_AC;Sesqui-C - Inverter 10 - AC power [W] - P_AC;Sesqui-C - Inverter 6 - AC power [W] - P_AC;Sesqui-C - Inverter 11 - AC power [W] - P_AC;Sesqui-C - Inverter 9 - AC power [W] - P_AC;Sesqui-C - Inverter 12 - AC power [W] - P_AC;Sesqui-C - Inverter 13 - AC power [W] - P_AC;Sesqui-C - Schneider Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Sesqui-C - Schneider Meter - Power [W] - M_AC_P;Sesqui-C - Lufft WS600 - Wind speed [m/s] - E_W_S;Sesqui-C - Module Temperature - Temperature [°C] - T;Sesqui-C - POA - Irradiance [Wh/m²] - SRAD
2023-10-02 17:45:00;7727.914;7098.777;6887.445;3695.457;8318.159;8615.777;7943.035;8657.462;7080.445;6937.056;8935.667;7086.333;9184.222;8589.333;12741.917;100235.426;3.054;13.946;37.653
2023-10-02 18:00:00;6235.189;5718.723;5534.833;2961.369;6638.279;7051.555;6527.509;7107.310;5662.388;5558.167;7282.389;5672.667;7539.055;6957.333;12759.118;80353.871;2.760;13.996;32.054
2023-10-02 18:15:00;2400.009;1868.778;1912.611;1046.807;2613.167;2586.167;2469.176;2826.958;2031.556;1855.332;2795.889;2011.611;2909.555;2606.499;12797.939;27287.891;2.773;13.742;14.396
2023-10-02 18:30:00;1089.082;748.446;733.999;497.507;1187.045;1165.221;1158.217;1369.683;910.889;705.056;1235.835;852.111;1275.833;1154.890;12782.338;10452.975;2.863;13.631;8.117
2023-10-02 18:45:00;527.220;262.999;270.388;208.207;581.663;642.444;547.517;690.539;391.111;216.888;620.611;391.445;641.890;662.055;12778.400;3074.307;2.698;13.622;4.533
2023-10-02 19:00:00;162.967;55.333;59.889;71.511;219.704;210.889;187.269;283.856;103.279;45.111;262.611;96.889;269.500;215.667;12763.447;-1901.811;2.967;13.591;2.274
2023-10-02 19:15:00;21.444;25.333;23.555;22.000;25.537;22.445;22.933;29.092;20.000;20.000;22.333;20.445;30.222;27.778;12774.244;-5324.989;2.887;13.657;0.207
2023-10-02 19:30:00;18.335;20.000;13.333;16.667;15.557;20.000;16.667;16.665;13.333;20.000;20.000;20.000;20.000;20.000;12790.279;-3642.239;3.077;13.725;0.000
2023-10-02 19:45:00;;;;;;;;;;;;;;;12813.652;-3111.657;2.801;13.730;0.000
2023-10-02 20:00:00;;;;;;;;;;;;;;;12769.979;-3133.504;2.959;13.740;0.000
2023-10-02 20:15:00;;;;;;;;;;;;;;;12692.662;-2949.702;3.294;13.737;0.000
2023-10-02 20:30:00;;;;;;;;;;;;;;;12692.313;-2922.662;3.844;13.717;0.000
2023-10-02 20:45:00;;;;;;;;;;;;;;;12800.553;-3024.495;3.627;13.693;0.000
2023-10-02 21:00:00;;;;;;;;;;;;;;;12809.927;-3095.140;3.534;13.687;0.000
2023-10-02 21:15:00;;;;;;;;;;;;;;;12811.763;-3190.342;3.593;13.674;0.000
2023-10-02 21:30:00;;;;;;;;;;;;;;;12752.997;-3092.333;3.576;13.629;0.000
2023-10-02 21:45:00;;;;;;;;;;;;;;;12712.966;-3008.647;3.599;13.573;0.000
2023-10-02 22:00:00;;;;;;;;;;;;;;;12729.209;-3076.278;3.701;13.588;0.000
2023-10-02 22:15:00;;;;;;;;;;;;;;;12741.570;-3053.781;3.523;13.431;0.000
2023-10-02 22:30:00;;;;;;;;;;;;;;;12756.033;-3020.871;3.289;13.533;0.000
2023-10-02 22:45:00;;;;;;;;;;;;;;;12752.273;-2972.648;3.265;13.573;0.000
2023-10-02 23:00:00;;;;;;;;;;;;;;;12771.731;-2919.369;3.107;13.607;0.000
2023-10-02 23:15:00;;;;;;;;;;;;;;;12753.809;-2907.513;2.983;13.449;-0.123
2023-10-02 23:30:00;;;;;;;;;;;;;;;12714.249;-2899.253;3.021;13.317;-0.178
2023-10-02 23:45:00;;;;;;;;;;;;;;;12735.566;-2977.199;3.370;13.411;0.000
2023-10-03 00:00:00;;;;;;;;;;;;;;;12756.993;-2964.995;2.658;13.132;-0.309
2023-10-03 00:15:00;;;;;;;;;;;;;;;12707.951;-2979.259;2.809;13.469;0.000
2023-10-03 00:30:00;;;;;;;;;;;;;;;12701.946;-2925.883;2.704;13.827;0.000
2023-10-03 00:45:00;;;;;;;;;;;;;;;12721.069;-2889.757;2.331;13.852;0.000
2023-10-03 01:00:00;;;;;;;;;;;;;;;12718.669;-2892.703;2.555;13.845;0.000
2023-10-03 01:15:00;;;;;;;;;;;;;;;12723.201;-2918.097;2.178;13.931;0.000
2023-10-03 01:30:00;;;;;;;;;;;;;;;12736.777;-2927.936;1.567;13.892;0.000
2023-10-03 01:45:00;;;;;;;;;;;;;;;12759.805;-2899.001;1.213;13.801;0.000
2023-10-03 02:00:00;;;;;;;;;;;;;;;12745.956;-2933.643;1.423;13.165;-0.736
2023-10-03 02:15:00;;;;;;;;;;;;;;;12753.895;-2966.894;1.121;13.043;-0.301
2023-10-03 02:30:00;;;;;;;;;;;;;;;12735.593;-2942.792;1.613;13.492;0.000
2023-10-03 02:45:00;;;;;;;;;;;;;;;12682.492;-2958.732;0.922;13.591;0.000
2023-10-03 03:00:00;;;;;;;;;;;;;;;12675.183;-2925.753;0.543;13.297;-0.232
2023-10-03 03:15:00;;;;;;;;;;;;;;;12694.732;-2938.751;0.744;12.311;-1.533
2023-10-03 03:30:00;;;;;;;;;;;;;;;12668.751;-2956.980;0.871;11.362;-2.000
2023-10-03 03:45:00;;;;;;;;;;;;;;;12665.171;-2925.177;0.894;10.647;-2.000
2023-10-03 04:00:00;;;;;;;;;;;;;;;12686.597;-3011.979;0.553;9.815;-1.974
2023-10-03 04:15:00;;;;;;;;;;;;;;;12684.957;-2999.468;0.733;9.658;-1.000
2023-10-03 04:30:00;;;;;;;;;;;;;;;12680.683;-2942.511;0.294;10.058;-0.319
2023-10-03 04:45:00;;;;;;;;;;;;;;;12688.563;-3018.602;0.239;10.557;0.000
2023-10-03 05:00:00;;;;;;;;;;;;;;;12640.532;-2977.105;0.381;11.338;0.000
2023-10-03 05:15:00;;;;;;;;;;;;;;;12607.283;-2928.919;0.449;11.872;0.000
2023-10-03 05:30:00;;;;;;;;;;;;;;;12605.361;-2931.753;0.207;12.041;0.000
2023-10-03 05:45:00;;;;;;;;;;;;;;;12614.604;-2958.075;0.355;12.256;0.000
2023-10-03 06:00:00;;;;;;;;;;;;;;;12682.957;-3051.527;0.226;12.220;0.000
2023-10-03 06:15:00;;;;;;;;;;;;;;;12687.289;-3128.845;0.103;11.715;-0.055
2023-10-03 06:30:00;;;;;;;;;;;;;;;12658.589;-3105.081;0.265;11.145;-1.000
2023-10-03 06:45:00;;;;;;;;;;;;;;;12695.734;-3237.139;0.595;11.215;-0.159
2023-10-03 07:00:00;;;;;;;;;;;;;;;12712.417;-3188.321;0.442;11.511;0.000
2023-10-03 07:15:00;243.367;98.083;223.250;62.388;189.181;329.751;318.268;179.555;146.417;81.375;249.778;135.084;237.611;280.167;12713.732;-675.649;0.771;11.216;1.277
2023-10-03 07:30:00;870.667;630.278;681.445;344.556;925.149;936.501;865.166;945.064;703.222;643.278;1019.777;672.500;960.332;975.278;12784.326;8488.144;0.792;11.782;6.554
2023-10-03 07:45:00;3529.223;2970.945;2967.167;1628.555;3729.941;3806.110;3697.200;3933.512;3056.501;3035.554;4022.611;3081.612;4032.555;3710.278;12778.030;43763.246;0.345;12.398;20.183
2023-10-03 08:00:00;5802.631;5247.333;5084.944;2648.832;6071.888;6712.667;6025.596;6523.769;5336.667;5259.777;7009.055;5396.111;7085.777;6531.889;12780.049;76038.641;0.969;12.905;31.767
2023-10-03 08:15:00;9197.668;8337.444;8134.890;4400.907;9561.889;9909.723;9616.156;10062.765;8311.001;8428.889;10530.333;8369.611;10631.500;9709.111;12736.802;119591.325;0.435;13.209;46.307
2023-10-03 08:30:00;12424.161;11643.611;11124.502;5965.457;12770.841;13754.889;13185.912;13626.111;11504.333;11507.944;14430.056;11499.501;14693.333;13307.611;12741.945;164465.681;0.587;13.927;62.485
2023-10-03 08:45:00;15991.984;14886.665;14150.167;7668.924;16480.049;17262.609;17028.889;17412.193;14524.167;14595.389;18169.555;14591.723;18574.222;17422.167;12739.279;210795.183;0.535;14.415;76.789
2023-10-03 09:00:00;19033.375;17570.111;16808.834;9247.401;20402.898;19876.555;20742.999;20949.378;17087.222;17252.833;20981.112;16879.056;21320.778;21310.499;12734.380;251931.762;0.653;14.691;88.415
2023-10-03 09:15:00;27146.777;25606.612;24169.555;13414.223;27526.131;28883.167;28873.154;28981.584;24858.444;25254.612;30748.500;24771.167;30834.500;27706.333;12762.366;359779.244;0.405;15.755;134.290
2023-10-03 09:30:00;50338.901;40968.055;39602.111;22918.784;44493.070;47644.945;47521.999;48601.556;41564.167;44446.278;56383.222;43155.444;51249.666;44157.111;12761.495;612261.258;0.203;17.116;213.784
2023-10-03 09:45:00;73195.104;65154.778;65431.333;36625.778;68151.456;85424.500;70071.035;71822.871;63177.777;74714.945;95871.445;73429.945;73873.723;88027.889;12751.312;990452.307;0.583;19.809;349.957
2023-10-03 10:00:00;124387.781;118236.667;109877.611;63058.423;114885.799;147025.112;115096.223;124026.588;119509.721;139021.444;147379.445;131132.833;145176.888;128127.112;12720.066;1706419.046;0.982;25.242;623.918
2023-10-03 10:15:00;70042.921;66766.166;63566.389;34353.149;71334.666;76169.888;75491.889;75535.261;64946.223;66252.168;80014.333;64464.389;79399.501;70493.111;12649.344;944682.806;1.020;26.945;342.279
2023-10-03 10:30:00;46398.136;43694.611;42188.611;22770.333;49325.513;49860.833;48974.568;50825.557;42951.167;43727.833;52607.833;42727.835;53461.390;50595.445;12640.615;630439.694;0.767;22.975;215.027
2023-10-03 10:45:00;56663.778;53419.000;51498.223;27738.001;59081.223;61715.999;60149.869;61759.943;52475.555;53783.499;64894.889;52391.501;65879.167;60349.888;12626.468;769987.315;1.087;22.679;264.247
2023-10-03 11:00:00;54632.058;50660.999;49000.223;26825.379;56331.156;58903.555;57520.332;58842.096;49969.278;51698.945;62484.999;50319.389;62782.222;57287.778;12603.035;736798.887;1.255;22.665;255.889
2023-10-03 11:15:00;85307.635;77115.721;75305.167;42804.907;85546.444;86721.499;91537.264;90128.245;75628.722;79401.945;93189.889;75916.000;92307.945;80629.222;12654.625;1115453.574;1.328;24.041;389.348
2023-10-03 11:30:00;98283.724;88666.279;86270.167;49993.000;103203.627;96179.277;105030.939;106177.444;84272.833;89639.555;101750.555;83739.167;104362.721;89283.390;12664.881;1272334.139;1.349;27.395;453.165
2023-10-03 11:45:00;108229.155;105587.221;102152.555;53690.778;111456.370;115027.389;112613.958;118419.556;85434.111;104073.666;114411.889;98952.056;123357.333;111071.223;12658.907;1434972.359;1.411;31.093;553.130
2023-10-03 12:00:00;64288.999;58502.500;57668.833;31135.851;64279.223;66664.056;62680.581;66579.902;60091.499;62291.611;69510.332;58973.834;74859.779;63844.277;12620.659;850868.663;1.399;25.421;297.751
2023-10-03 12:15:00;67040.423;65100.722;62329.889;32643.549;69730.157;78270.389;72533.445;73124.498;64711.445;64946.279;78011.833;66212.389;83891.611;72679.666;12638.798;937841.347;0.973;26.152;332.671
2023-10-03 12:30:00;66849.930;60545.666;59291.277;32743.111;68415.572;64984.332;69222.918;72209.869;57647.222;58253.889;67241.777;54198.944;70352.277;61536.223;12702.767;852573.715;0.601;27.266;312.926
2023-10-03 12:45:00;66499.222;64053.778;62608.945;32006.001;72947.254;70454.499;79803.829;77263.667;61755.945;63545.833;73771.333;60245.889;76627.778;70751.778;12713.961;922589.038;0.795;27.285;332.094
2023-10-03 13:00:00;98280.601;109501.612;103560.889;43174.731;101466.260;112708.278;108100.581;118631.556;79965.833;100506.278;109878.722;99036.389;121644.445;107387.667;12673.048;1393043.134;0.587;32.531;580.114
2023-10-03 13:15:00;71909.335;72192.999;69069.056;35494.445;74349.667;88718.834;68541.321;79174.146;72830.833;70821.501;91289.721;72091.723;95157.945;83269.056;12638.650;1029735.089;1.184;32.635;383.596
2023-10-03 13:30:00;94205.733;92835.665;90149.445;46809.645;103620.888;99632.277;96729.111;106639.118;91259.277;92397.833;105717.611;89769.166;114001.556;94867.612;12677.923;1298907.343;1.523;31.603;480.698
2023-10-03 13:45:00;64298.006;56227.000;56465.612;34180.196;71698.105;64323.278;62426.555;69117.111;56807.111;60024.721;70855.833;58820.555;68162.555;70528.387;12656.271;851003.595;1.465;29.051;284.173
2023-10-03 14:00:00;104684.556;96223.445;94964.277;51508.223;107186.721;99113.556;97209.368;114939.667;71749.222;98120.999;99098.001;95724.278;109871.000;102164.056;12642.069;1327267.945;1.282;27.539;491.485
2023-10-03 14:15:00;130899.661;128393.943;123716.723;67138.568;146482.448;149979.111;125622.555;147828.223;126391.945;127499.000;143785.113;114392.944;159198.334;154918.833;12679.292;1816383.457;0.796;35.758;674.155
2023-10-03 14:30:00;139022.556;128192.169;127538.945;70466.889;152466.567;147704.390;132179.625;158819.582;119640.333;127494.167;136036.555;123491.055;151454.389;153980.280;12672.077;1837573.344;1.261;36.273;663.678
2023-10-03 14:45:00;61020.333;61550.611;57731.723;31598.666;75433.069;64979.388;71951.679;74807.858;57025.665;57371.445;65916.778;56659.333;73564.500;68783.555;12649.181;862527.419;1.569;33.579;327.568
2023-10-03 15:00:00;113291.113;108231.333;107007.001;61440.936;129778.668;97384.666;101289.879;120062.847;105534.832;114133.888;103692.722;100128.279;114968.944;94267.832;12659.781;1441899.571;0.999;30.578;566.091
2023-10-03 15:15:00;144675.556;148507.779;138264.832;74682.556;151098.667;159151.500;131686.622;162120.438;117196.387;148151.777;142885.889;136262.111;164212.555;163672.110;12616.900;1949009.081;1.442;39.042;788.832
2023-10-03 15:30:00;98716.263;109039.666;100440.110;50238.482;105604.778;124438.222;89275.444;111170.321;106205.111;102274.667;107359.777;103697.279;126770.834;130429.055;12592.045;1441419.102;1.627;38.963;574.166
2023-10-03 15:45:00;140063.777;136355.889;130596.724;77727.889;161579.778;134794.889;131345.001;155979.417;128811.279;135736.167;128794.723;129929.390;144316.278;139543.111;12696.583;1848456.694;1.604;34.443;687.513
2023-10-03 16:00:00;102758.261;115379.222;105843.055;50762.679;111658.555;126818.778;91459.889;113019.910;112105.501;114030.056;120516.389;111189.111;139283.833;119491.222;12693.457;1512948.421;1.593;36.237;614.461
2023-10-03 16:15:00;133203.223;135807.611;126850.055;69309.547;152406.000;156076.222;122334.629;147849.353;129540.889;131643.777;142122.611;133288.279;161648.221;151807.722;12740.981;1863363.100;1.415;39.077;687.013
2023-10-03 16:30:00;106707.804;106835.055;97398.610;59139.439;125634.333;130867.944;93647.999;114869.604;105085.499;108802.056;126276.111;108414.111;141413.056;127225.165;12716.248;1523066.492;2.217;34.351;539.722
2023-10-03 16:45:00;36251.812;27036.388;26895.667;19426.696;43370.889;29434.111;36600.889;41810.565;25161.388;27716.722;30441.555;25725.055;31734.057;29221.778;12660.149;421514.015;0.586;28.672;133.260
2023-10-03 17:00:00;24303.669;21290.222;20657.722;13054.555;29171.927;22771.943;25358.949;27013.822;20191.667;21241.945;24347.722;20366.334;25489.444;22886.166;12714.777;309806.365;0.277;23.214;107.351
2023-10-03 17:15:00;62963.905;61174.501;58923.277;32469.733;67722.555;65091.888;56869.267;66615.279;60216.943;62642.554;70023.111;63054.389;74243.999;58391.221;12749.790;847558.792;0.706;24.257;301.964
2023-10-03 17:30:00;19009.425;22145.889;19387.167;8026.444;17845.521;29515.278;16247.815;19857.131;23070.889;21020.388;32805.555;25774.056;34153.000;29713.111;12728.275;309981.358;1.019;23.174;116.123
2023-10-03 17:45:00;35392.467;32656.891;31299.221;17419.545;39688.587;33030.609;33577.943;38060.270;31116.445;32759.389;36518.499;32262.389;38891.889;29522.057;12722.053;452771.849;1.375;21.300;164.053
2023-10-03 18:00:00;24099.824;24409.278;22124.056;11735.194;27971.203;24252.444;24337.287;26309.139;23687.888;23378.167;29011.722;24781.056;30872.889;18002.167;12728.642;326389.453;0.904;21.407;131.075
2023-10-03 18:15:00;10889.199;10459.443;9709.223;5095.353;12869.863;8719.278;11281.635;11835.777;10672.221;10430.000;10750.112;11220.223;12588.444;8065.334;12750.597;137915.269;0.807;19.835;66.647
2023-10-03 18:30:00;4344.257;3461.444;3403.556;1787.051;4589.011;4187.444;4266.069;4634.685;3341.666;3514.943;4453.555;3410.389;4597.999;4538.000;12736.715;49565.329;0.775;17.506;16.014
2023-10-03 18:45:00;1432.945;1019.666;924.333;531.286;1568.992;1512.611;1498.667;1676.984;1048.055;971.388;1612.389;1112.833;1618.333;1699.111;12763.425;14508.125;0.595;15.263;3.561
2023-10-03 19:00:00;236.133;73.167;106.445;90.247;255.905;254.944;271.775;326.636;170.889;83.777;250.333;94.723;263.055;272.167;12754.807;-1289.207;0.974;13.415;-2.663
2023-10-03 19:15:00;23.461;20.000;20.000;21.000;25.844;25.333;21.422;28.667;20.445;20.000;26.000;23.444;22.333;23.111;12744.234;-5388.594;1.100;12.456;-3.990
2023-10-03 19:30:00;16.000;20.000;18.333;16.667;16.667;20.000;16.667;17.500;20.000;20.000;20.000;20.000;20.000;20.000;12752.919;-4276.473;0.977;12.186;-3.000
2023-10-03 19:45:00;;;;;;;;;;;;;;;12754.985;-2500.409;1.462;11.885;-2.603
2023-10-03 20:00:00;;;;;;;;;;;;;;;12735.475;-2421.560;1.419;11.465;-2.175
2023-10-03 20:15:00;;;;;;;;;;;;;;;12738.428;-2520.185;1.679;11.276;-1.859
2023-10-03 20:30:00;;;;;;;;;;;;;;;12748.885;-2462.373;0.555;10.933;-2.007
2023-10-03 20:45:00;;;;;;;;;;;;;;;12740.061;-2414.207;0.517;9.821;-3.000
2023-10-03 21:00:00;;;;;;;;;;;;;;;12757.659;-2445.205;0.916;9.350;-2.032
2023-10-03 21:15:00;;;;;;;;;;;;;;;12777.399;-2459.519;0.970;9.451;-1.000
2023-10-03 21:30:00;;;;;;;;;;;;;;;12762.501;-2764.956;1.073;9.305;-1.000
2023-10-03 21:45:00;;;;;;;;;;;;;;;12752.143;-3035.555;1.115;9.197;-0.995
2023-10-03 22:00:00;;;;;;;;;;;;;;;12741.972;-3020.971;1.654;9.251;-0.311
2023-10-03 22:15:00;;;;;;;;;;;;;;;12766.925;-3051.541;1.221;9.438;-0.662
2023-10-03 22:30:00;;;;;;;;;;;;;;;12775.366;-3091.981;0.901;9.193;-1.000
2023-10-03 22:45:00;;;;;;;;;;;;;;;12802.005;-3107.100;0.927;8.515;-1.613
2023-10-03 23:00:00;;;;;;;;;;;;;;;12730.300;-3013.887;1.549;8.178;-0.543
2023-10-03 23:15:00;;;;;;;;;;;;;;;12683.487;-2974.609;1.823;8.713;0.000
2023-10-03 23:30:00;;;;;;;;;;;;;;;12692.213;-2965.523;2.086;8.689;-0.558
2023-10-03 23:45:00;;;;;;;;;;;;;;;12707.201;-2458.920;1.057;8.622;-1.000
2023-10-04 00:00:00;;;;;;;;;;;;;;;12729.503;-2878.068;1.780;8.344;-1.000
2023-10-04 00:15:00;;;;;;;;;;;;;;;12731.512;-3009.531;1.961;8.234;-1.000
2023-10-04 00:30:00;;;;;;;;;;;;;;;12756.225;-3068.632;1.681;7.877;-1.000
2023-10-04 00:45:00;;;;;;;;;;;;;;;12744.489;-3034.234;1.604;7.801;-0.694
2023-10-04 01:00:00;;;;;;;;;;;;;;;12669.465;-3003.705;1.459;8.125;0.000
2023-10-04 01:15:00;;;;;;;;;;;;;;;12688.073;-3022.043;1.119;8.962;0.000
2023-10-04 01:30:00;;;;;;;;;;;;;;;12695.991;-3051.023;1.092;8.450;-0.383
2023-10-04 01:45:00;;;;;;;;;;;;;;;12689.839;-3051.349;1.557;8.665;-0.373
2023-10-04 02:00:00;;;;;;;;;;;;;;;12701.034;-3059.359;0.900;8.373;-1.000
2023-10-04 02:15:00;;;;;;;;;;;;;;;12714.547;-3054.891;0.948;8.179;-0.359
2023-10-04 02:30:00;;;;;;;;;;;;;;;12711.970;-3043.807;0.591;8.471;-0.156
2023-10-04 02:45:00;;;;;;;;;;;;;;;12723.673;-3079.622;0.851;9.579;0.093
2023-10-04 03:00:00;;;;;;;;;;;;;;;12727.353;-3032.979;0.945;10.270;0.000
2023-10-04 03:15:00;;;;;;;;;;;;;;;12714.789;-3035.555;0.785;10.488;0.000
2023-10-04 03:30:00;;;;;;;;;;;;;;;12715.848;-3032.418;0.553;10.677;0.000
2023-10-04 03:45:00;;;;;;;;;;;;;;;12712.337;-3049.919;0.453;10.925;0.000
2023-10-04 04:00:00;;;;;;;;;;;;;;;12709.669;-3081.032;0.599;10.936;0.000
2023-10-04 04:15:00;;;;;;;;;;;;;;;12714.679;-3122.578;0.362;11.030;0.000
2023-10-04 04:30:00;;;;;;;;;;;;;;;12726.675;-3074.229;0.445;11.056;0.000
2023-10-04 04:45:00;;;;;;;;;;;;;;;12732.504;-3116.509;0.179;11.002;0.000
2023-10-04 05:00:00;;;;;;;;;;;;;;;12681.563;-3078.287;0.121;11.107;0.000
2023-10-04 05:15:00;;;;;;;;;;;;;;;12615.730;-2931.205;0.499;11.260;0.000
2023-10-04 05:30:00;;;;;;;;;;;;;;;12653.201;-2900.177;0.327;11.297;0.000
2023-10-04 05:45:00;;;;;;;;;;;;;;;12651.023;-2902.449;0.184;11.117;0.000
2023-10-04 06:00:00;;;;;;;;;;;;;;;12698.959;-2992.553;0.393;10.303;-0.717
2023-10-04 06:15:00;;;;;;;;;;;;;;;12722.377;-3087.915;0.410;10.522;0.000
2023-10-04 06:30:00;;;;;;;;;;;;;;;12713.157;-3241.501;0.228;11.105;0.000
2023-10-04 06:45:00;;;;;;;;;;;;;;;12717.641;-3298.418;0.323;11.363;0.000
2023-10-04 07:00:00;;;;;;;;;;;;;;;12722.845;-3180.588;0.300;11.451;0.000
2023-10-04 07:15:00;75.500;29.418;26.167;28.890;134.120;166.000;188.965;98.667;42.082;23.834;103.167;58.334;77.223;87.583;12714.980;-2455.145;0.394;11.545;0.876
2023-10-04 07:30:00;458.390;294.223;317.390;181.815;511.333;537.999;464.111;563.093;335.222;298.557;576.111;341.723;571.389;524.944;12697.127;3435.263;0.845;11.613;3.959
2023-10-04 07:45:00;1942.743;1566.276;1527.611;884.379;2019.444;2122.278;2037.556;2190.333;1611.777;1517.945;2299.889;1589.057;2309.777;2112.723;12707.361;23085.697;0.512;11.763;12.393
2023-10-04 08:00:00;4776.574;4255.890;4128.889;2170.889;5115.927;5285.055;5106.557;5422.444;4241.721;4163.001;5570.945;4267.555;5689.555;5147.945;12708.341;61175.135;0.583;12.039;25.835
2023-10-04 08:15:00;6815.221;6142.667;5924.945;3178.363;7313.289;7416.445;7115.111;7602.889;6140.667;6085.555;7824.278;6127.667;7964.556;7519.555;12699.085;88099.095;1.009;12.188;34.637
2023-10-04 08:30:00;6979.806;6312.166;6116.722;3212.553;7531.645;7649.778;7388.731;7857.445;6316.056;6213.834;8019.666;6243.166;8218.056;7890.889;12756.397;90438.548;1.370;12.253;34.827
2023-10-04 08:45:00;8417.155;7577.334;7360.554;3861.555;9118.689;9074.056;8933.867;9397.333;7584.499;7403.443;9434.391;7425.832;9607.444;9921.445;12730.975;108636.041;1.271;12.403;39.259
2023-10-04 09:00:00;11948.334;10796.113;10507.611;5579.888;13092.598;12605.777;12867.783;13304.815;10764.555;10668.111;13223.555;10571.000;13493.833;14489.779;12760.799;157339.189;1.597;12.817;53.164
2023-10-04 09:15:00;15392.667;14085.445;13715.111;7281.111;16682.406;16487.388;16469.163;17153.379;14084.278;14013.666;17259.999;13823.889;17567.222;18335.556;12758.379;204796.061;1.581;13.176;68.863
