Timestamp;Carnes Creek - Inverter 4 - AC power [W] - P_AC;Carnes Creek - Inverter 11 - AC power [W] - P_AC;Carnes Creek - Inverter 13 - AC power [W] - P_AC;Carnes Creek - Inverter 8 - AC power [W] - P_AC;Carnes Creek - Inverter 12 - AC power [W] - P_AC;Carnes Creek - Inverter 9 - AC power [W] - P_AC;Carnes Creek - Inverter 1 - AC power [W] - P_AC;Carnes Creek - Inverter 2 - AC power [W] - P_AC;Carnes Creek - Inverter 5 - AC power [W] - P_AC;Carnes Creek - Inverter 6 - AC power [W] - P_AC;Carnes Creek - Inverter 7 - AC power [W] - P_AC;Carnes Creek - Inverter 3 - AC power [W] - P_AC;Carnes Creek - Inverter 10 - AC power [W] - P_AC;Carnes Creek - Inverter 14 - AC power [W] - P_AC;Carnes Creek - Schneider Electric PM5560 605064978 - Voltage L1L2 [V] - M_AC_U_L1L2;Carnes Creek - Schneider Electric PM5560 605064978 - Power [W] - M_AC_P;Carnes Creek - POA - Irradiance [Wh/m²] - SRAD;Carnes Creek - Lufft WS600 - Temperature [°C] - T;Carnes Creek - Lufft WS600 - Wind speed [m/s] - E_W_S
2023-10-02 17:45:00;8859.855;9232.889;7349.333;9111.889;9543.723;9097.667;9310.855;9147.200;8947.867;9579.700;9396.722;9160.711;9078.444;6668.056;13005.177;118033.793;43.196;13.253;4.971
2023-10-02 18:00:00;3774.867;4012.557;3137.223;3796.777;4175.000;3775.999;3906.611;3755.200;3899.067;4198.500;3945.611;3825.833;3818.611;2712.777;13000.241;47315.047;21.144;13.273;4.867
2023-10-02 18:15:00;4544.267;4821.277;3759.555;4668.722;5113.111;4707.167;4859.533;4790.167;4708.567;5101.378;4820.389;4743.533;4692.167;3316.499;12947.406;59138.655;24.175;13.160;5.135
2023-10-02 18:30:00;994.033;995.555;868.445;877.555;1216.166;835.389;932.845;949.000;1066.967;1191.633;906.333;979.067;906.723;786.834;12906.979;9111.686;8.281;13.200;5.528
2023-10-02 18:45:00;430.833;352.889;376.167;265.499;563.611;260.389;383.600;390.045;441.333;507.845;238.611;364.967;284.611;360.500;12897.207;1081.080;4.323;13.287;5.292
2023-10-02 19:00:00;97.933;63.500;83.833;48.612;130.388;52.223;88.567;80.800;76.133;149.245;50.555;61.755;71.944;78.111;12905.105;-4344.279;1.927;13.373;4.584
2023-10-02 19:15:00;24.400;23.389;21.555;20.000;23.000;20.333;23.600;20.267;23.867;30.233;21.167;20.933;20.000;22.722;12909.285;-6746.174;0.390;13.387;4.817
2023-10-02 19:30:00;17.500;20.000;20.000;20.000;20.000;20.000;20.000;18.750;20.000;20.000;20.000;15.333;20.000;18.333;12926.877;-5739.432;0.000;13.300;5.413
2023-10-02 19:45:00;;;;;;;;;;;;;;;12931.489;-4059.287;0.000;13.353;5.519
2023-10-02 20:00:00;;;;;;;;;;;;;;;12915.041;-3953.413;0.000;13.480;5.842
2023-10-02 20:15:00;;;;;;;;;;;;;;;12905.847;-3953.848;0.000;13.600;5.655
2023-10-02 20:30:00;;;;;;;;;;;;;;;12910.969;-3921.121;0.000;13.673;5.794
2023-10-02 20:45:00;;;;;;;;;;;;;;;12988.181;-4009.303;0.000;13.727;5.849
2023-10-02 21:00:00;;;;;;;;;;;;;;;13033.072;-4033.061;0.000;13.834;5.526
2023-10-02 21:15:00;;;;;;;;;;;;;;;13052.154;-4029.345;0.000;13.900;5.476
2023-10-02 21:30:00;;;;;;;;;;;;;;;12976.770;-3900.575;0.000;13.913;5.488
2023-10-02 21:45:00;;;;;;;;;;;;;;;12944.203;-3867.691;0.000;13.953;5.185
2023-10-02 22:00:00;;;;;;;;;;;;;;;12913.266;-3945.367;0.000;13.900;5.571
2023-10-02 22:15:00;;;;;;;;;;;;;;;12908.940;-3650.540;0.000;13.994;5.450
2023-10-02 22:30:00;;;;;;;;;;;;;;;12931.476;-3704.901;0.000;14.046;5.052
2023-10-02 22:45:00;;;;;;;;;;;;;;;12956.989;-3688.091;0.000;14.100;5.127
2023-10-02 23:00:00;;;;;;;;;;;;;;;13002.778;-3699.995;0.000;14.167;4.514
2023-10-02 23:15:00;;;;;;;;;;;;;;;13066.950;-3778.109;0.000;14.200;4.161
2023-10-02 23:30:00;;;;;;;;;;;;;;;13087.497;-3734.609;0.000;14.221;4.668
2023-10-02 23:45:00;;;;;;;;;;;;;;;13040.112;-3724.163;0.000;14.227;4.028
2023-10-03 00:00:00;;;;;;;;;;;;;;;13021.547;-3747.464;0.000;14.300;3.756
2023-10-03 00:15:00;;;;;;;;;;;;;;;12936.737;-3687.436;0.000;14.300;4.026
2023-10-03 00:30:00;;;;;;;;;;;;;;;12956.919;-3696.657;0.000;14.300;3.789
2023-10-03 00:45:00;;;;;;;;;;;;;;;12968.356;-3713.165;0.000;14.300;3.264
2023-10-03 01:00:00;;;;;;;;;;;;;;;12979.229;-3729.481;0.000;14.300;3.157
2023-10-03 01:15:00;;;;;;;;;;;;;;;13010.945;-3623.941;0.000;14.300;3.117
2023-10-03 01:30:00;;;;;;;;;;;;;;;13011.642;-3686.585;0.000;14.380;3.280
2023-10-03 01:45:00;;;;;;;;;;;;;;;13036.501;-3693.792;0.000;14.474;3.174
2023-10-03 02:00:00;;;;;;;;;;;;;;;13030.679;-3633.939;0.000;14.600;2.873
2023-10-03 02:15:00;;;;;;;;;;;;;;;13044.311;-3736.589;0.000;14.567;2.690
2023-10-03 02:30:00;;;;;;;;;;;;;;;13105.765;-3635.418;-0.111;14.493;3.418
2023-10-03 02:45:00;;;;;;;;;;;;;;;13116.118;-3634.907;-1.000;14.360;2.585
2023-10-03 03:00:00;;;;;;;;;;;;;;;13079.185;-3613.071;-0.113;14.313;2.233
2023-10-03 03:15:00;;;;;;;;;;;;;;;13060.722;-3580.712;0.000;14.400;2.775
2023-10-03 03:30:00;;;;;;;;;;;;;;;13054.581;-3651.035;0.000;14.387;3.018
2023-10-03 03:45:00;;;;;;;;;;;;;;;13059.293;-3727.821;0.000;14.375;3.107
2023-10-03 04:00:00;;;;;;;;;;;;;;;13063.931;-3618.117;-0.736;14.332;2.599
2023-10-03 04:15:00;;;;;;;;;;;;;;;13069.577;-3779.951;-1.000;14.225;2.265
2023-10-03 04:30:00;;;;;;;;;;;;;;;13042.969;-3711.725;-0.800;14.073;1.984
2023-10-03 04:45:00;;;;;;;;;;;;;;;13043.392;-3776.123;0.000;14.093;2.496
2023-10-03 05:00:00;;;;;;;;;;;;;;;13019.993;-3695.056;0.000;14.140;2.691
2023-10-03 05:15:00;;;;;;;;;;;;;;;13019.124;-3568.339;0.000;14.293;2.594
2023-10-03 05:30:00;;;;;;;;;;;;;;;13024.039;-3610.578;0.000;14.300;2.684
2023-10-03 05:45:00;;;;;;;;;;;;;;;13006.019;-3767.457;0.000;14.234;2.725
2023-10-03 06:00:00;;;;;;;;;;;;;;;12991.611;-3688.710;0.000;14.186;2.331
2023-10-03 06:15:00;;;;;;;;;;;;;;;12921.609;-3717.791;0.000;14.100;2.121
2023-10-03 06:30:00;;;;;;;;;;;;;;;12930.999;-3814.726;0.000;14.011;2.043
2023-10-03 06:45:00;;;;;;;;;;;;;;;12964.263;-3986.196;0.000;13.879;2.377
2023-10-03 07:00:00;;;;;;;;;;;;;;;13011.011;-3931.354;0.000;13.953;2.012
2023-10-03 07:15:00;243.200;197.333;236.584;172.389;266.389;183.417;212.300;178.067;225.619;275.333;217.000;236.733;151.778;143.499;12946.867;-1146.011;1.005;13.873;1.641
2023-10-03 07:30:00;1357.545;1249.778;1041.723;1196.501;1429.278;1122.889;1193.500;1204.633;1320.078;1389.133;1228.389;1225.333;1168.444;960.056;12937.375;13842.983;7.881;13.659;1.457
2023-10-03 07:45:00;3795.845;3561.389;2843.555;3485.223;3837.722;3475.611;3519.267;3595.700;3667.933;3881.533;3535.777;3492.967;3559.167;2557.722;12913.286;44992.244;20.111;13.533;1.273
2023-10-03 08:00:00;7641.633;7151.055;5635.611;7151.111;7400.333;7029.443;7194.289;7373.567;7337.133;7550.900;7270.111;7192.967;7202.222;5038.556;12889.299;92992.013;37.826;13.681;1.169
2023-10-03 08:15:00;11876.355;11241.779;8866.555;11267.555;11568.277;11677.667;11438.089;11957.467;11952.567;12553.000;12092.167;11579.700;11793.056;7872.056;12929.234;153255.087;63.222;13.835;0.867
2023-10-03 08:30:00;37759.122;41022.055;33892.500;36289.723;42289.501;41112.222;36259.933;38562.233;37531.500;40268.967;40603.000;38057.333;41664.611;31072.000;12982.433;529485.170;184.629;14.415;0.661
2023-10-03 08:45:00;55897.022;54953.555;45342.889;47900.000;56705.056;54779.111;55135.433;57359.678;51876.400;55786.078;54227.277;56776.333;55492.333;42126.389;13031.187;738205.801;251.083;14.948;0.807
2023-10-03 09:00:00;64565.000;67313.889;54887.167;59470.001;69024.334;67788.556;66122.133;68034.055;62662.133;68934.000;67776.222;67915.233;67864.667;51998.000;13017.369;899423.311;311.324;15.507;0.562
2023-10-03 09:15:00;92965.733;90104.943;72810.889;81885.833;92027.777;91936.111;95220.767;98706.222;92740.833;99578.133;95841.223;99362.467;90725.001;68362.501;13068.993;1259047.448;447.470;15.693;1.245
2023-10-03 09:30:00;120341.000;127215.888;102534.556;115497.445;130602.889;129589.000;121095.100;126058.367;123778.745;132060.333;130812.444;126857.967;130572.223;96689.056;13077.528;1704568.803;600.800;16.203;1.163
2023-10-03 09:45:00;151218.933;152275.945;124025.055;141182.833;156378.777;151302.779;150440.789;160034.933;157497.122;165738.400;158964.833;160908.389;155836.445;117427.333;13090.390;2089613.547;767.103;16.904;0.899
2023-10-03 10:00:00;74082.500;83609.722;69050.666;75110.389;86493.556;79023.667;74989.089;76022.667;72857.633;76976.933;77900.499;74181.733;83060.945;66038.500;12992.735;1059071.254;357.662;16.926;1.355
2023-10-03 10:15:00;32180.033;28818.945;22848.833;30441.167;29418.279;28556.723;31157.300;29909.867;29394.467;29830.933;30288.167;29479.811;29058.167;21443.001;12913.407;396236.537;123.267;16.505;1.269
2023-10-03 10:30:00;38006.467;32896.944;25600.444;35604.611;33219.555;33161.667;37345.667;35975.200;35001.167;35351.033;35526.555;35436.322;33441.722;23686.611;12921.600;464590.263;144.995;16.339;1.480
2023-10-03 10:45:00;49416.500;46856.721;37282.055;48163.778;47817.722;46508.166;48570.433;47509.400;46759.633;47925.511;48485.834;47096.900;47288.555;34883.000;12988.583;639339.068;199.965;16.635;0.707
2023-10-03 11:00:00;72262.878;72764.999;58166.278;72106.556;74465.889;71920.001;71162.011;71027.367;70182.333;73202.167;74047.389;70781.711;73471.278;54718.999;13016.003;974586.291;312.898;16.939;0.817
2023-10-03 11:15:00;45786.433;46600.167;37751.610;45807.333;48024.389;45820.056;45354.467;45038.767;44524.045;46118.600;47052.445;44695.622;46919.722;35630.500;13047.021;618107.089;199.912;16.646;0.641
2023-10-03 11:30:00;59371.400;53946.555;41892.999;56720.667;54340.611;54824.501;62057.633;60401.367;57384.500;58747.522;58340.000;59544.800;54871.945;38637.833;13030.725;766096.999;252.862;16.685;1.089
2023-10-03 11:45:00;72695.767;72693.945;57404.555;72887.667;73834.444;72516.611;74184.200;73371.589;71393.567;74409.422;74897.112;73078.767;73468.111;53553.889;13044.216;984682.840;325.442;16.868;0.971
2023-10-03 12:00:00;59836.367;63116.778;50510.833;61715.666;64455.333;62275.500;59165.567;59512.833;59455.222;62575.633;63473.445;59967.067;63385.612;47423.944;13086.265;830219.661;271.751;17.018;0.901
2023-10-03 12:15:00;37099.067;43948.777;36769.556;40515.667;45989.833;41814.500;35559.378;36248.267;37519.833;39881.633;41167.722;36670.677;43641.889;34994.445;13118.015;544900.296;173.291;16.785;1.652
2023-10-03 12:30:00;46071.133;47307.501;37785.500;46741.667;48296.500;46993.833;47846.633;47408.511;46231.400;48189.445;48305.001;47192.433;47582.167;35210.277;13101.431;635145.811;206.407;16.420;1.813
2023-10-03 12:45:00;49952.978;52639.389;42517.055;51517.167;53948.000;51896.833;50990.400;50901.733;50276.633;52591.211;53033.000;50858.600;52986.167;39957.833;13074.911;698719.480;230.551;16.709;2.005
2023-10-03 13:00:00;108779.267;106497.445;87593.945;97908.166;110352.389;109090.333;118788.267;115404.967;105984.933;111240.333;113231.111;115690.267;107568.277;83154.611;13068.151;1484149.777;506.365;17.251;2.477
2023-10-03 13:15:00;120029.833;118351.890;99412.166;107455.834;122446.611;117311.611;118743.367;117472.400;121024.533;124679.522;122472.667;125130.667;118803.389;90964.445;13065.335;1625140.919;569.181;17.893;2.573
2023-10-03 13:30:00;118539.733;134233.445;109261.111;106930.001;136858.444;127868.111;129813.467;126429.867;120430.878;126550.033;130838.277;125739.322;130599.445;103398.389;13040.945;1711790.725;591.479;18.492;1.965
2023-10-03 13:45:00;107269.000;114196.500;88301.945;116512.111;113983.833;117363.221;109369.467;109710.300;111841.500;120414.333;121935.611;113747.500;116489.111;83134.444;13000.281;1532380.004;545.359;18.787;1.495
2023-10-03 14:00:00;62369.467;65461.945;52546.001;65679.611;67062.111;66623.167;65092.911;65368.167;63529.067;67327.900;68155.334;65613.367;66390.722;50751.722;13006.623;887432.123;304.397;18.653;1.729
2023-10-03 14:15:00;77297.911;85378.944;70830.945;84171.889;89655.777;84850.667;80282.622;80853.633;79880.567;85256.800;87290.945;81795.000;84956.834;66099.667;13010.639;1129966.555;384.794;18.809;1.743
2023-10-03 14:30:00;100338.233;108994.555;86604.501;96699.389;110321.167;110233.166;113039.267;110798.389;106142.200;114064.955;114210.444;113317.467;108939.611;81426.333;13019.107;1472868.403;508.516;19.002;1.721
2023-10-03 14:45:00;134322.833;163713.500;137195.778;107591.111;162084.889;164558.055;147684.433;144377.733;141525.867;153996.733;155585.389;144222.300;160085.167;131580.000;13030.531;2032364.543;754.585;19.640;1.471
2023-10-03 15:00:00;126654.211;148782.667;116933.000;132992.000;149734.667;149988.889;148041.633;145267.900;137876.633;151629.867;153514.389;148260.133;149098.111;110408.166;12984.295;1953749.116;700.373;19.789;1.411
2023-10-03 15:15:00;111638.222;127021.499;95539.944;114399.278;126263.111;128014.167;133856.167;131173.978;123295.133;134607.678;129683.944;130791.967;128924.833;92552.944;12942.707;1688412.179;614.969;20.400;1.131
2023-10-03 15:30:00;130232.800;162476.222;129127.389;153164.945;160929.333;157425.833;159914.433;159353.600;147344.955;162419.200;158613.389;160479.133;153893.667;119229.167;13042.853;2101762.987;756.662;20.605;0.930
2023-10-03 15:45:00;78414.911;127899.611;111288.945;87180.833;133723.721;115854.777;86387.000;89861.333;90112.333;97921.011;93678.889;90173.167;121170.000;106177.111;13041.401;1429913.584;455.879;20.866;1.086
2023-10-03 16:00:00;98403.245;141929.165;116633.723;106704.333;147031.222;141262.500;122987.200;122760.267;122082.933;134483.055;137059.499;127130.933;139597.833;112608.555;13021.449;1758346.829;627.478;20.475;1.213
2023-10-03 16:15:00;48700.845;59220.001;47020.723;58391.389;61607.721;63284.333;58554.967;59580.545;58826.333;67008.822;65735.444;62669.933;61049.334;45295.499;12971.536;806263.438;309.915;20.119;2.378
2023-10-03 16:30:00;20300.367;23696.277;20940.167;21375.723;25177.779;23260.833;24117.767;23031.511;21743.167;23116.433;23366.055;22917.067;23705.611;21540.223;13000.326;312197.661;110.553;19.547;1.283
2023-10-03 16:45:00;48034.600;92717.111;75318.555;76545.667;90084.666;84865.888;65845.200;67367.045;68508.133;79706.333;85328.167;70755.367;87700.389;75879.722;13033.463;1065228.761;371.699;19.933;1.691
2023-10-03 17:00:00;54139.967;86584.889;64794.888;78941.499;81249.778;90732.222;74355.278;75300.467;75032.933;88278.133;90515.167;83631.245;89423.833;63476.445;13023.167;1089480.823;409.594;19.965;1.327
2023-10-03 17:15:00;61326.900;89152.945;64803.888;84958.223;81768.056;95334.055;89083.211;88465.033;86163.278;99692.733;99014.444;99326.478;93879.889;63186.055;13044.001;1190316.079;463.497;20.565;1.313
2023-10-03 17:30:00;47630.267;63822.389;45132.167;63926.333;56419.278;69715.167;63438.889;63351.767;62227.867;73023.500;74167.944;74639.000;67678.001;43388.555;13017.955;863783.369;365.173;20.375;1.111
2023-10-03 17:45:00;34775.511;43291.000;30736.333;45112.834;38953.223;46754.223;40401.433;42886.200;41505.300;48058.200;50741.555;51177.800;45881.167;29572.223;12976.593;584554.846;273.694;20.479;1.145
2023-10-03 18:00:00;23098.867;27561.001;20339.389;28785.334;26408.222;28847.667;15593.633;26156.967;26536.300;29568.233;31326.889;31202.833;28264.555;19188.444;12950.569;356722.539;190.589;20.011;1.214
2023-10-03 18:15:00;9265.833;11604.779;9124.500;11559.111;11974.667;11596.611;5155.578;7418.867;11220.400;11639.633;11979.389;11244.100;11369.278;8424.334;12966.724;137674.645;75.940;19.531;1.203
2023-10-03 18:30:00;2699.967;4026.166;3085.279;3536.167;4221.500;3628.056;2698.400;2716.911;3184.955;3426.567;3349.667;2881.767;3768.944;2734.389;12938.283;41561.374;23.043;18.978;0.743
2023-10-03 18:45:00;1152.933;1347.111;1170.389;1154.277;1665.443;1144.722;1101.767;1108.155;1286.667;1365.089;1135.333;1182.067;1265.557;1056.055;12927.753;12825.905;6.549;18.953;0.635
2023-10-03 19:00:00;168.733;163.389;193.944;127.778;276.111;89.889;128.900;152.867;229.133;259.767;116.167;186.100;143.722;216.223;12930.039;-3153.696;-1.679;18.387;0.975
2023-10-03 19:15:00;22.133;20.000;20.000;20.000;23.555;20.000;20.000;20.000;21.733;20.933;21.833;20.267;20.000;21.555;12921.012;-7562.519;-3.067;17.398;0.733
2023-10-03 19:30:00;18.333;20.000;20.000;20.000;20.000;20.000;20.000;18.333;20.000;20.000;20.000;14.000;20.000;16.000;12887.192;-5793.291;-2.437;17.043;1.673
2023-10-03 19:45:00;;;;;;;;;;;;;;;12900.113;-4124.377;-2.000;16.271;1.312
2023-10-03 20:00:00;;;;;;;;;;;;;;;12899.195;-3973.727;-2.637;15.939;0.521
2023-10-03 20:15:00;;;;;;;;;;;;;;;12938.489;-4042.554;-2.526;15.727;0.434
2023-10-03 20:30:00;;;;;;;;;;;;;;;12943.298;-4107.236;-2.000;15.512;0.344
2023-10-03 20:45:00;;;;;;;;;;;;;;;12924.637;-3963.524;-1.694;15.386;0.700
2023-10-03 21:00:00;;;;;;;;;;;;;;;12912.181;-3788.643;-0.700;15.272;0.914
2023-10-03 21:15:00;;;;;;;;;;;;;;;12944.570;-3968.337;-0.059;15.011;0.683
2023-10-03 21:30:00;;;;;;;;;;;;;;;12967.503;-3907.149;-0.958;14.337;0.798
2023-10-03 21:45:00;;;;;;;;;;;;;;;12926.909;-3890.501;-1.252;13.999;0.607
2023-10-03 22:00:00;;;;;;;;;;;;;;;12933.566;-3919.543;-1.000;13.920;0.369
2023-10-03 22:15:00;;;;;;;;;;;;;;;12977.227;-3660.459;-1.000;14.148;0.482
2023-10-03 22:30:00;;;;;;;;;;;;;;;13011.637;-3788.571;-1.000;13.997;0.722
2023-10-03 22:45:00;;;;;;;;;;;;;;;13036.999;-3710.419;-1.113;13.445;0.431
2023-10-03 23:00:00;;;;;;;;;;;;;;;13048.143;-3687.812;-0.622;13.486;0.578
2023-10-03 23:15:00;;;;;;;;;;;;;;;12964.553;-3711.505;0.000;13.353;0.890
2023-10-03 23:30:00;;;;;;;;;;;;;;;12980.866;-3772.942;0.000;13.346;0.909
2023-10-03 23:45:00;;;;;;;;;;;;;;;12993.027;-3778.075;0.000;13.218;1.028
2023-10-04 00:00:00;;;;;;;;;;;;;;;13019.501;-3883.736;-0.408;12.890;0.891
2023-10-04 00:15:00;;;;;;;;;;;;;;;13047.575;-3833.307;0.000;12.659;0.766
2023-10-04 00:30:00;;;;;;;;;;;;;;;13026.096;-3755.278;-0.089;12.519;1.091
2023-10-04 00:45:00;;;;;;;;;;;;;;;13026.920;-3731.508;-0.931;12.266;0.281
2023-10-04 01:00:00;;;;;;;;;;;;;;;13026.487;-3775.683;-1.180;12.258;0.489
2023-10-04 01:15:00;;;;;;;;;;;;;;;13037.379;-3792.512;-1.079;12.081;0.224
2023-10-04 01:30:00;;;;;;;;;;;;;;;13054.650;-3748.605;-1.000;12.059;0.465
2023-10-04 01:45:00;;;;;;;;;;;;;;;13061.865;-3732.139;-1.000;11.743;0.578
2023-10-04 02:00:00;;;;;;;;;;;;;;;13065.241;-3705.079;-0.851;11.395;0.528
2023-10-04 02:15:00;;;;;;;;;;;;;;;13076.919;-3739.410;-1.000;11.528;0.144
2023-10-04 02:30:00;;;;;;;;;;;;;;;13076.120;-3729.271;-1.000;11.389;0.461
2023-10-04 02:45:00;;;;;;;;;;;;;;;13084.501;-3720.532;-1.000;11.039;0.169
2023-10-04 03:00:00;;;;;;;;;;;;;;;13100.249;-3698.463;-0.664;10.812;0.232
2023-10-04 03:15:00;;;;;;;;;;;;;;;13111.544;-3683.031;0.000;10.511;0.399
2023-10-04 03:30:00;;;;;;;;;;;;;;;13111.282;-3677.226;0.271;10.669;0.381
2023-10-04 03:45:00;;;;;;;;;;;;;;;13067.818;-3690.909;1.000;11.041;0.516
2023-10-04 04:00:00;;;;;;;;;;;;;;;12998.301;-3627.185;1.000;11.074;0.576
2023-10-04 04:15:00;;;;;;;;;;;;;;;12987.922;-3758.215;1.000;11.114;0.701
2023-10-04 04:30:00;;;;;;;;;;;;;;;12986.055;-3717.075;1.000;11.443;0.373
2023-10-04 04:45:00;;;;;;;;;;;;;;;13026.981;-3615.332;0.711;11.547;0.764
2023-10-04 05:00:00;;;;;;;;;;;;;;;13003.082;-3673.168;0.000;11.675;0.925
2023-10-04 05:15:00;;;;;;;;;;;;;;;12947.008;-3809.858;0.000;11.792;0.858
2023-10-04 05:30:00;;;;;;;;;;;;;;;12958.252;-3824.600;0.000;11.694;1.118
2023-10-04 05:45:00;;;;;;;;;;;;;;;12968.845;-3820.986;0.000;11.887;1.011
2023-10-04 06:00:00;;;;;;;;;;;;;;;12968.232;-3742.901;0.000;11.927;0.767
2023-10-04 06:15:00;;;;;;;;;;;;;;;13036.251;-3884.185;0.000;11.967;0.787
2023-10-04 06:30:00;;;;;;;;;;;;;;;13037.942;-4096.579;0.000;12.035;0.555
2023-10-04 06:45:00;;;;;;;;;;;;;;;12999.283;-4118.522;0.000;12.153;0.467
2023-10-04 07:00:00;;;;;;;;;;;;;;;12948.977;-3756.909;0.000;12.133;0.603
2023-10-04 07:15:00;80.933;81.195;69.625;82.001;129.918;40.084;106.133;211.267;93.200;133.672;64.084;63.667;65.042;57.666;12916.206;-3483.675;1.101;12.247;0.439
2023-10-04 07:30:00;670.667;691.834;570.667;658.223;787.278;598.332;649.333;669.933;703.389;814.567;662.223;687.611;635.167;513.445;12969.625;4856.762;5.560;12.248;0.713
2023-10-04 07:45:00;1776.455;1851.499;1542.445;1694.222;2097.555;1721.222;1783.022;1714.933;1860.400;2045.778;1746.055;1781.156;1739.833;1504.834;12999.495;20812.135;12.643;12.427;0.699
2023-10-04 08:00:00;4705.267;5048.944;3986.111;4825.722;5296.167;4799.611;4695.367;4699.345;4748.589;5116.867;4902.445;4722.000;4911.499;3519.001;12959.049;61176.815;25.975;12.448;0.846
2023-10-04 08:15:00;7935.389;8284.000;6564.222;8046.777;8563.056;8081.333;8174.267;8118.400;8022.855;8567.422;8254.389;8108.522;8161.055;5957.945;12959.061;105215.917;40.470;12.647;1.202
2023-10-04 08:30:00;13396.000;14266.279;11444.944;13794.389;14786.000;14007.667;13468.289;13517.633;13420.333;14280.645;14158.611;13533.467;14212.722;10602.445;12915.969;182243.352;64.444;12.909;1.447
2023-10-04 08:45:00;19175.800;20019.667;16029.721;19619.000;20577.556;19759.778;19621.067;19604.133;19250.211;20321.145;20286.000;19573.633;20051.056;14831.222;12927.593;261725.922;89.615;13.129;1.519
2023-10-04 09:00:00;21331.233;21843.889;17414.611;21559.889;22345.111;21570.889;22005.400;21816.345;21313.322;22357.933;22274.833;21678.933;21837.833;16046.722;12938.713;287658.878;98.443;13.407;1.518
