Timestamp,Production meter AC voltage,Production meter L-L voltage,Production meter active power,"Satcon PVS - 1, Output KW"
10/3/2023 3:45:00 AM,0.2844218,0.4926106,0,-0.417123
10/3/2023 4:00:00 AM,0.2842652,0.4923184,0,-0.3542222
10/3/2023 4:15:00 AM,0.2842397,0.4922656,0,-0.4399498
10/3/2023 4:30:00 AM,0.284152,0.4921424,0,-0.3911715
10/3/2023 4:45:00 AM,0.2839517,0.4917876,0,-0.3769898
10/3/2023 5:00:00 AM,0.2835334,0.4911049,0,-0.3897282
10/3/2023 5:15:00 AM,0.2832536,0.490548,0,-0.4063829
10/3/2023 5:30:00 AM,0.2833706,0.4907639,0,-0.4
10/3/2023 5:45:00 AM,0.2830439,0.4902168,0,-0.4
10/3/2023 6:00:00 AM,0.283166,0.4904835,0,-0.4
10/3/2023 6:15:00 AM,0.2827304,0.4896626,0,-0.4
10/3/2023 6:30:00 AM,0.2828426,0.4898861,0,-0.414055
10/3/2023 6:45:00 AM,0.2840675,0.4919778,0,-0.4232783
10/3/2023 7:00:00 AM,0.2838304,0.4915809,0,-0.3974445
10/3/2023 7:15:00 AM,0.2841108,0.492071,0,-0.3796667
10/3/2023 7:30:00 AM,0.28434,0.4925255,1.750674,1.53305
10/3/2023 7:45:00 AM,0.285041,0.493625,12.13081,12.61063
10/3/2023 8:00:00 AM,0.2849213,0.4934884,37.32758,38.40023
10/3/2023 8:15:00 AM,0.2851164,0.4938545,48.21677,49.66433
10/3/2023 8:30:00 AM,0.28539,0.4942605,44.19944,45.00445
10/3/2023 8:45:00 AM,0.2851907,0.4939147,58.77283,60.08538
10/3/2023 9:00:00 AM,0.2851755,0.4939253,83.68763,83.87886
10/3/2023 9:15:00 AM,0.2851708,0.4938796,115.3819,112.929
10/3/2023 9:30:00 AM,0.2852327,0.4940398,123.388,125.7058
10/3/2023 9:45:00 AM,0.2855884,0.4946229,115.7007,119.691
10/3/2023 10:00:00 AM,0.2865286,0.4963214,259.1619,264.5544
10/3/2023 10:15:00 AM,0.2863267,0.4959593,266.9815,272.2191
10/3/2023 10:30:00 AM,0.2857987,0.4949979,250.7664,256.4954
10/3/2023 10:45:00 AM,0.2859957,0.4953549,304.8279,310.354
10/3/2023 11:00:00 AM,0.2869179,0.4970216,321.6111,327.4673
10/3/2023 11:15:00 AM,0.2868079,0.4967962,337.8862,343.7259
10/3/2023 11:30:00 AM,0.2868636,0.4968343,351.201,357.3418
10/3/2023 11:45:00 AM,0.2869839,0.49705,367.1209,373.4483
10/3/2023 12:00:00 PM,0.2867444,0.496606,307.1932,311.4074
10/3/2023 12:15:00 PM,0.2865839,0.4963314,351.3971,363.4008
10/3/2023 12:30:00 PM,0.2864127,0.4960278,424.9335,433.0511
10/3/2023 12:45:00 PM,0.2859787,0.4952772,402.623,411.6157
10/3/2023 1:00:00 PM,0.2857522,0.4949276,400.9738,407.5355
10/3/2023 1:15:00 PM,0.2856449,0.4947433,327.9809,334.5986
10/3/2023 1:30:00 PM,0.2864535,0.49613,384.1122,391.1536
10/3/2023 1:45:00 PM,0.2854377,0.4943923,217.4545,221.8442
10/3/2023 2:00:00 PM,0.287229,0.4974876,249.3474,254.6799
10/3/2023 2:15:00 PM,0.2871097,0.4972836,348.1935,354.1407
10/3/2023 2:30:00 PM,0.2863614,0.4959308,223.6352,227.1792
10/3/2023 2:45:00 PM,0.2883738,0.4994508,315.6969,322.132
10/3/2023 3:00:00 PM,0.2882143,0.4991212,345.3591,351.4264
10/3/2023 3:15:00 PM,0.2875452,0.4980188,316.073,321.9085
10/3/2023 3:30:00 PM,0.2876253,0.4982081,311.3814,317.0024
10/3/2023 3:45:00 PM,0.2874086,0.4977502,302.5129,307.844
10/3/2023 4:00:00 PM,0.2862796,0.4958318,136.3222,139.9781
10/3/2023 4:15:00 PM,0.2869314,0.4969308,217.7304,221.5233
10/3/2023 4:30:00 PM,0.2870476,0.4970888,228.7557,232.2292
10/3/2023 4:45:00 PM,0.2864467,0.4960997,203.7939,206.7356
10/3/2023 5:00:00 PM,0.2864643,0.4960876,146.3537,148.5586
10/3/2023 5:15:00 PM,0.2854934,0.4944613,21.44065,22.88251
10/3/2023 5:30:00 PM,0.2855975,0.4946445,62.64196,63.94371
10/3/2023 5:45:00 PM,0.2840434,0.491941,50.82578,52.23641
10/3/2023 6:00:00 PM,0.2837989,0.4914547,32.86002,33.40305
10/3/2023 6:15:00 PM,0.2838155,0.4915563,8.803818,9.074483
10/3/2023 6:30:00 PM,0.2836915,0.491299,1.127012,-1.164143
10/3/2023 6:45:00 PM,0.2836932,0.4913528,0,-0.4228333
10/3/2023 7:00:00 PM,0.2832471,0.490523,0,-0.4234412
10/3/2023 7:15:00 PM,0.2843752,0.4925181,0,-0.4373366
10/3/2023 7:30:00 PM,0.284764,0.4932093,0,-0.4418231
10/3/2023 7:45:00 PM,0.2850927,0.4937723,0,-0.4251629
10/3/2023 8:00:00 PM,0.2853809,0.4943106,0,-0.4156251
10/3/2023 8:15:00 PM,0.2851266,0.4938452,0,-0.455158
10/3/2023 8:30:00 PM,0.2855103,0.4945126,0,-0.4256936
10/3/2023 8:45:00 PM,0.2854128,0.494255,0,-0.4556116
10/3/2023 9:00:00 PM,0.2854001,0.4942856,0,-0.4114354
10/3/2023 9:15:00 PM,0.2849754,0.4934861,0,-0.3933262
10/3/2023 9:30:00 PM,0.2852215,0.4939798,0,-0.3894418
10/3/2023 9:45:00 PM,0.2850029,0.493617,0,-0.4218916
10/3/2023 10:00:00 PM,0.2847857,0.4931825,0,-0.4000259
10/3/2023 10:15:00 PM,0.2848869,0.4934469,0,-0.4415469
10/3/2023 10:30:00 PM,0.2853568,0.4942163,0,-0.4163948
10/3/2023 10:45:00 PM,0.2854377,0.4943782,0,-0.4110297
10/3/2023 11:00:00 PM,0.2853548,0.4942249,0,-0.4581785
10/3/2023 11:15:00 PM,0.2851188,0.4938409,0,-0.4437659
10/3/2023 11:30:00 PM,0.2847662,0.4932189,0,-0.3924002
10/3/2023 11:45:00 PM,0.2831653,0.490409,0,-0.4238776
10/4/2023 12:00:00 AM,0.2839736,0.4918096,0,-0.3891381
10/4/2023 12:15:00 AM,0.2836305,0.4912032,0,-0.3891953
10/4/2023 12:30:00 AM,0.2833362,0.4907412,0,-0.3754196
10/4/2023 12:45:00 AM,0.2838748,0.4916512,0,-0.3902006
10/4/2023 1:00:00 AM,0.2842991,0.4923357,0,-0.3741575
10/4/2023 1:15:00 AM,0.2847667,0.4932406,0,-0.3710518
10/4/2023 1:30:00 AM,0.2851728,0.4938901,0,-0.4373927
10/4/2023 1:45:00 AM,0.2847802,0.4932273,0,-0.4172222
10/4/2023 2:00:00 AM,0.2846631,0.4930309,0,-0.4
10/4/2023 2:15:00 AM,0.2846293,0.4929761,0,-0.3771111
10/4/2023 2:30:00 AM,0.2847948,0.4932411,0,-0.4011413
10/4/2023 2:45:00 AM,0.284898,0.493439,0,-0.4382476
10/4/2023 3:00:00 AM,0.2848314,0.4933095,0,-0.419932
10/4/2023 3:15:00 AM,0.2848907,0.4934367,0,-0.3594568
10/4/2023 3:30:00 AM,0.2849771,0.4936069,0,-0.4228889
10/4/2023 3:45:00 AM,0.2848801,0.4934079,0,-0.416802
10/4/2023 4:00:00 AM,0.2844692,0.4926685,0,-0.3803646
10/4/2023 4:15:00 AM,0.2845725,0.4928924,0,-0.4
10/4/2023 4:30:00 AM,0.2845576,0.4928719,0,-0.4188162
10/4/2023 4:45:00 AM,0.2843676,0.4925451,0,-0.4142949
10/4/2023 5:00:00 AM,0.2838645,0.4916572,0,-0.4276548
10/4/2023 5:15:00 AM,0.2835627,0.4911175,0,-0.3942341
10/4/2023 5:30:00 AM,0.2833482,0.4907447,0,-0.4228889
10/4/2023 5:45:00 AM,0.2832639,0.4906075,0,-0.4072578
10/4/2023 6:00:00 AM,0.2825726,0.4894522,0,-0.4598479
10/4/2023 6:15:00 AM,0.2833693,0.4908121,0,-0.3900054
10/4/2023 6:30:00 AM,0.2840484,0.4919191,0,-0.3771667
10/4/2023 6:45:00 AM,0.2837783,0.491483,0,-0.4228889
10/4/2023 7:00:00 AM,0.283355,0.4907842,0,-0.4
10/4/2023 7:15:00 AM,0.2835276,0.4910406,0,-0.3910922
10/4/2023 7:30:00 AM,0.2834942,0.4909898,0.304617,0.0698576
10/4/2023 7:45:00 AM,0.2833173,0.4906793,11.20261,11.98818
10/4/2023 8:00:00 AM,0.2831541,0.4903875,25.39408,26.03587
10/4/2023 8:15:00 AM,0.284262,0.4922921,44.80162,46.03867
10/4/2023 8:30:00 AM,0.284699,0.4930621,61.42501,62.7617
10/4/2023 8:45:00 AM,0.2847164,0.4931278,95.05746,97.2804
10/4/2023 9:00:00 AM,0.2849651,0.4935692,118.0434,120.9414
10/4/2023 9:15:00 AM,0.2844721,0.4926502,83.26389,84.29208
10/4/2023 9:30:00 AM,0.2843638,0.4925066,125.7175,128.5822
10/4/2023 9:45:00 AM,0.2846179,0.4929551,186.8712,193.1734
10/4/2023 10:00:00 AM,0.2856649,0.4947292,150.9639,148.4056
10/4/2023 10:15:00 AM,0.2860476,0.4954238,281.8655,281.3745
10/4/2023 10:30:00 AM,0.2855364,0.4944695,204.5653,199.4172
10/4/2023 10:45:00 AM,0.2856313,0.4946629,255.075,260.2241
10/4/2023 11:00:00 AM,0.286066,0.4954535,308.7603,314.3334
10/4/2023 11:15:00 AM,0.2859875,0.4953592,328.9854,334.563
10/4/2023 11:30:00 AM,0.2850472,0.4936675,195.8987,199.4023
10/4/2023 11:45:00 AM,0.2843908,0.4925035,117.8144,119.9145
10/4/2023 12:00:00 PM,0.2846992,0.4930116,162.6562,166.1642
10/4/2023 12:15:00 PM,0.2864747,0.4961705,422.187,430.2376
10/4/2023 12:30:00 PM,0.2866047,0.4963768,428.1979,436.3531
10/4/2023 12:45:00 PM,0.286031,0.4954142,347.1786,352.8059
10/4/2023 1:00:00 PM,0.284578,0.4928331,153.6266,155.6589
10/4/2023 1:15:00 PM,0.2847477,0.4930806,164.6809,168.6674
10/4/2023 1:30:00 PM,0.2839191,0.4917712,73.65888,74.66223
10/4/2023 1:45:00 PM,0.2853842,0.4941689,320.6093,326.8473
10/4/2023 2:00:00 PM,0.286047,0.4953825,285.3402,290.6674
10/4/2023 2:15:00 PM,0.2867636,0.4966775,383.8092,391.9486
10/4/2023 2:30:00 PM,0.2860272,0.4953964,309.3939,315.3434
10/4/2023 2:45:00 PM,0.2862356,0.4957451,376.1634,383.0403
10/4/2023 3:00:00 PM,0.2858553,0.4951296,335.2166,341.4846
10/4/2023 3:15:00 PM,0.2861288,0.4955941,338.4448,344.9414
10/4/2023 3:30:00 PM,0.285581,0.4945973,318.7325,324.4789
10/4/2023 3:45:00 PM,0.2855161,0.4945002,298.6902,304.2534
10/4/2023 4:00:00 PM,0.2853485,0.494174,274.7693,279.7073
10/4/2023 4:15:00 PM,0.28542,0.4942851,253.6202,258.3151
10/4/2023 4:30:00 PM,0.285332,0.4942041,229.658,233.3098
10/4/2023 4:45:00 PM,0.2853893,0.4942849,201.4315,204.7886
10/4/2023 5:00:00 PM,0.2852411,0.493975,171.4076,174.1844
10/4/2023 5:15:00 PM,0.2848833,0.4934307,142.4706,144.8008
10/4/2023 5:30:00 PM,0.2846644,0.4930252,111.2222,113.0711
10/4/2023 5:45:00 PM,0.2848931,0.4934139,74.12509,75.38024
10/4/2023 6:00:00 PM,0.2847697,0.4932064,34.44001,35.13462
10/4/2023 6:15:00 PM,0.2843299,0.4924307,6.700097,6.982311
10/4/2023 6:30:00 PM,0.2844407,0.4926846,1.398274,-1.942459
10/4/2023 6:45:00 PM,0.2843034,0.4924495,0,-0.4432124
10/4/2023 7:00:00 PM,0.2840194,0.4919231,0,-0.4541042
10/4/2023 7:15:00 PM,0.2843127,0.492429,0,-0.4402535
10/4/2023 7:30:00 PM,0.2844897,0.4927153,0,-0.414452
10/4/2023 7:45:00 PM,0.2849041,0.4934298,0,-0.4839343
10/4/2023 8:00:00 PM,0.2850655,0.4937473,0,-0.3895582
10/4/2023 8:15:00 PM,0.2852094,0.4939541,0,-0.3607233
10/4/2023 8:30:00 PM,0.2850423,0.4936785,0,-0.3748322
