Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - NO Data VAISALA_1,Production meter L-N voltage,Production meter active power,"INVERTER 1, AC Active Power (Total)","INVERTER 2, AC Active Power (Total)","INVERTER 3, AC Active Power (Total)","INVERTER 4, AC Active Power (Total)","INVERTER 5, AC Active Power (Total)"
10/24/2023 10:30:00 PM,-0.2120025,47.4526,,7.453563,-15.0824,0,0,0,0,0
10/24/2023 10:45:00 PM,-0.292178,47.22206,,7.446283,-15.0845,0,0,0,0,0
10/24/2023 11:00:00 PM,-0.224802,47.14312,,7.442753,-15.0603,0,0,0,0,0
10/24/2023 11:15:00 PM,-0.1667475,46.70528,,7.457753,-15.1383,0,0,0,0,0
10/24/2023 11:30:00 PM,-0.1319005,46.52855,,7.465227,-15.1817,0,0,0,0,0
10/24/2023 11:45:00 PM,-0.12596,46.42219,,7.41357,-14.8872,0,0,0,0,0
10/25/2023 12:00:00 AM,-0.094663,46.36623,,7.403947,-14.846,0,0,0,0,0
10/25/2023 12:15:00 AM,-0.22444,46.53893,,7.413243,-14.8942,0,0,0,0,0
10/25/2023 12:30:00 AM,-0.1984555,47.12277,,7.417303,-14.9258,0,0,0,0,0
10/25/2023 12:45:00 AM,-0.1960885,47.22063,,7.421917,-14.9293,0,0,0,0,0
10/25/2023 1:00:00 AM,-0.216953,46.99063,,7.41237,-14.8924,0,0,0,0,0
10/25/2023 1:15:00 AM,-0.184938,46.75415,,7.42246,-14.9276,0,0,0,0,0
10/25/2023 1:30:00 AM,-0.180102,46.8262,,7.430193,-14.9971,0,0,0,0,0
10/25/2023 1:45:00 AM,-0.0099001,46.50264,,7.429693,-14.9631,0,0,0,0,0
10/25/2023 2:00:00 AM,-0.071818,46.41754,,7.426653,-14.9526,0,0,0,0,0
10/25/2023 2:15:00 AM,-0.175562,46.58666,,7.42835,-14.9668,0,0,0,0,0
10/25/2023 2:30:00 AM,-0.2162535,46.71572,,7.424917,-14.9497,0,0,0,0,0
10/25/2023 2:45:00 AM,-0.1102635,46.85648,,7.430277,-14.9762,0,0,0,0,0
10/25/2023 3:00:00 AM,-0.172954,46.93938,,7.425086,-14.9594,0,0,0,0,0
10/25/2023 3:15:00 AM,-0.2064,46.92794,,7.40062,-14.8342,0,0,0,0,0
10/25/2023 3:30:00 AM,-0.1563155,46.89191,,7.391207,-14.7828,0,0,0,0,0
10/25/2023 3:45:00 AM,-0.1916695,47.18161,,7.419907,-14.9359,0,0,0,0,0
10/25/2023 4:00:00 AM,-0.1863325,47.22894,,7.425283,-14.9488,0,0,0,0,0
10/25/2023 4:15:00 AM,-0.182227,47.34,,7.414973,-14.8979,0,0,0,0,0
10/25/2023 4:30:00 AM,-0.1013765,47.18333,,7.41172,-14.8944,0,0,0,0,0
10/25/2023 4:45:00 AM,-0.2121475,47.1292,,7.396917,-14.8155,0,0,0,0,0
10/25/2023 5:00:00 AM,-0.205941,47.36281,,7.415577,-14.931,0,0,0,0,0
10/25/2023 5:15:00 AM,-0.1675685,47.34615,,7.415293,-14.9102,0,0,0,0,0
10/25/2023 5:30:00 AM,-0.0715525,47.20099,,7.422164,-14.9565,0,0,0,0,0
10/25/2023 5:45:00 AM,-0.1535385,47.05454,,7.410243,-14.9025,0,0,0,0,0
10/25/2023 6:00:00 AM,-0.1388075,46.91162,,7.407633,-14.9236,0,0,0,0,0
10/25/2023 6:15:00 AM,0.321362,46.7084,,7.439733,-15.1133,0,0,0,0,0
10/25/2023 6:30:00 AM,1.115765,45.61915,,7.42927,-15.0481,0,0,0,0,0
10/25/2023 6:45:00 AM,0.661046,44.48811,,7.40679,-14.8825,0,0,0,0,0
10/25/2023 7:00:00 AM,0.374547,43.90575,,7.406457,-14.9061,0,0,0,0,0
10/25/2023 7:15:00 AM,0.374542,43.34746,,7.4011,-14.8781,0,0,0,0,0
10/25/2023 7:30:00 AM,1.43934,42.92562,,7.4249,-15.3084,-0.0666667,-0.0666667,0,0,-0.0666667
10/25/2023 7:45:00 AM,1.97637,42.84921,,7.43286,-14.447,0,0,0,0,0.0666667
10/25/2023 8:00:00 AM,5.615545,42.8801,,7.43618,35.3362,8.8,10.4667,10.1,10.2667,9.56667
10/25/2023 8:15:00 AM,10.21354,42.63388,,7.42005,97.902,18.4333,22.3667,21.5333,24.0667,22.3667
10/25/2023 8:30:00 AM,23.6666,42.41143,,7.41962,276.263,58.9,59.4667,58.8,59.2667,53.6667
10/25/2023 8:45:00 AM,15.7133,42.40015,,7.422613,156.374,36.1667,34.6333,34.4,33.8333,30.4
10/25/2023 9:00:00 AM,42.8926,42.35055,,7.43928,515.699,114,109.933,108.2,107.567,97.8667
10/25/2023 9:15:00 AM,72.8274,42.93906,,7.430267,953.101,198.7,194.2,193.6,197.333,182.8
10/25/2023 9:30:00 AM,77.63255,43.26608,,7.435967,1023.33,201,204.1,205.9,213.9,203.067
10/25/2023 9:45:00 AM,80.58215,43.42617,,7.422907,1059.95,217.633,210.867,211.3,217.367,210.767
10/25/2023 10:00:00 AM,249.0589,46.0135,,7.470657,4135.47,1015.1,911.267,895.8,793.667,729.167
10/25/2023 10:15:00 AM,367.0586,48.87529,,7.471947,6420.15,1419.83,1296.1,1308.5,1265.23,1273
10/25/2023 10:30:00 AM,413.5966,48.44829,,7.448637,7203.47,1564.83,1473.03,1462.2,1401.53,1415.67
10/25/2023 10:45:00 AM,218.6,47.80193,,7.430793,2639.02,467.333,486.4,472,547.967,558.8
10/25/2023 11:00:00 AM,287.0185,47.31314,,7.46798,4919.79,1088.6,1028.53,1036.33,977.533,915.267
10/25/2023 11:15:00 AM,341.341,49.37922,,7.459543,5156.72,1004.97,998,991.267,1055.6,1068.87
10/25/2023 11:30:00 AM,207.165,49.59797,,7.436883,2650.19,508.467,506.133,507.233,553.633,563.433
10/25/2023 11:45:00 AM,203.73,50.27626,,7.43637,2669.96,555.3,541.1,535.833,539.133,538.233
10/25/2023 12:00:00 PM,382.542,51.28851,,7.460164,5324.3,1124.4,1107.23,1108.13,1013.57,1013.2
10/25/2023 12:15:00 PM,246.983,50.51928,,7.44488,3203.97,644.567,617.6,608.467,632.9,662.867
10/25/2023 12:30:00 PM,77.8945,49.08261,,7.41186,975.172,191,191.3,194.133,196.667,192.433
10/25/2023 12:45:00 PM,69.57065,45.5227,,7.396763,909.457,199.4,194.133,190.133,179.133,169.433
10/25/2023 1:00:00 PM,120.764,45.48606,,7.406613,1560.11,337.2,327.1,320.633,307.733,296.733
10/25/2023 1:15:00 PM,370.9395,47.44149,,7.422106,4550.67,930.133,925.2,929.7,882.567,907.567
10/25/2023 1:30:00 PM,231.646,48.21026,,7.4209,2897.6,587.867,569.367,568.267,596.167,611.333
10/25/2023 1:45:00 PM,376.1905,49.01086,,7.4521,4325.3,767.333,781.167,817.533,953.067,961.4
10/25/2023 2:00:00 PM,251.006,48.60635,,7.462097,2823.6,630.6,563.8,578.733,564.233,567.633
10/25/2023 2:15:00 PM,291.0285,49.20469,,7.43252,3327.47,709.067,663.633,657.433,683.933,707.333
10/25/2023 2:30:00 PM,499.8575,50.88895,,7.456146,5163.83,1042.97,1005.97,1022.37,967.8,1075.27
10/25/2023 2:45:00 PM,159.4095,50.43126,,7.453277,1853.94,364.5,361.3,357.167,378.633,365.967
10/25/2023 3:00:00 PM,102.1948,49.36966,,7.447733,1349.36,387.433,320.233,295.6,269.833,267.367
10/25/2023 3:15:00 PM,756.6315,49.30127,,7.48116,7676.12,1574.8,1553.1,1563.13,1473.5,1402.17
10/25/2023 3:30:00 PM,294.5085,49.26321,,7.439213,2838.51,573.267,554.867,564.967,631.3,680.767
10/25/2023 3:45:00 PM,685.3285,51.25077,,7.45412,5997.29,1233.33,1250.7,1266.87,1169.73,1107.5
10/25/2023 4:00:00 PM,198.547,51.35392,,7.415354,1509.47,288.367,281.633,276.267,267.167,320.1
10/25/2023 4:15:00 PM,49.60725,49.31055,,7.40466,546.306,114.533,113.267,112.967,113.533,103.967
10/25/2023 4:30:00 PM,31.2963,47.88815,,7.411243,361.765,73,72.9667,73.5333,76.1,66.8
10/25/2023 4:45:00 PM,12.9046,47.97931,,4.936086,64.9662,20.9333,18.9667,19.7,22.3333,22.4333
10/25/2023 5:00:00 PM,38.10235,43.98758,,7.412187,352.02,87.2667,80.1,73.9333,69.6,72.3667
10/25/2023 5:15:00 PM,145.424,44.86687,,7.437937,1069.73,253.3,235.267,215.367,192.633,185
10/25/2023 5:30:00 PM,143.8497,44.30807,,7.429126,437.85,81.4333,85.5333,85.8667,87.1333,87.9333
10/25/2023 5:45:00 PM,10.01488,42.91275,,7.405507,75.6712,17.7667,17.5667,17.4333,17.3,15.2667
10/25/2023 6:00:00 PM,5.255145,42.91018,,7.39641,24.4963,6.66667,6.4,6.86667,6.8,6.5
10/25/2023 6:15:00 PM,0.647136,42.90368,,7.400747,-14.8713,0,0,0,0,0
10/25/2023 6:30:00 PM,-0.1892545,43.20458,,7.4025,-14.8665,0,0,0,0,0
10/25/2023 6:45:00 PM,-0.1999525,42.94178,,7.40112,-14.8618,0,0,0,0,0
10/25/2023 7:00:00 PM,-0.213814,43.26196,,6.199797,-12.5432,0,0,0,0,0
10/25/2023 7:15:00 PM,-0.2275305,43.80195,,6.198473,-12.723,0,0,0,0,0
10/25/2023 7:30:00 PM,-0.2192715,41.11636,,7.452374,-15.176,0,0,0,0,0
10/25/2023 7:45:00 PM,-0.2155525,40.3382,,7.43185,-14.9974,0,0,0,0,0
10/25/2023 8:00:00 PM,-0.216422,41.11431,,7.439396,-15.0297,0,0,0,0,0
10/25/2023 8:15:00 PM,-0.217291,41.1325,,7.44618,-15.0894,0,0,0,0,0
10/25/2023 8:30:00 PM,-0.3040835,41.29006,,7.45033,-15.068,0,0,0,0,0
10/25/2023 8:45:00 PM,-0.4401405,41.75141,,7.4466,-15.1215,0,0,0,0,0
10/25/2023 9:00:00 PM,-0.3019825,42.08748,,7.42373,-14.9909,0,0,0,0,0
10/25/2023 9:15:00 PM,-0.2561955,41.9912,,7.409104,-14.8856,0,0,0,0,0
10/25/2023 9:30:00 PM,-0.2173395,42.15882,,7.448813,-15.0708,0,0,0,0,0
10/25/2023 9:45:00 PM,-0.217581,42.0934,,7.451367,-15.1517,0,0,0,0,0
10/25/2023 10:00:00 PM,-0.222435,42.03146,,7.463677,-15.2166,0,0,0,0,0
10/25/2023 10:15:00 PM,-0.208815,42.32051,,7.41884,-14.9254,0,0,0,0,0
10/25/2023 10:30:00 PM,-0.1977065,41.76745,,7.443547,-15.0341,0,0,0,0,0
10/25/2023 10:45:00 PM,-0.2085845,60.02766,,7.44359,-15.0357,0,0,0,0,0
10/25/2023 11:00:00 PM,-0.249966,91.4,,7.458403,-15.1112,0,0,0,0,0
10/25/2023 11:15:00 PM,-0.213814,91.4,,7.471483,-15.1838,0,0,0,0,0
10/25/2023 11:30:00 PM,-0.2282065,91.4,,7.4332,-14.9978,0,0,0,0,0
10/25/2023 11:45:00 PM,-0.217267,91.4,,7.411997,-14.8411,0,0,0,0,0
10/26/2023 12:00:00 AM,-0.1648155,91.4,,7.41364,-14.8637,0,0,0,0,0
10/26/2023 12:15:00 AM,-0.2759255,91.4,,7.43422,-14.9843,0,0,0,0,0
10/26/2023 12:30:00 AM,-0.2976115,91.4,,7.42917,-14.9505,0,0,0,0,0
10/26/2023 12:45:00 AM,-0.1944465,91.4,,7.43304,-14.9662,0,0,0,0,0
10/26/2023 1:00:00 AM,-0.21548,91.4,,7.448664,-15.0824,0,0,0,0,0
10/26/2023 1:15:00 AM,-0.3137435,91.4,,7.445697,-15.0503,0,0,0,0,0
10/26/2023 1:30:00 AM,-0.2025845,91.4,,7.44299,-15.0469,0,0,0,0,0
10/26/2023 1:45:00 AM,-0.2725445,91.4,,7.451396,-15.0783,0,0,0,0,0
10/26/2023 2:00:00 AM,-0.2122925,91.4,,7.459644,-15.1005,0,0,0,0,0
10/26/2023 2:15:00 AM,-0.2122925,91.4,,7.46926,-15.1694,0,0,0,0,0
10/26/2023 2:30:00 AM,-0.2902705,91.4,,7.46645,-15.168,0,0,0,0,0
10/26/2023 2:45:00 AM,-0.209974,91.4,,7.460896,-15.1335,0,0,0,0,0
10/26/2023 3:00:00 AM,-0.28119,91.4,,7.470573,-15.1889,0,0,0,0,0
10/26/2023 3:15:00 AM,-0.243807,91.4,,7.45128,-15.0867,0,0,0,0,0
10/26/2023 3:30:00 AM,-0.2560505,91.4,,7.438407,-15.0303,0,0,0,0,0
10/26/2023 3:45:00 AM,-0.2416055,91.4,,7.42452,-14.9568,0,0,0,0,0
10/26/2023 4:00:00 AM,-0.229608,91.4,,7.411027,-14.8982,0,0,0,0,0
10/26/2023 4:15:00 AM,-0.3613415,91.4,,7.412787,-14.9071,0,0,0,0,0
10/26/2023 4:30:00 AM,-0.293989,91.4,,7.409047,-14.8789,0,0,0,0,0
10/26/2023 4:45:00 AM,-0.2503755,91.4,,7.410396,-14.8835,0,0,0,0,0
10/26/2023 5:00:00 AM,-0.1975135,91.4,,7.415363,-14.8974,0,0,0,0,0
10/26/2023 5:15:00 AM,-0.183821,91.4,,7.41772,-14.9278,0,0,0,0,0
10/26/2023 5:30:00 AM,-0.2147555,91.4,,7.417106,-14.9333,0,0,0,0,0
10/26/2023 5:45:00 AM,-0.2165425,91.4,,7.40175,-14.8398,0,0,0,0,0
10/26/2023 6:00:00 AM,-0.21804,91.4,,7.446733,-15.1326,0,0,0,0,0
10/26/2023 6:15:00 AM,-0.2169775,91.4,,7.428117,-15.0124,0,0,0,0,0
10/26/2023 6:30:00 AM,-0.2173395,91.4,,7.415606,-14.9206,0,0,0,0,0
10/26/2023 6:45:00 AM,-0.2396295,91.4,,7.434957,-15.0173,0,0,0,0,0
10/26/2023 7:00:00 AM,-0.1151415,91.4,,7.440227,-15.0553,0,0,0,0,0
10/26/2023 7:15:00 AM,0.241231,91.4,,7.410836,-15.1002,-0.133333,-0.0666667,-0.0666667,-0.0666667,-0.0666667
10/26/2023 7:30:00 AM,3.39637,91.4,,7.401497,7.96741,3.4,5.23333,4.4,3.9,4.83333
10/26/2023 7:45:00 AM,9.5557,91.4,,7.42245,82.6189,16.8333,19.8,18.9667,19.9,20.1
10/26/2023 8:00:00 AM,18.014,91.4,,7.41466,213.129,43.1333,48.7,49.6333,50.3667,44.9333
10/26/2023 8:15:00 AM,45.03035,91.4,,7.417577,767.878,164.167,169.233,164.2,150.6,141.767
10/26/2023 8:30:00 AM,54.7657,91.4,,7.437817,1089.56,169.133,196.467,256.767,273.9,210.367
10/26/2023 8:45:00 AM,102.1872,91.4,,7.44396,1869.48,461.033,406.433,397.733,335.933,300.1
10/26/2023 9:00:00 AM,125.391,91.4,,7.449507,1931.07,543.5,410.567,395.4,327.2,299.867
10/26/2023 9:15:00 AM,157.6037,91.4,,7.432987,2376.53,467.367,406.267,477.033,509.6,475.433
10/26/2023 9:30:00 AM,106.035,91.4,,7.43035,1549.87,256.933,267.567,273.833,345.5,427.433
10/26/2023 9:45:00 AM,127.645,91.4,,7.438717,1614.38,379.1,353.667,340.967,310.133,285.267
10/26/2023 10:00:00 AM,214.5095,91.4,,7.441863,3028.55,610.2,596.533,586.9,618.8,633.833
10/26/2023 10:15:00 AM,172.906,91.4,,7.423307,2533.26,517.133,524.7,586.433,527.567,477.467
10/26/2023 10:30:00 AM,230.2385,91.4,,7.440707,3186.83,574.633,562.667,560.667,635.333,784.067
10/26/2023 10:45:00 AM,222.585,91.4,,7.439993,3008.07,775.7,661.1,580.733,506.3,522
10/26/2023 11:00:00 AM,203.7665,91.4,,7.45531,2775.34,699.233,622.833,549.833,480.467,466.5
10/26/2023 11:15:00 AM,422.993,91.4,,7.460443,6663.81,1358.77,1418.1,1397.23,1299.27,1246.23
10/26/2023 11:30:00 AM,381.4345,91.4,,7.460164,5372.42,707.033,1038.1,1103.83,1270.8,1282.1
10/26/2023 11:45:00 AM,286.7525,91.4,,7.46525,4554.98,981.833,952.667,911.3,1025.13,807.833
10/26/2023 12:00:00 PM,394.4215,91.4,,7.46817,6228.75,1346.07,1272.1,1275.77,1272.5,1151.17
10/26/2023 12:15:00 PM,441.5885,91.4,,7.454117,6476.5,1369.1,1298.53,1250.97,1297.6,1302.23
10/26/2023 12:30:00 PM,374.3245,91.4,,7.452697,5166.45,1410.9,931.033,786.2,1026.13,1067.87
10/26/2023 12:45:00 PM,498.1295,91.4,,7.45657,6746.23,1442.4,1382,1376.63,1345.67,1255.87
10/26/2023 1:00:00 PM,514.331,91.4,,7.482443,6593.19,1331.37,1340.27,1342.73,1346.73,1301.77
10/26/2023 1:15:00 PM,549.7525,91.4,,7.489563,6584.16,1372.27,1325.87,1323.37,1302.87,1319.3
10/26/2023 1:30:00 PM,568.774,91.4,,7.469233,6396.09,1311.4,1307.27,1307.83,1225.77,1284.6
10/26/2023 1:45:00 PM,600.166,91.4,,7.4545,6604.19,1380.67,1335.93,1343.57,1291.03,1321.4
10/26/2023 2:00:00 PM,627.65,91.4,,7.472417,6623.4,1377.17,1341.03,1354.5,1285.4,1327.1
10/26/2023 2:15:00 PM,656.568,91.4,,7.465856,6651.42,1397.53,1364.83,1377.2,1283.57,1335.1
10/26/2023 2:30:00 PM,618.626,91.4,,7.471723,5947.07,1193.57,1156.5,1201.57,1141.03,1197.13
10/26/2023 2:45:00 PM,481.1795,91.4,,7.46261,4839.72,1044.47,1021.7,1023.77,950.2,975.767
10/26/2023 3:00:00 PM,510.775,91.4,,7.471563,5035.87,1056.67,1003.5,985.5,949.267,1043.8
10/26/2023 3:15:00 PM,675.504,91.4,,7.490104,6624.27,1355.8,1328.97,1323,1265.4,1305
10/26/2023 3:30:00 PM,458.3365,91.4,,7.47667,4332.48,878.3,853.2,854.767,827.933,841
10/26/2023 3:45:00 PM,305.655,91.4,,7.443414,2948.19,611.633,590.167,588.667,576.667,582.933
10/26/2023 4:00:00 PM,292.658,91.4,,7.436833,2625.88,556.167,535.967,532.9,507.367,520.133
10/26/2023 4:15:00 PM,410.0505,91.4,,7.447953,3190.3,684.2,667.367,670.1,611.2,635.133
10/26/2023 4:30:00 PM,484.306,91.4,,7.460287,3194.95,660.267,640.9,651.4,593.333,640.967
10/26/2023 4:45:00 PM,374.453,90.18185,,7.455473,2069.49,436.8,424.6,427.767,386.567,387.267
10/26/2023 5:00:00 PM,269.712,54.30236,,7.45387,1525.7,319.833,312.5,310,290.767,290.667
10/26/2023 5:15:00 PM,343.823,54.47179,,7.43455,1308.18,263.133,265.667,262.133,249.5,252.5
10/26/2023 5:30:00 PM,207.7616,53.75962,,7.422573,637.253,122.567,128.467,128.367,123.6,124
10/26/2023 5:45:00 PM,35.7448,51.54102,,7.414757,157.694,32.2,32.8667,32.3,32,32.5
10/26/2023 6:00:00 PM,10.42675,49.04591,,7.412023,42.8921,10.2,10.1667,10.1667,10.1667,10.6667
10/26/2023 6:15:00 PM,1.994454,46.19409,,7.403003,-12.4053,0.2,0.233333,0.233333,0.233333,0.2
10/26/2023 6:30:00 PM,-0.1801594,45.72798,,7.396387,-14.798,0,0,0,0,0
10/26/2023 6:45:00 PM,-0.225985,43.89906,,7.38776,-14.808,0,0,0,0,0
10/26/2023 7:00:00 PM,-0.2102645,43.01878,,7.40209,-14.8627,0,0,0,0,0
10/26/2023 7:15:00 PM,-0.663325,43.42056,,7.410347,-14.9076,0,0,0,0,0
10/26/2023 7:30:00 PM,-0.4908473,43.59991,,7.417317,-14.9316,0,0,0,0,0
10/26/2023 7:45:00 PM,-0.2090735,42.16208,,7.416817,-14.9578,0,0,0,0,0
10/26/2023 8:00:00 PM,-0.147984,41.10459,,7.4268,-14.993,0,0,0,0,0
10/26/2023 8:15:00 PM,-0.1580785,40.43307,,7.43541,-15.0223,0,0,0,0,0
10/26/2023 8:30:00 PM,-0.220286,39.99969,,7.431787,-14.9868,0,0,0,0,0
10/26/2023 8:45:00 PM,-0.1821953,40.05878,,7.443376,-15.0526,0,0,0,0,0
10/26/2023 9:00:00 PM,-0.03142708,40.7402,,7.434126,-14.994,0,0,0,0,0
10/26/2023 9:15:00 PM,-0.2855125,41.44938,,7.411396,-14.8838,0,0,0,0,0
10/26/2023 9:30:00 PM,-0.1488297,42.46263,,7.421573,-14.8977,0,0,0,0,0
10/26/2023 9:45:00 PM,-0.00396087,42.79279,,7.423517,-14.8882,0,0,0,0,0
10/26/2023 10:00:00 PM,-0.2123825,43.30859,,7.428723,-14.9619,0,0,0,0,0
10/26/2023 10:15:00 PM,-0.2078005,42.58875,,7.438753,-15.0029,0,0,0,0,0
10/26/2023 10:30:00 PM,-0.151268,42.44684,,7.455247,-15.0821,0,0,0,0,0
10/26/2023 10:45:00 PM,-0.1378415,42.43405,,7.469247,-15.146,0,0,0,0,0
10/26/2023 11:00:00 PM,-0.261484,42.77611,,7.421497,-14.8915,0,0,0,0,0
10/26/2023 11:15:00 PM,-0.2318775,42.3795,,7.41318,-14.8923,0,0,0,0,0
10/26/2023 11:30:00 PM,-0.3022965,41.52247,,7.41424,-14.8848,0,0,0,0,0
10/26/2023 11:45:00 PM,-0.3504645,41.20433,,7.424376,-14.9239,0,0,0,0,0
10/27/2023 12:00:00 AM,-0.3585875,40.60892,,7.417646,-14.9028,0,0,0,0,0
10/27/2023 12:15:00 AM,-0.3650125,40.49964,,7.425453,-14.9505,0,0,0,0,0
10/27/2023 12:30:00 AM,-0.319153,39.7382,,7.430287,-14.9595,0,0,0,0,0
10/27/2023 12:45:00 AM,-0.284426,39.32387,,7.440173,-15.0007,0,0,0,0,0
10/27/2023 1:00:00 AM,-0.2775435,39.40711,,7.418356,-14.8893,0,0,0,0,0
10/27/2023 1:15:00 AM,-0.2180155,39.14297,,7.417963,-14.9037,0,0,0,0,0
10/27/2023 1:30:00 AM,-0.265107,38.48892,,7.41586,-14.8781,0,0,0,0,0
10/27/2023 1:45:00 AM,-0.2385425,37.65229,,7.417803,-14.8893,0,0,0,0,0
10/27/2023 2:00:00 AM,-0.2319495,36.71736,,7.406773,-14.8559,0,0,0,0,0
10/27/2023 2:15:00 AM,-0.201377,35.91923,,7.41841,-14.9075,0,0,0,0,0
10/27/2023 2:30:00 AM,-0.2732205,35.16476,,7.419047,-14.8994,0,0,0,0,0
10/27/2023 2:45:00 AM,-0.3451855,34.66975,,7.416836,-14.9105,0,0,0,0,0
10/27/2023 3:00:00 AM,-0.56801,34.83525,,7.421653,-14.9328,0,0,0,0,0
10/27/2023 3:15:00 AM,-0.686825,33.12918,,7.42709,-14.9807,0,0,0,0,0
10/27/2023 3:30:00 AM,-0.3642073,32.49208,,7.416057,-14.8993,0,0,0,0,0
10/27/2023 3:45:00 AM,-0.3732148,32.11921,,7.40837,-14.8687,0,0,0,0,0
10/27/2023 4:00:00 AM,-0.530555,32.24744,,7.415783,-14.8932,0,0,0,0,0
10/27/2023 4:15:00 AM,-0.4994745,31.58749,,7.410747,-14.8965,0,0,0,0,0
10/27/2023 4:30:00 AM,-0.65642,31.06576,,7.400673,-14.8487,0,0,0,0,0
10/27/2023 4:45:00 AM,-0.544345,30.29242,,7.41297,-14.9188,0,0,0,0,0
10/27/2023 5:00:00 AM,-0.3281547,30.40644,,7.411543,-14.9172,0,0,0,0,0
10/27/2023 5:15:00 AM,-0.521115,30.04209,,7.407733,-14.8783,0,0,0,0,0
10/27/2023 5:30:00 AM,-0.602545,30.06136,,7.42026,-14.9451,0,0,0,0,0
10/27/2023 5:45:00 AM,-0.631885,29.27834,,7.423336,-14.9748,0,0,0,0,0
10/27/2023 6:00:00 AM,-0.211279,28.54292,,7.40556,-14.8938,0,0,0,0,0
10/27/2023 6:15:00 AM,-0.3030455,28.60146,,7.402757,-14.8526,0,0,0,0,0
10/27/2023 6:30:00 AM,-0.486314,29.9003,,7.43264,-15.0334,0,0,0,0,0
10/27/2023 6:45:00 AM,-0.115878,29.64919,,7.413257,-14.9346,0,0,0,0,0
10/27/2023 7:00:00 AM,-0.2359588,30.11132,,7.402914,-14.8758,0,0,0,0,0
10/27/2023 7:15:00 AM,-0.1053362,31.09851,,7.410747,-15.1905,-0.133333,-0.133333,-0.0666667,-0.0666667,-0.0666667
10/27/2023 7:30:00 AM,2.18198,31.01642,,7.397383,-1.58134,1.73333,2.43333,2.43333,2,2.6
10/27/2023 7:45:00 AM,8.192105,31.76911,,7.392973,81.9691,15.8333,19.0667,18.7333,19.3333,19.2667
10/27/2023 8:00:00 AM,20.1542,32.04381,,7.403117,254.514,48.0667,48.3,52.5667,58.0333,57.3
10/27/2023 8:15:00 AM,28.98585,32.92816,,7.4,347.082,72.9667,69.7667,70.6333,74.1667,69.5333
10/27/2023 8:30:00 AM,33.1164,33.56849,,7.400333,391.858,86.6667,82.5,80.9333,78.6667,72.3
10/27/2023 8:45:00 AM,41.24025,34.04652,,7.40803,489.812,116.333,106.767,100.033,93.1333,83
10/27/2023 9:00:00 AM,52.99685,34.91554,,7.434977,657.19,139.733,134.1,132.867,135.567,124.3
10/27/2023 9:15:00 AM,61.5582,35.79208,,7.435437,768.943,164.933,156.033,154.1,158.233,144.733
10/27/2023 9:30:00 AM,78.3598,36.2805,,7.445894,1020.76,223.133,208.267,206.7,207.6,184.633
10/27/2023 9:45:00 AM,95.1863,37.01402,,7.447586,1239.11,269.833,256.133,247.6,248.267,226.733
10/27/2023 10:00:00 AM,117.7717,37.9287,,7.451323,1520.01,328.933,320,306.533,300.233,275.267
10/27/2023 10:15:00 AM,140.114,38.90968,,7.449563,1813.26,369.1,367.933,365.933,375,348.533
10/27/2023 10:30:00 AM,163.242,39.76425,,7.462527,2091.71,435.633,424.9,405.8,421.367,418.867
10/27/2023 10:45:00 AM,155.7415,40.22765,,7.455933,1903.05,400.567,375.867,364.967,383.567,390.333
10/27/2023 11:00:00 AM,213.1805,41.08321,,7.426483,2723.79,572.467,555.067,527.567,535.267,548
10/27/2023 11:15:00 AM,255.635,42.17947,,7.42613,3529.58,725.033,724.633,743.667,680.333,672.8
10/27/2023 11:30:00 AM,319.17,44.26328,,7.447467,5425,1203.03,1118.63,1082.3,987.433,1072.33
10/27/2023 11:45:00 AM,393.655,47.61354,,7.44417,6086.01,763.533,1239.2,1399.13,1372.17,1371.37
10/27/2023 12:00:00 PM,484.0205,48.88579,,7.450633,6615.87,1002.53,1438.1,1499.27,1417.37,1323.9
10/27/2023 12:15:00 PM,475.5865,49.80979,,7.462067,6284.37,1564.63,1379.07,1157.03,1136.9,1108.87
10/27/2023 12:30:00 PM,479.5725,49.22726,,7.450513,5915.76,1165.63,1286,1084.27,1135.87,1293.67
10/27/2023 12:45:00 PM,519.593,50.74457,,7.451137,6748.98,1392.03,1345.4,1378.4,1347.83,1346.1
10/27/2023 1:00:00 PM,525.439,51.91774,,7.452213,6501.16,1365.07,1319.5,1304.4,1281.37,1289.6
10/27/2023 1:15:00 PM,540.939,52.47266,,7.472073,6423.23,1336.53,1298,1294.53,1266.77,1285.47
10/27/2023 1:30:00 PM,568.3575,51.78587,,7.48318,6466.55,1349.47,1307.03,1306.37,1269.43,1295.43
10/27/2023 1:45:00 PM,596.4095,52.96809,,7.48075,6529.75,1362.5,1322.33,1327.07,1272.43,1308.03
10/27/2023 2:00:00 PM,623.8195,54.04721,,7.485093,6578.75,1371.13,1335.6,1345.73,1270.8,1320.47
10/27/2023 2:15:00 PM,648.796,54.05273,,7.48509,6622.95,1380.13,1345.43,1361.43,1269.93,1329.1
10/27/2023 2:30:00 PM,671.471,55.36769,,7.480063,6669.71,1386.53,1354,1380.27,1271.77,1338.6
10/27/2023 2:45:00 PM,691.021,56.04114,,7.444973,6708.96,1399.47,1365.27,1392.43,1267.83,1346
10/27/2023 3:00:00 PM,709.5245,57.16539,,7.451037,6735.47,1409.6,1372.1,1402.07,1258.2,1359.67
