Bani Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - WS (Standard),Production meter L-N voltage,Production meter active power,"SMA SHP-125 INV - 1, AC Power","SMA SHP-125 INV - 2, AC Power","SMA SHP-125 INV - 3, AC Power","SMA SHP-125 INV - 4, AC Power","SMA SHP-125 INV - 5, AC Power","SMA SHP-125 INV - 6, AC Power","SMA SHP-125 INV - 7, AC Power","SMA SHP-125 INV - 8, AC Power","SMA SHP-125 INV - 9, AC Power","SMA SHP-125 INV - 10, AC Power","SMA SHP-125 INV - 11, AC Power","SMA SHP-125 INV - 12, AC Power","SMA SHP-125 INV - 13, AC Power","SMA SHP-125 INV - 14, AC Power","SMA SHP-125 INV - 15, AC Power","SMA SHP-125 INV - 16, AC Power"
10/24/2023 2:45:00 PM,782.079,113.144,76.7112,2,13.63253,1813.15,114.912,114.458,114.357,112.575,112.969,114.83,116.39,114.498,113.084,112.686,113.132,112.899,113.668,114.539,115.343,113.889
10/24/2023 3:00:00 PM,787.235,113.231,76.6335,2,13.63677,1822.87,115.494,115.052,114.819,113.655,113.72,115.485,117.309,114.254,113.873,113.41,113.855,114.066,114.102,114.989,116.157,113.941
10/24/2023 3:15:00 PM,793.305,115.0025,76.7912,2,13.65677,1832.85,116.446,115.913,115.64,114.862,114.783,116.236,118.236,113.216,114.594,113.682,114.508,115.179,114.45,115.613,116.966,114.139
10/24/2023 3:30:00 PM,800.555,115.7275,77.1088,2,13.64677,1829.43,117.358,116.802,116.285,115.707,115.574,117.028,119.102,112.743,113.153,103.437,115.142,116.17,114.415,116.066,117.852,114.201
10/24/2023 3:45:00 PM,800.736,115.6335,77.5064,3,13.63567,1799.15,117.728,117.183,116.428,115.846,115.882,117.292,119.45,110.76,104.501,82.4056,115.258,116.336,113.502,115.726,118.098,113.66
10/24/2023 4:00:00 PM,799.76,115.191,77.2173,2,13.6331,1761.73,117.221,116.762,115.815,115.293,115.744,116.945,119.348,105.373,98.0363,66.8761,111.836,115.954,111.976,114.736,117.825,112.605
10/24/2023 4:15:00 PM,791.927,116.158,77.2585,3,13.62933,1693.83,116.092,115.682,114.474,113.841,114.783,115.843,118.461,98.7116,84.3735,45.6842,98.8251,115.005,109.845,113.309,116.931,110.946
10/24/2023 4:30:00 PM,772.516,115.3995,77.3659,3,13.45443,1586.87,113.565,113.004,111.529,111.041,111.192,112.495,115.373,85.3371,66.5564,34.5554,70.5856,112.317,105.979,109.939,114.001,107.52
10/24/2023 4:45:00 PM,656.813,117.8455,76.9203,1,13.44043,1288.29,97.9076,98.2918,97.9341,99.1595,80.4406,92.1301,95.7497,58.8794,43.4831,23.6994,33.9213,85.3006,94.9512,96.7176,97.8209,92.7085
10/24/2023 5:00:00 PM,556.138,115.908,75.4532,2,13.4392,931.951,80.2816,80.0842,79.9939,76.5572,43.6187,62.3,79.6714,31.3397,26.6317,13.5128,19.3003,37.3524,66.8524,78.3922,80.6217,76.5783
10/24/2023 5:15:00 PM,429.072,110.4411,74.5072,2,13.43067,558.298,61.0017,60.7511,56.9032,39.2098,15.4178,29.6513,59.9353,20.3466,9.82303,4.83493,8.2688,12.7829,28.7206,41.2821,55.8882,53.5997
10/24/2023 5:30:00 PM,295.11,97.0865,76.9489,2,13.4049,244.529,41.3068,36.8513,21.0274,13.204,5.2223,10.5101,36.5688,7.23907,4.73813,3.7735,4.10847,4.716,9.97987,9.2189,19.6832,17.7909
10/24/2023 5:45:00 PM,30.259,79.2401,73.3029,1,13.38947,83.035,14.0763,7.77593,5.3872,4.58193,3.82303,3.78433,12.2956,3.6341,3.62993,2.96257,3.20217,3.60223,3.85327,3.91153,4.44713,4.23093
10/24/2023 6:00:00 PM,26.353,66.4502,69.7186,0,13.38447,41.82,3.1509,2.9491,2.90607,3.13367,2.6013,2.65697,3.14183,2.50713,2.60003,2.17417,2.3255,2.61597,2.77483,2.74423,2.6558,2.72323
10/24/2023 6:15:00 PM,6.78867,59.08295,66.4611,0,13.39067,21.48,1.5188,1.48023,1.53803,1.68823,1.39813,1.4444,1.50933,1.3799,1.4244,1.21597,1.3049,1.4648,1.55797,1.54803,1.47827,1.4981
10/24/2023 6:30:00 PM,-1.26433,54.06585,63.5853,0,13.37867,3.82633,0.3769,0.3655,0.402733,0.426567,0.3475,0.3612,0.381333,0.341367,0.354367,0.286267,0.318067,0.3664,0.397367,0.408267,0.375767,0.3879
10/24/2023 6:45:00 PM,-3.97967,50.5768,60.9585,0,13.35937,-2.55133,0.000713267,0,0.000366667,0.00060434,0.000545455,0.000217014,0.0010699,0,0.00142653,0,9.09091E-05,0.00127273,0.00115385,0.00415385,0,0.00192308
10/24/2023 7:00:00 PM,-4.02033,48.65415,58.9201,0,13.3712,-2.62,,,,,,,,,,,,,,,,
10/24/2023 7:15:00 PM,-3.01567,47.63155,57.2805,0,13.36167,-2.61833,,,,,,,,,,,,,,,,
10/24/2023 7:30:00 PM,-2.93733,46.73705,55.8169,0,13.38543,-2.63567,,,,,,,,,,,,,,,,
10/24/2023 7:45:00 PM,-2.61467,45.89475,54.6926,0,13.4069,-2.644,,,,,,,,,,,,,,,,
10/24/2023 8:00:00 PM,-2.71667,45.21085,53.7088,0,13.40643,-2.649,,,,,,,,,,,,,,,,
10/24/2023 8:15:00 PM,-2.31867,44.96365,52.8153,0,13.43143,-2.657,,,,,,,,,,,,,,,,
10/24/2023 8:30:00 PM,-2.61333,44.43455,52.2817,0,13.4468,-2.66333,,,,,,,,,,,,,,,,
10/24/2023 8:45:00 PM,-2.10267,43.67465,51.7858,0,13.44057,-2.664,,,,,,,,,,,,,,,,
10/24/2023 9:00:00 PM,-1.964,43.46955,51.5082,0,13.42247,-2.657,,,,,,,,,,,,,,,,
10/24/2023 9:15:00 PM,-1.82867,43.2654,51.1197,0,13.40997,-2.654,,,,,,,,,,,,,,,,
10/24/2023 9:30:00 PM,-1.816,43.172,50.5942,0,13.40603,-2.65833,,,,,,,,,,,,,,,,
10/24/2023 9:45:00 PM,-2.084,42.9669,50.2148,0,13.4252,-2.66733,,,,,,,,,,,,,,,,
10/24/2023 10:00:00 PM,-2.22433,42.7252,49.8629,0,13.40733,-2.661,,,,,,,,,,,,,,,,
10/24/2023 10:15:00 PM,-2.156,42.60435,49.5315,0,13.39267,-2.65867,,,,,,,,,,,,,,,,
10/24/2023 10:30:00 PM,-1.88667,42.60895,49.3499,0,13.61387,-2.755,,,,,,,,,,,,,,,,
10/24/2023 10:45:00 PM,-2.221,42.76735,49.311,0,13.64667,-2.76767,,,,,,,,,,,,,,,,
10/24/2023 11:00:00 PM,-1.96733,42.45515,48.9511,0,13.64777,-2.76667,,,,,,,,,,,,,,,,
10/24/2023 11:15:00 PM,-2.274,41.95525,48.5078,0,13.6588,-2.78033,,,,,,,,,,,,,,,,
10/24/2023 11:30:00 PM,-1.81467,42.25465,48.2107,0,13.65177,-2.77967,,,,,,,,,,,,,,,,
10/24/2023 11:45:00 PM,-1.784,42.1704,48.1856,0,13.652,-2.779,,,,,,,,,,,,,,,,
10/25/2023 12:00:00 AM,-1.63233,41.90675,48.0725,0,13.62357,-2.77,,,,,,,,,,,,,,,,
10/25/2023 12:15:00 AM,-1.63467,41.59085,47.9445,0,13.59,-2.75733,,,,,,,,,,,,,,,,
10/25/2023 12:30:00 AM,-1.58467,41.8198,47.7137,0,13.59657,-2.76667,,,,,,,,,,,,,,,,
10/25/2023 12:45:00 AM,-1.515,41.9415,47.4783,0,13.58957,-2.76167,,,,,,,,,,,,,,,,
10/25/2023 1:00:00 AM,-1.58333,41.93235,47.4098,0,13.61157,-2.768,,,,,,,,,,,,,,,,
10/25/2023 1:15:00 AM,-1.60933,41.68705,47.3983,0,13.5972,-2.756,,,,,,,,,,,,,,,,
10/25/2023 1:30:00 AM,-1.88,41.3272,47.3732,0,13.60443,-2.75667,,,,,,,,,,,,,,,,
10/25/2023 1:45:00 AM,-1.50467,41.4636,47.3584,0,13.60323,-2.75633,,,,,,,,,,,,,,,,
10/25/2023 2:00:00 AM,-1.814,41.7209,47.0681,0,13.60667,-2.75867,,,,,,,,,,,,,,,,
10/25/2023 2:15:00 AM,-1.331,41.5863,46.9379,0,13.60967,-2.76067,,,,,,,,,,,,,,,,
10/25/2023 2:30:00 AM,-1.48133,41.6577,46.9436,0,13.5901,-2.75633,,,,,,,,,,,,,,,,
10/25/2023 2:45:00 AM,-1.38833,41.60275,46.9493,0,13.58853,-2.754,,,,,,,,,,,,,,,,
10/25/2023 3:00:00 AM,-0.842667,42.0413,47.6291,0,13.62223,-2.769,,,,,,,,,,,,,,,,
10/25/2023 3:15:00 AM,-1.237,42.6108,48.1376,0,13.61777,-2.764,,,,,,,,,,,,,,,,
10/25/2023 3:30:00 AM,-1.845,42.55765,48.1364,0,13.6148,-2.763,,,,,,,,,,,,,,,,
10/25/2023 3:45:00 AM,-1.445,42.3178,48.1067,0,13.6282,-2.77067,,,,,,,,,,,,,,,,
10/25/2023 4:00:00 AM,-1.542,42.47715,48.0039,0,13.61187,-2.763,,,,,,,,,,,,,,,,
10/25/2023 4:15:00 AM,-1.60733,42.41765,47.6771,0,13.5909,-2.75733,,,,,,,,,,,,,,,,
10/25/2023 4:30:00 AM,-1.391,42.39105,47.4018,0,13.59,-2.75633,,,,,,,,,,,,,,,,
10/25/2023 4:45:00 AM,-1.05267,42.836,47.6109,0,13.58667,-2.75433,,,,,,,,,,,,,,,,
10/25/2023 5:00:00 AM,-1.24133,43.72315,48.1536,1,13.5891,-2.757,,,,,,,,,,,,,,,,
10/25/2023 5:15:00 AM,-1.63233,44.4574,48.9146,0,13.613,-2.77233,,,,,,,,,,,,,,,,
10/25/2023 5:30:00 AM,-1.81433,44.4272,48.9957,0,13.66963,-2.79467,,,,,,,,,,,,,,,,
10/25/2023 5:45:00 AM,-1.75533,43.996,48.5295,0,13.6623,-2.79,,,,,,,,,,,,,,,,
10/25/2023 6:00:00 AM,-1.327,43.6188,48.4072,0,13.61223,-2.76733,,,,,,,,,,,,,,,,
10/25/2023 6:15:00 AM,-1.313,43.5886,48.4427,0,13.59557,-2.76067,,,,,,,,,,,,,,,,
10/25/2023 6:30:00 AM,-1.09767,44.1443,48.6906,1,13.60523,-2.76533,,,,,,,,,,,,,,,,
10/25/2023 6:45:00 AM,-1.58367,44.45835,48.9534,0,13.59787,-2.767,,,,,,,,,,,,,,,,
10/25/2023 7:00:00 AM,-1.524,44.4162,49.1351,0,13.57757,-2.75433,,,,,,,,,,,,,,,,
10/25/2023 7:15:00 AM,-0.134,44.4098,48.9557,0,13.6287,-1.435,0.0736667,0.0666667,0.0687333,0.164538,0.103263,0.0668,0.0766,0.0474333,0.0604667,0.106647,0.108588,0.128471,0.0953529,0.101211,0.123059,0.104842
10/25/2023 7:30:00 AM,6.45167,44.3887,49.1933,0,13.6448,12.3863,0.9195,0.907233,0.944933,0.950767,0.8786,0.896267,0.941667,0.8197,0.879367,0.903867,0.866,0.962033,0.911267,0.954,0.956067,0.8995
10/25/2023 7:45:00 AM,22.481,45.1083,49.6926,0,13.6489,65.4563,4.2183,3.9689,4.30977,4.35503,3.10053,3.9833,3.9462,4.21487,4.43043,4.96803,3.20773,4.34823,4.577,5.03153,4.7064,3.92457
10/25/2023 8:00:00 AM,102.279,48.0023,50.3325,0,13.64567,201.567,13.6576,13.2962,13.8583,13.5106,10.8043,13.1759,13.8569,14.0682,12.3062,13.9322,10.3482,11.3691,10.1155,11.9147,14.2556,12.314
10/25/2023 8:15:00 AM,198.5,52.84725,51.4408,1,13.67143,420.519,27.3327,29.6618,28.3731,24.6415,25.8777,29.6935,27.7744,30.4305,24.2674,27.9171,24.9319,24.3889,18.1335,23.0526,28.6507,26.0487
10/25/2023 8:30:00 AM,299.227,58.78815,53.1775,1,13.68087,684.953,47.1611,48.1131,44.443,37.432,44.9565,47.9542,46.1686,48.26,39.9619,43.7758,43.4312,39.0703,29.5539,35.8578,45.7749,42.5732
10/25/2023 8:45:00 AM,406.171,66.474,55.0879,1,13.6929,956.209,67.2704,66.5943,60.183,49.4913,65.9206,66.8479,66.3406,66.8708,53.6935,60.2855,64.1168,55.5315,38.8034,50.0613,64.2137,59.644
10/25/2023 9:00:00 AM,533.326,76.7096,57.0588,1,13.69977,1227.64,86.433,85.5705,76.4685,60.7292,85.3281,86.2065,88.3005,86.0289,67.8007,77.5408,83.6848,69.8929,48.2881,64.7079,84.2768,77.2371
10/25/2023 9:15:00 AM,654.044,85.5005,59.0126,2,13.735,1486.36,104.574,104.034,92.1289,70.9781,103.979,104.965,107.508,104.393,80.817,94.1421,102.754,83.6776,56.8333,79.031,104.022,96.558
10/25/2023 9:30:00 AM,727.371,95.7727,61.4669,2,13.73123,1620.25,113.586,113.013,99.8494,75.8094,112.869,114.071,117.787,113.427,87.0931,102.418,113.07,90.8593,61.5316,86.9495,115.804,108.477
10/25/2023 9:45:00 AM,744.748,103.9905,64.0594,2,13.70557,1624.81,113.97,113.407,100.357,75.3585,113.204,114.387,118.133,113.797,87.2558,102.607,113.243,90.1496,61.9527,87.3838,116.056,109.702
10/25/2023 10:00:00 AM,755.318,106.2865,66.8302,3,13.6881,1633.24,114.603,114.081,101.016,75.2087,113.772,114.91,118.631,114.424,87.9699,102.746,113.653,89.769,63.5818,88.019,116.322,110.985
10/25/2023 10:15:00 AM,762.279,108.319,69.0673,3,13.68457,1635.24,114.752,114.208,101.234,74.958,113.728,114.784,118.364,114.331,87.9226,102.427,113.724,89.5571,65.5015,88.7714,116.166,111.566
10/25/2023 10:30:00 AM,761.349,110.0735,70.9092,3,13.6972,1630.12,114.189,113.725,101.138,74.8671,113.055,114.068,117.365,113.662,87.5676,101.396,113.023,89.1956,67.2072,89.7348,115.285,111.485
10/25/2023 10:45:00 AM,759.507,110.227,72.9384,3,13.69167,1625.8,113.346,112.987,101.194,75.1383,112.24,113.536,116.453,113.148,87.4641,100.583,112.225,88.6827,69.0365,90.9661,114.336,111.366
10/25/2023 11:00:00 AM,756.973,111.6975,74.4923,3,13.69657,1617.32,112.396,112.13,101.399,75.5596,111.314,112.42,115.134,112.109,87.798,99.2833,110.868,87.5038,71.0793,91.8204,112.726,110.629
10/25/2023 11:15:00 AM,749.638,113.461,75.8508,3,13.68433,1604.05,110.81,110.582,101.035,75.7912,109.72,110.916,113.164,110.709,88.3535,97.657,109.219,86.1168,73.7058,92.547,110.996,109.526
10/25/2023 11:30:00 AM,743.017,115.2535,77.4287,3,13.66433,1595.05,109.245,109.001,100.746,76.6028,108.137,109.464,111.441,109.356,89.3207,96.3644,107.781,85.6164,76.8259,93.5492,109.521,108.798
10/25/2023 11:45:00 AM,734.776,115.972,78.6959,2,13.6721,1591.98,108.03,107.849,100.806,78.6398,106.942,108.129,110.045,108.105,90.594,95.4954,106.662,86.0916,80.1899,94.6562,108.454,107.996
10/25/2023 12:00:00 PM,729.47,116.8215,80.0692,2,13.677,1591.57,107.053,106.717,100.793,81.029,105.674,107.036,108.923,106.914,91.8319,95.0916,105.599,87.2761,83.5052,95.7945,107.67,107.508
10/25/2023 12:15:00 PM,720.667,117.197,80.8976,3,13.65953,1587.66,105.805,105.359,100.46,83.2748,104.26,105.785,107.372,105.504,92.8735,94.8514,104.459,88.5759,86.4608,96.7514,106.271,106.549
10/25/2023 12:30:00 PM,717.747,117.513,81.1113,3,13.66813,1593.83,105.259,104.64,100.661,85.8747,103.522,105.264,106.661,104.794,94.4004,95.2359,103.811,90.4795,89.7522,98.2145,105.823,106.288
10/25/2023 12:45:00 PM,719.484,116.3095,81.3329,3,13.66677,1606.29,105.308,104.759,101.432,88.8869,103.366,105.387,106.71,104.774,96.0133,95.9824,103.602,92.5026,92.8665,99.7328,105.729,106.578
10/25/2023 1:00:00 PM,694.833,114.3825,80.9581,4,13.64453,1517.49,106.744,105.056,101.904,90.7955,101.83,100.472,104.432,94.977,90.4394,85.669,91.2123,89.3446,86.9435,93.8203,102.216,97.3131
10/25/2023 1:15:00 PM,747.326,113.826,81.5454,3,13.65157,1668.44,109.698,109.121,107.069,98.157,107.154,110.222,110.789,109.691,103.497,100.007,105.809,98.6839,98.8748,103.085,101.613,109.958
10/25/2023 1:30:00 PM,800.315,116.5065,82.6137,2,13.65967,1782.98,117.483,116.903,115.318,107.677,114.797,116.889,118.404,116.644,111.902,103.347,107.557,103.375,105.419,111.051,106.248,117.832
10/25/2023 1:45:00 PM,687.866,118.91,82.0002,3,13.63587,1473.84,102.182,98.7476,98.4466,94.7774,99.4577,85.8647,98.509,93.5214,89.7358,83.1143,85.6374,78.8589,84.3828,87.6643,84.1203,95.076
10/25/2023 2:00:00 PM,631.711,112.9315,81.4415,2,13.63457,1456.1,93.1111,93.681,90.4874,92.5728,91.0609,91.5772,88.0346,85.7885,86.2282,97.4188,98.9275,93.504,96.0903,92.6827,99.2661,89.4607
10/25/2023 2:15:00 PM,396.889,113.965,82.2664,1,13.62633,1002.12,52.7485,55.0124,60.7884,55.8744,66.1053,64.2451,53.8272,65.4107,66.4543,75.2864,75.0679,70.1834,75.9984,71.4013,71.934,62.6182
10/25/2023 2:30:00 PM,485.175,105.93,81.8391,1,13.60787,1016.09,77.1565,73.7305,71.6781,66.1394,57.8296,58.7478,77.4746,58.8529,56.1344,49.6293,53.6209,59.633,59.2484,60.1499,60.8053,63.7292
10/25/2023 2:45:00 PM,251.993,106.3672,81.2015,1,13.61963,655.503,36.9577,39.0738,38.0682,39.6383,35.1943,39.2019,37.5674,39.2034,36.0504,45.2552,47.4398,47.3967,51.3046,50.0889,50.2675,43.6613
10/25/2023 3:00:00 PM,614.334,108.9455,81.4849,2,13.63347,1215.99,99.6579,96.6296,95.2247,86.853,87.7335,82.1939,96.444,78.772,79.9377,53.1543,57.7743,58.3536,60.3606,65.7744,58.4898,76.1202
10/25/2023 3:15:00 PM,811.857,117.525,82.3932,1,13.62103,1872.29,119.661,119.287,119.159,118.435,117.709,119.461,121.355,116.013,117.387,114.103,115.112,116.347,115.343,116.813,117.146,117.021
10/25/2023 3:30:00 PM,771.625,122.401,83.329,2,13.6672,1760.61,113.024,112.597,112.117,111.447,111.014,112.731,115.056,108.059,108.447,98.4953,110.206,111.563,110.233,111.591,113.705,110.46
10/25/2023 3:45:00 PM,783.584,124.49,84.0408,1,13.6679,1757.86,115.173,114.605,113.965,113.227,112.918,114.314,117.199,107.868,102.032,81.304,111.563,112.917,111.074,112.719,115.2,111.542
10/25/2023 4:00:00 PM,778.051,124.2295,83.9551,2,13.68263,1713.37,114.283,113.9,112.956,112.245,112.499,113.344,116.409,102.241,95.6878,66.8996,107.601,112.017,108.595,111.018,114.201,109.623
10/25/2023 4:15:00 PM,741.051,123.793,84.1631,2,13.66343,1583.41,108.959,108.589,107.392,106.632,107.307,107.935,110.938,91.9648,78.59,43.6617,91.4749,106.718,102.409,105.367,109.077,103.743
10/25/2023 4:30:00 PM,737.7,123.48,84.5881,2,13.6519,1514.94,108.323,107.735,106.312,105.846,104.62,106.264,109.99,81.7869,64.6265,37.1827,66.8502,105.671,101.028,104.487,108.07,102.474
10/25/2023 4:45:00 PM,635.572,121.709,83.0274,2,13.65477,1220.68,92.3096,92.2047,91.4205,92.8076,76.4506,86.3372,93.4142,56.4639,42.6654,25.6874,34.7052,79.575,89.1475,90.9317,92.5807,87.5235
10/25/2023 5:00:00 PM,508.754,121.953,82.2264,1,13.6641,866.152,73.3696,73.5454,72.9704,69.7228,39.8608,56.6327,73.8394,31.2751,26.9458,15.8165,21.227,35.4083,60.5621,71.5829,74.148,70.2384
10/25/2023 5:15:00 PM,393.543,117.675,81.6997,2,13.5792,536.059,55.6575,55.5895,51.8135,36.8574,17.0173,27.0556,55.4518,22.1845,13.3215,8.43303,11.8672,16.0649,29.3237,37.7593,50.5251,48.2003
10/25/2023 5:30:00 PM,248.287,103.8557,82.7017,2,13.59943,234.268,35.3914,31.4729,19.0784,13.8327,7.41847,10.1997,31.9627,8.37247,6.64113,4.8454,5.54353,6.73993,10.9299,10.3994,17.9545,15.2837
10/25/2023 5:45:00 PM,39.776,86.76575,79.963,1,13.6029,90.0647,11.8694,7.88727,6.1531,5.85613,4.48697,4.71823,11.0248,4.36057,4.26097,3.23547,3.57467,4.27693,4.96217,5.01203,5.2363,4.71987
10/25/2023 6:00:00 PM,27.7207,75.99735,77.0117,0,13.611,47.7753,3.60123,3.4155,3.41357,3.65003,2.86663,3.03057,3.57737,2.81403,2.87933,2.3419,2.53863,2.92733,3.21433,3.18033,3.0868,3.16293
10/25/2023 6:15:00 PM,8.21767,69.3213,74.6088,0,13.62743,21.5933,1.5491,1.5193,1.58347,1.7303,1.38263,1.45547,1.5567,1.37887,1.42757,1.18843,1.28033,1.4592,1.607,1.57277,1.48313,1.51817
10/25/2023 6:30:00 PM,-0.875,64.73265,72.0335,0,13.65043,2.145,0.274233,0.267333,0.285733,0.314433,0.2455,0.264667,0.2771,0.249233,0.2493,0.2061,0.231233,0.2746,0.289933,0.293133,0.279933,0.2865
10/25/2023 6:45:00 PM,-3.84533,61.5384,69.7792,0,13.63033,-2.67633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2023 7:00:00 PM,-3.22567,59.35855,68.0927,0,13.62577,-2.71767,,,,,,,,,,,,,,,,
10/25/2023 7:15:00 PM,-2.693,58.58125,66.5548,1,13.65143,-2.733,,,,,,,,,,,,,,,,
10/25/2023 7:30:00 PM,-1.96533,58.5327,65.4408,0,13.66743,-2.73867,,,,,,,,,,,,,,,,
10/25/2023 7:45:00 PM,-1.516,57.392,64.4251,0,13.6769,-2.74267,,,,,,,,,,,,,,,,
10/25/2023 8:00:00 PM,-0.8,56.4041,63.5521,0,13.70077,-2.75433,,,,,,,,,,,,,,,,
10/25/2023 8:15:00 PM,-0.384333,55.83095,62.9671,0,13.6939,-2.75433,,,,,,,,,,,,,,,,
10/25/2023 8:30:00 PM,-0.749,55.45015,62.2199,0,13.6922,-2.75733,,,,,,,,,,,,,,,,
10/25/2023 8:45:00 PM,-0.571667,55.18375,61.6417,0,13.7022,-2.76067,,,,,,,,,,,,,,,,
10/25/2023 9:00:00 PM,-0.446333,54.89255,60.9722,0,13.66933,-2.753,,,,,,,,,,,,,,,,
10/25/2023 9:15:00 PM,-0.271,54.2856,60.6225,0,13.64947,-2.75,,,,,,,,,,,,,,,,
10/25/2023 9:30:00 PM,-1.06667,54.1446,60.4306,0,13.648,-2.74733,,,,,,,,,,,,,,,,
10/25/2023 9:45:00 PM,-0.831333,54.07045,60.3015,0,13.67123,-2.75633,,,,,,,,,,,,,,,,
10/25/2023 10:00:00 PM,-1.604,53.8599,60.0981,0,13.68933,-2.76933,,,,,,,,,,,,,,,,
10/25/2023 10:15:00 PM,-0.949333,53.36825,59.6776,0,13.689,-2.77033,,,,,,,,,,,,,,,,
10/25/2023 10:30:00 PM,-1.38767,53.15585,59.2412,0,13.70313,-2.78533,,,,,,,,,,,,,,,,
10/25/2023 10:45:00 PM,-1.70667,52.96905,59.0355,0,13.69937,-2.77667,,,,,,,,,,,,,,,,
10/25/2023 11:00:00 PM,-1.744,52.64955,58.5865,0,13.6978,-2.77633,,,,,,,,,,,,,,,,
10/25/2023 11:15:00 PM,-1.35933,52.4225,58.2026,0,13.67133,-2.77,,,,,,,,,,,,,,,,
10/25/2023 11:30:00 PM,-1.45867,52.17165,57.8929,0,13.58757,-2.738,,,,,,,,,,,,,,,,
10/25/2023 11:45:00 PM,-1.047,52.0792,57.6233,0,13.59087,-2.73933,,,,,,,,,,,,,,,,
10/26/2023 12:00:00 AM,-1.96667,51.8109,57.3662,0,13.597,-2.74467,,,,,,,,,,,,,,,,
10/26/2023 12:15:00 AM,-1.80167,51.1911,57.036,0,13.61177,-2.75233,,,,,,,,,,,,,,,,
10/26/2023 12:30:00 AM,-1.333,50.8084,56.7652,0,13.62187,-2.75767,,,,,,,,,,,,,,,,
10/26/2023 12:45:00 AM,-1.72867,50.62985,56.283,0,13.62577,-2.753,,,,,,,,,,,,,,,,
10/26/2023 1:00:00 AM,-1.891,50.2362,55.978,0,13.62543,-2.756,,,,,,,,,,,,,,,,
10/26/2023 1:15:00 AM,-1.37333,49.566,55.5187,0,13.644,-2.76467,,,,,,,,,,,,,,,,
10/26/2023 1:30:00 AM,-1.19867,49.44065,55.2387,0,13.648,-2.768,,,,,,,,,,,,,,,,
10/26/2023 1:45:00 AM,-1.23367,49.43875,55.0262,0,13.6439,-2.77,,,,,,,,,,,,,,,,
10/26/2023 2:00:00 AM,-1.30333,49.2813,54.7702,0,13.6389,-2.76633,,,,,,,,,,,,,,,,
10/26/2023 2:15:00 AM,-1.326,49.2557,54.5418,0,13.65023,-2.76967,,,,,,,,,,,,,,,,
10/26/2023 2:30:00 AM,-1.434,49.32435,54.4046,0,13.6503,-2.768,,,,,,,,,,,,,,,,
10/26/2023 2:45:00 AM,-1.44,49.32615,54.263,0,13.65267,-2.76933,,,,,,,,,,,,,,,,
10/26/2023 3:00:00 AM,-1.10533,49.09085,53.9568,0,13.64847,-2.77033,,,,,,,,,,,,,,,,
10/26/2023 3:15:00 AM,-2.02233,48.52325,53.8139,0,13.656,-2.76967,,,,,,,,,,,,,,,,
10/26/2023 3:30:00 AM,-2.035,47.78355,53.4974,0,13.6471,-2.77,,,,,,,,,,,,,,,,
10/26/2023 3:45:00 AM,-1.28467,47.7698,53.2426,0,13.64657,-2.769,,,,,,,,,,,,,,,,
10/26/2023 4:00:00 AM,-1.21567,47.99775,53.1981,0,13.6529,-2.77167,,,,,,,,,,,,,,,,
10/26/2023 4:15:00 AM,-1.37867,48.01515,53.2438,0,13.63833,-2.77433,,,,,,,,,,,,,,,,
10/26/2023 4:30:00 AM,-1.43533,47.86595,53.2449,0,13.63697,-2.778,,,,,,,,,,,,,,,,
10/26/2023 4:45:00 AM,-1.48367,47.6425,53.1192,0,13.64247,-2.77633,,,,,,,,,,,,,,,,
10/26/2023 5:00:00 AM,-1.10667,47.55645,52.8667,0,13.61243,-2.757,,,,,,,,,,,,,,,,
10/26/2023 5:15:00 AM,-1.032,47.9007,52.9604,0,13.58857,-2.748,,,,,,,,,,,,,,,,
10/26/2023 5:30:00 AM,-1.345,48.2056,52.9604,0,13.6079,-2.75933,,,,,,,,,,,,,,,,
10/26/2023 5:45:00 AM,-1.48467,48.1314,52.8404,0,13.60167,-2.75833,,,,,,,,,,,,,,,,
10/26/2023 6:00:00 AM,-0.888333,48.1433,52.821,0,13.5948,-2.74567,,,,,,,,,,,,,,,,
10/26/2023 6:15:00 AM,-1.40833,48.2605,52.8324,0,13.58323,-2.742,,,,,,,,,,,,,,,,
10/26/2023 6:30:00 AM,-1.38633,48.25505,52.6634,0,13.58333,-2.749,,,,,,,,,,,,,,,,
10/26/2023 6:45:00 AM,-1.06033,48.29625,52.7022,0,13.5952,-2.77633,,,,,,,,,,,,,,,,
10/26/2023 7:00:00 AM,-1.21367,48.06275,52.8039,0,13.60047,-2.76633,,,,,,,,,,,,,,,,
10/26/2023 7:15:00 AM,0.052,47.9895,52.7925,0,13.659,-1.614,0.0549333,0.0539333,0.0568,0.157909,0.0965882,0.0558,0.0595,0.037,0.0528667,0.0871176,0.0825882,0.0972353,0.0836667,0.0998,0.0937895,0.0954118
10/26/2023 7:30:00 AM,6.55967,48.147,52.8542,0,13.70997,11.8687,0.877633,0.869833,0.880367,0.916667,0.8463,0.863667,0.892267,0.802033,0.859667,0.881067,0.8358,0.942433,0.8881,0.918767,0.9066,0.867667
10/26/2023 7:45:00 AM,21.1577,48.9206,53.1627,0,13.68247,58.3257,3.69393,3.49417,3.829,3.90443,2.94393,3.48367,3.5589,3.58813,3.93613,4.35517,3.03917,3.92117,4.06473,4.37683,4.074,3.48007
