Adams Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station (Ambient Temp),Production meter L-N voltage,Production meter active power,"CPS SCH 125 | INV-01, AC Power Output","CPS SCH 125 | INV-02, AC Power Output","CPS SCH 125 | INV-03, AC Power Output","CPS SCH 125 | INV-04, AC Power Output","CPS SCH 125 | INV-05, AC Power Output","CPS SCH 125 | INV-06, AC Power Output","CPS SCH 125 | INV-07, AC Power Output","CPS SCH 125 | INV-08, AC Power Output","CPS SCH 125 | INV-09, AC Power Output","CPS SCH 125 | INV-10, AC Power Output","CPS SCH 125 | INV-11, AC Power Output","CPS SCH 125 | INV-12, AC Power Output","CPS SCH 125 | INV-13, AC Power Output","CPS SCH 125 | INV-14, AC Power Output","CPS SCH 125 | INV-15, AC Power Output","CPS SCH 125 | INV-16, AC Power Output"
10/15/2023 9:45:00 PM,-2.04833,51.22315,55.6415,0,7.45278,-3.41583,,,,,,,,,,,,,,,,
10/15/2023 10:00:00 PM,-1.83083,50.54795,54.9645,0,7.45222,-3.78083,,,,,,,,,,,,,,,,
10/15/2023 10:15:00 PM,-1.62667,50.0696,54.6217,0,7.460833,-3.90583,,,,,,,,,,,,,,,,
10/15/2023 10:30:00 PM,-1.19583,49.87045,54.3418,0,7.468333,-3.9225,,,,,,,,,,0,,,,,,
10/15/2023 10:45:00 PM,-1.13583,49.71935,54.039,0,7.48028,-3.935,,,,,,,,,,,,,,,,
10/15/2023 11:00:00 PM,-1.175,49.5363,53.8191,0,7.485277,-3.93417,,,,,,,,,,,,,,,,
10/15/2023 11:15:00 PM,-1.25917,49.37605,53.6305,0,7.493333,-3.95667,,,,,,,,,,,,,,,,
10/15/2023 11:30:00 PM,-1.0925,49.1632,53.4277,0,7.502223,-3.96417,,,,,,,,,,,,,,,,
10/15/2023 11:45:00 PM,-1.1725,48.94345,53.3421,0,7.505557,-3.97083,,,,,,,,,,,,,,,,
10/16/2023 12:00:00 AM,-1.27833,48.60245,53.0792,0,7.51167,-3.975,,,,,,,,,,0,,,,,,
10/16/2023 12:15:00 AM,-1.33083,48.17905,52.8393,0,7.50861,-3.97083,,,,,,,,,,,,,,,,
10/16/2023 12:30:00 AM,-1.57167,47.47405,52.548,0,7.506113,-3.97,,,,,,,,,,,,,,,,
10/16/2023 12:45:00 AM,-1.345,47.0895,52.2394,0,7.508057,-3.9725,,,,,,,,,,,,,,,,
10/16/2023 1:00:00 AM,0.460833,47.73725,52.4594,1,7.506943,-3.9675,,,,,,,,,,,,,,,,
10/16/2023 1:15:00 AM,-0.0975,49.51565,53.1935,2,7.507777,-3.9675,,,,,,,,,,,,,,,,
10/16/2023 1:30:00 AM,-0.908333,50.0535,53.3935,1,7.509167,-3.97167,,,,,,,,,,,,,,,,
10/16/2023 1:45:00 AM,-1.58333,49.75145,53.4649,1,7.509723,-3.97667,,,,,,,,,,,,,,,,
10/16/2023 2:00:00 AM,-3.985,47.35045,52.9564,0,7.510553,-3.9725,,,,,,,,,,,,,,,,
10/16/2023 2:15:00 AM,-4.345,44.26285,51.7824,0,7.507777,-3.975,,,,,,,,,,,,,,,,
10/16/2023 2:30:00 AM,-4.02417,41.6307,50.5684,0,7.511943,-3.98167,,,,,,,,,,,,,,,,
10/16/2023 2:45:00 AM,-2.96583,40.7152,49.5201,0,7.50972,-3.97583,,,,,,,,,,,,,,,,
10/16/2023 3:00:00 AM,-2.91,40.16355,48.6003,0,7.505277,-3.9725,,,,,,,,,,,,,,,,
10/16/2023 3:15:00 AM,-1.03667,40.9281,48.1376,0,7.505,-3.975,,,,,,,,,,,,,,,,
10/16/2023 3:30:00 AM,-1.31417,41.6879,47.7434,0,7.505,-3.97,,,,,,,,,,,,,,,,
10/16/2023 3:45:00 AM,-1.93333,40.6442,47.3264,0,7.49917,-3.97,,,,,,,,,,0,,,,,,
10/16/2023 4:00:00 AM,-2.8575,38.83375,46.6465,0,7.49861,-3.97333,,,,,,,,,,,,,,,,
10/16/2023 4:15:00 AM,-2.16917,37.2911,45.9496,0,7.49389,-3.96167,,,,,,,,,,,,,,,,
10/16/2023 4:30:00 AM,-1.0575,37.3712,45.5211,0,7.48139,-3.94417,,,,,,,,,,,,,,,,
10/16/2023 4:45:00 AM,-1.68417,37.74885,45.1698,0,7.475833,-3.9375,,,,,,,,,,,,,,,,
10/16/2023 5:00:00 AM,-0.845833,38.154,44.9127,0,7.466113,-3.925,,,,,,,,,,,,,,,,
10/16/2023 5:15:00 AM,-0.625833,39.82025,44.9755,0,7.459443,-3.91333,,,,,,,,,,0,,,,,,
10/16/2023 5:30:00 AM,-1.52583,39.5273,44.8698,0,7.45472,-3.91417,,,,,,,,,,,,,,,,
10/16/2023 5:45:00 AM,-0.2875,39.30525,44.6584,0,7.444723,-3.89333,,,,,,,,,,,,,,,,
10/16/2023 6:00:00 AM,-0.571667,40.33295,44.8041,0,7.415833,-3.855,,,,,,,,,,,,,,,,
10/16/2023 6:15:00 AM,-2.56833,38.2204,44.3414,0,7.40861,-3.84,,,,,,,,,,,,,,,,
10/16/2023 6:30:00 AM,-2.6475,35.93845,43.6701,0,7.403887,-3.84,,,,,,,,,,0,,,,,,
10/16/2023 6:45:00 AM,-2.05333,34.7826,42.956,0,7.44972,-3.905,,,,,,,,,,,,,,,,
10/16/2023 7:00:00 AM,-1.84333,34.31105,42.5304,0,7.438057,-3.88333,,,,,,,,,,,,,,,,
10/16/2023 7:15:00 AM,0.00833333,33.64275,41.9534,0,7.436667,-3.52417,0.0333333,0,0.0333333,0,0,,0.00833333,0.0166667,0.00833333,0.00833333,0.0333333,0.025,0.0166667,0.00833333,0.0416667,0.0166667
10/16/2023 7:30:00 AM,6.35167,33.2811,41.6363,0,7.448057,9.31667,0.983333,0.891667,0.95,0.883333,0.966667,,0.375,1.14167,0.408333,0.991667,1.075,1.06667,1.08333,0.783333,1.06667,0.166667
10/16/2023 7:45:00 AM,15.8333,33.77775,41.4192,0,7.433613,33.9725,2.51667,2.4,2.43333,2.41667,2.525,,2.35833,2.74167,2.81667,2.675,2.49167,2.48333,2.4,2.175,2.44167,2.24167
10/16/2023 8:00:00 AM,27.8283,34.70015,41.5906,0,7.429997,94.7325,4.90833,5.15,5.48333,7.81667,9.19167,,7.25,9.15833,10.4083,8.98333,4.54167,4.15833,3.96667,3.64167,3.83333,3.575
10/16/2023 8:15:00 AM,173.445,37.6802,42.1676,0,7.442223,288.533,17.9,17.1,17.15,21.05,27.175,,23.5083,25.9917,28.0167,29.6083,20.65,18.7417,11.1083,8.76667,6,4.775
10/16/2023 8:30:00 AM,305.168,47.957,44.1814,0,7.449723,575.699,46.9917,30.4167,28.4833,40.5833,50.6,,41.675,45.0917,46.0667,49.75,47.4167,48.4333,33.45,33.4333,18.0667,8.575
10/16/2023 8:45:00 AM,409.797,57.12825,46.8322,0,7.456947,894.934,68.5167,48.05,50.7167,64.7083,71.7333,,59.5417,65.6,65.4917,70.3583,68.5167,70.0333,69.425,56.9167,33.525,22.0333
10/16/2023 9:00:00 AM,517.457,63.88945,49.1174,0,7.470836,1215.16,89.8583,76.6083,69.5417,85.7917,91.8833,,77.775,86.9333,84.3083,90.525,88.975,90.2167,91,83.8917,53.4083,52.1583
10/16/2023 9:15:00 AM,635.463,73.5826,51.4454,2,7.470277,1524.45,109.458,98.4833,93.9,107.983,111.4,,94.2583,107.5,104.433,110.533,108.458,109.667,109.592,102.5,83.8,76.9
10/16/2023 9:30:00 AM,754.977,84.67655,53.6619,2,7.471943,1752.64,123.642,119.275,107.683,123.208,124.3,,108.367,122.8,122.442,123.833,123.283,123.083,123.175,116.575,111.467,95.35
10/16/2023 9:45:00 AM,793.196,94.2392,55.8786,1,7.4775,1794.98,125.1,125.3,114.183,124.933,125.442,,112.058,125.4,125.4,125.183,125.283,125.15,125.233,120.742,118.167,103.4
10/16/2023 10:00:00 AM,796.908,96.75005,57.4096,2,7.48111,1803.61,125.1,125.3,116.217,125.017,125.4,,112.433,125.5,125.4,125.2,125.3,125.117,125.2,122.033,119.617,107.167
10/16/2023 10:15:00 AM,800.051,95.7864,58.6522,2,7.484167,1812.78,125.1,125.3,118.717,125.067,125.4,,112.8,125.5,125.4,125.2,125.3,125.117,125.217,123.425,121.3,111.017
10/16/2023 10:30:00 AM,798.083,98.07755,59.6719,2,7.483333,1817.54,125.1,125.3,120.108,125.083,125.4,,112.542,125.5,125.4,125.2,125.3,125.1,125.217,123.85,122.108,113.758
10/16/2023 10:45:00 AM,795.83,99.357,60.8374,2,7.49083,1820.18,125.1,125.283,120.925,125.083,125.4,,111.817,125.467,125.417,125.2,125.267,125.1,125.217,123.875,122.067,116.133
10/16/2023 11:00:00 AM,794.335,98.9793,61.6714,1,7.49639,1824.3,125.083,125.3,121.942,124.983,125.4,,111.533,125.5,125.4,125.2,125.3,125.117,125.2,124.275,122.85,118.325
10/16/2023 11:15:00 AM,788.802,100.1218,62.3227,2,7.49389,1827.89,125.1,125.3,123.242,125.025,125.4,,111.208,125.483,125.4,125.183,125.3,125.1,125.2,124.358,123.192,120.333
10/16/2023 11:30:00 AM,848.927,100.8815,64.028,1,7.490833,1725.81,119.05,119.242,119.242,118.8,119.042,,111.342,117.108,113.842,111.858,111.05,117.475,115.392,124.508,119.467,116.2
10/16/2023 11:45:00 AM,308.844,90.17655,63.7024,2,7.46278,777.561,49.9167,48.9167,53.6167,53.2917,52.0667,,48.2667,51.7917,51.225,53.325,51.9167,49.125,50.7833,59.2833,57.775,54.6
10/16/2023 12:00:00 PM,268.758,77.03875,63.1825,2,7.469723,687.857,46.6833,45.9083,46.1917,46.0167,46.9583,,40.75,48.7667,49.2167,46.9583,44.8667,47.2833,45.7417,46.05,45.725,48.9167
10/16/2023 12:15:00 PM,395.451,75.2626,63.1311,2,7.481667,1035.41,66.2083,66.0583,67.1583,67.8333,67.9583,,62.1417,79.275,76.825,70.725,68.825,69.7333,64.2,65.1333,64.4083,64.725
10/16/2023 12:30:00 PM,408.059,80.0714,63.9452,2,7.482223,1033.93,69.35,68.8667,67.475,68.6083,68.9917,,59.8833,70.05,70.8083,71.2083,72.625,72.8417,70.3417,73.1333,72.825,73.6167
10/16/2023 12:45:00 PM,436.612,82.4678,64.5164,2,7.4825,1115.84,73.6417,72.7083,71.8417,71.4083,71.5667,,61.8833,72.3333,74.3917,73.775,73.3,75.3167,72.5333,75.475,74.2083,76.9167
10/16/2023 1:00:00 PM,212.346,77.2447,63.3025,3,7.455277,548.237,39.6917,40.1083,39.7583,40.5167,39.4833,,34.1167,39.075,39.2917,38.3,38.1167,38.7667,38.2167,39.0583,38.6833,38.85
10/16/2023 1:15:00 PM,172.767,67.90405,61.7314,4,7.454167,471.812,30.9917,30.7,30.8833,30.9083,31.3667,,27.2583,32.1417,31.875,30.7583,30.8417,31.0417,30.6,30.95,31.0167,31.0417
10/16/2023 1:30:00 PM,270.666,67.5104,61.0602,4,7.467223,710.095,47.4917,47.8333,47.7917,48.2917,48.3833,,41.7417,48.025,47.9167,47.5167,47.0333,47.5917,47.1667,47.45,47.375,47.4083
10/16/2023 1:45:00 PM,324.535,71.4357,61.043,4,7.474443,853.975,57.4083,57.55,57.1667,57.9583,58.0833,,50.1333,57.5667,56.8083,56.675,56.5167,56.7583,56.7417,56.8583,56.8833,56.85
10/16/2023 2:00:00 PM,348.346,74.68125,61.5515,4,7.479167,906.373,61.6167,62.2583,61.85,62.275,62.2833,,53.5583,61.7167,60.9333,60.3583,60.5667,61.15,61.0333,61.4917,61.425,61.725
10/16/2023 2:15:00 PM,366.1,76.3223,61.56,3,7.49139,950.979,64.1583,64.4833,63.8833,64.5167,64.45,,55.3917,64.2833,62.8833,62.75,62.4833,62.8083,63.6833,62.9333,63.2167,63.4917
10/16/2023 2:30:00 PM,499.385,80.3186,61.8714,4,7.50083,1147.07,74.2667,79.525,80.1583,83.8917,86.925,,74.075,76.1167,82.7,76.6167,78.175,76.525,78.175,83.3333,79.0083,80.7667
10/16/2023 2:45:00 PM,593.703,83.28495,62.6112,3,7.507777,1417.71,102.467,102.883,99.1917,102.45,101.3,,83.4833,94.3167,94.3417,96.3667,95.1417,92.2667,93.9917,95.9667,93.2417,95.6833
10/16/2023 3:00:00 PM,805.682,91.5338,63.7852,3,7.519447,1590.93,90.9417,100.508,103.95,108.1,107.667,,103.525,111.817,108.792,116.008,119.158,109.675,111.167,114.775,111.375,101.85
10/16/2023 3:15:00 PM,807.111,99.7552,64.3907,4,7.522777,1771.67,104.525,114.858,111.925,110.1,109.875,,106.533,109.625,95.7417,113.758,105.042,96.875,108.05,107.333,109.525,107.65
10/16/2023 3:30:00 PM,321.027,89.15345,64.5564,4,7.500833,813.061,47.6833,57.45,56.05,58.7833,60.375,,54.1,55.55,50.9917,57.9333,54.425,56.5667,53.6333,49.5167,55.0333,57.7
10/16/2023 3:45:00 PM,136.667,74.3814,63.5339,2,7.486943,362.152,25.475,25.6833,25.0083,26.4583,25.9083,,21.85,25.325,23.7333,23.9417,23.8917,24.7917,24.575,24.475,25.175,26.2667
10/16/2023 4:00:00 PM,69.1475,66.18285,62.3541,3,7.474997,213.762,14.6583,15.6083,16.3083,15.3333,15.025,,12.1333,14.05,13.7083,13.3417,13.4167,13.8583,13.7,14.7083,15.325,16.7583
10/16/2023 4:15:00 PM,67.245,56.93375,59.6348,3,7.48139,211.079,13.9917,14.3583,15.3917,14.175,14.1917,,11.5583,13.8833,13.5917,13.575,13.5583,13.25,13.075,14.1667,14.3833,16.125
10/16/2023 4:30:00 PM,152.31,57.2473,59.1406,1,7.486947,409.664,28.0417,27.95,28.0083,28.275,28,,23.4917,27.825,27.2167,27.7583,26.5833,27.5,27.225,26.9917,27.6833,29.2583
10/16/2023 4:45:00 PM,150.893,60.12205,58.7122,1,7.48389,414.043,28.375,28.4167,28.15,28.525,28.4833,,23.2083,27.05,26.8833,26.5417,26.5083,27.3333,27.1917,27.325,28.2167,28.875
10/16/2023 5:00:00 PM,154.449,63.5622,58.7693,1,7.490553,396.183,27.2917,28.15,27.2417,28.2083,27.6333,,23.0167,26.2417,25.1583,24.8333,25.6917,26.3167,26.475,26.05,26.8083,27.2833
10/16/2023 5:15:00 PM,214.77,65.18035,59.4948,1,7.4925,544.035,39.8667,37.1333,34.2667,41.6583,40.4333,,34.825,35.0833,33.2583,29.6167,35.525,32.7833,33.225,34.3083,33.8833,31.2833
10/16/2023 5:30:00 PM,399.992,70.5545,59.6748,1,7.491943,820.315,60.05,65.7167,58.3917,64.1,64.075,,59.0833,59.65,36.8583,23.6167,42.9583,67.8583,59.55,64.3333,68.275,55.5
10/16/2023 5:45:00 PM,83.525,68.4465,58.8293,2,7.472503,202.91,17.9333,15.5667,14.625,18.2167,18.15,,15.7333,15.125,12.975,12.0417,14.1667,16.1333,16.7417,16.9833,18.375,14.4
10/16/2023 6:00:00 PM,32.5392,57.9248,58.2494,0,7.46389,86.3058,6.26667,6.5,6.125,6.225,6.29167,,5.59167,6.25,6.05833,6.04167,6.25833,6.09167,6.2,6.05833,6.30833,5.91667
10/16/2023 6:15:00 PM,15.1525,51.12245,56.8126,0,7.450833,41.8025,3.30833,3.25,3.25833,3.20833,3.275,,2.775,3.2,2.88333,2.825,3.10833,3.13333,3.11667,2.89167,3.21667,3.05
10/16/2023 6:30:00 PM,5.8725,46.7531,55.3073,0,7.445557,20.7283,1.85833,1.88333,1.85,1.79167,1.85833,,1.65,1.86667,1.58333,1.55,1.81667,1.80833,1.81667,1.59167,1.86667,1.68333
10/16/2023 6:45:00 PM,-1.51583,43.37255,53.6305,0,7.43472,1.75167,0.433333,0.383333,0.45,0.358333,0.383333,,0.408333,0.483333,0.358333,0.375,0.458333,0.45,0.458333,0.283333,0.458333,0.4
10/16/2023 7:00:00 PM,-4.465,41.44535,52.0709,0,7.429723,-3.85333,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10/16/2023 7:15:00 PM,-2.585,40.9601,50.5742,0,7.429447,-3.85833,,,,,,,,,,,,,,,,
10/16/2023 7:30:00 PM,-2.40917,41.118,49.4659,0,7.439443,-3.87,,,,,,,,,,,,,,,,
10/16/2023 7:45:00 PM,-1.6525,40.9418,48.7889,0,7.439167,-3.8675,,,,,,,,,,,,,,,,
10/16/2023 8:00:00 PM,-0.6625,42.29675,48.4318,0,7.444723,-3.88083,,,,,,,,,,,,,,,,
10/16/2023 8:15:00 PM,-0.124167,43.52125,48.3661,0,7.439443,-3.87167,,,,,,,,,,,,,,,,
10/16/2023 8:30:00 PM,-0.854167,43.50525,48.3119,0,7.45222,-3.88417,,,,,,,,,,,,,,,,
10/16/2023 8:45:00 PM,-2.50667,41.8596,47.8491,0,7.4675,-3.90917,,,,,,,,,,,,,,,,
10/16/2023 9:00:00 PM,-2.35917,39.3693,47.1293,0,7.469443,-3.9125,,,,,,,,,,0,,,,,,
10/16/2023 9:15:00 PM,-2.08167,38.1929,46.4923,0,7.475277,-3.91833,,,,,,,,,,0,,,,,,
10/16/2023 9:30:00 PM,-2.27583,37.65045,45.8639,0,7.486667,-3.9425,,,,,,,,,,,,,,,,
10/16/2023 9:45:00 PM,-1.2725,36.97065,45.2355,0,7.494723,-3.95583,,,,,,,,,,,,,,,,
10/16/2023 10:00:00 PM,-1.86417,36.35725,44.7413,0,7.50389,-3.9775,,,,,,,,,,0,,,,,,
10/16/2023 10:15:00 PM,-2.34667,35.72325,43.9415,0,7.48361,-3.93917,,,,,,,,,,,,,,,,
10/16/2023 10:30:00 PM,-1.4475,35.5058,43.6044,0,7.483887,-3.93917,,,,,,,,,,,,,,,,
10/16/2023 10:45:00 PM,-1.68667,35.1945,43.1217,0,7.4875,-3.95333,,,,,,,,,,,,,,,,
10/16/2023 11:00:00 PM,-1.09917,34.7391,42.7075,0,7.49611,-3.955,,,,,,,,,,,,,,,,
10/16/2023 11:15:00 PM,-1.61,34.398,42.2048,0,7.498053,-3.95417,,,,,,,,,,,,,,,,
10/16/2023 11:30:00 PM,-1.445,34.2035,41.9391,0,7.49111,-3.94667,,,,,,,,,,,,,,,,
10/16/2023 11:45:00 PM,-1.4725,33.7503,41.6392,0,7.4925,-3.95083,,,,,,,,,,,,,,,,
10/17/2023 12:00:00 AM,-1.17,33.4505,41.3535,0,7.493053,-3.95667,,,,,,,,,,,,,,,,
10/17/2023 12:15:00 AM,-1.16167,33.2994,41.1479,0,7.494167,-3.95833,,,,,,,,,,,,,,,,
10/17/2023 12:30:00 AM,-1.715,33.0659,40.8337,0,7.49639,-3.95833,,,,,,,,,,,,,,,,
10/17/2023 12:45:00 AM,-1.44667,32.87365,40.3338,0,7.495553,-3.95417,,,,,,,,,,,,,,,,
10/17/2023 1:00:00 AM,-1.01917,32.7364,40.1367,0,7.48611,-3.9425,,,,,,,,,,,,,,,,
10/17/2023 1:15:00 AM,-1.42333,32.5967,40.0196,0,7.49139,-3.94917,,,,,,,,,,,,,,,,
10/17/2023 1:30:00 AM,-1.1525,32.1161,39.7025,0,7.489167,-3.94833,,,,,,,,,,,,,,,,
10/17/2023 1:45:00 AM,-0.889167,31.80485,39.4826,0,7.48722,-3.95,,,,,,,,,,,,,,,,
10/17/2023 2:00:00 AM,-1.32917,31.5988,39.2283,0,7.481113,-3.94667,,,,,,,,,,,,,,,,
10/17/2023 2:15:00 AM,-1.3675,31.34475,39.0027,0,7.49389,-3.95833,,,,,,,,,,,,,,,,
10/17/2023 2:30:00 AM,-0.994167,31.0152,38.7056,0,7.48528,-3.945,,,,,,,,,,,,,,,,
10/17/2023 2:45:00 AM,-0.725833,30.90755,38.42,0,7.481667,-3.94333,,,,,,,,,,,,,,,,
10/17/2023 3:00:00 AM,-0.8675,30.9396,38.3028,0,7.481667,-3.9375,,,,,,,,,,,,,,,,
10/17/2023 3:15:00 AM,-0.6825,30.6169,38.1315,0,7.47639,-3.93417,,,,,,,,,,,,,,,,
10/17/2023 3:30:00 AM,-1.02417,30.5757,38.0801,0,7.472497,-3.9375,,,,,,,,,,,,,,,,
10/17/2023 3:45:00 AM,-1.005,30.28275,37.7716,0,7.470553,-3.93167,,,,,,,,,,,,,,,,
10/17/2023 4:00:00 AM,-0.883333,30.3285,37.6002,0,7.471667,-3.93167,,,,,,,,,,0,,,,,,
10/17/2023 4:15:00 AM,-1.12333,30.18665,37.4059,0,7.467223,-3.9325,,,,,,,,,,,,,,,,
10/17/2023 4:30:00 AM,-1.56083,30.25525,37.2602,0,7.464447,-3.92833,,,,,,,,,,,,,,,,
10/17/2023 4:45:00 AM,-1.02583,30.1477,37.0232,0,7.451667,-3.90833,,,,,,,,,,,,,,,,
10/17/2023 5:00:00 AM,-1.0375,30.3125,36.9089,0,7.433613,-3.88417,,,,,,,,,,,,,,,,
10/17/2023 5:15:00 AM,-1.44667,30.0722,36.7889,0,7.433613,-3.88417,,,,,,,,,,,,,,,,
10/17/2023 5:30:00 AM,-1.37,29.8593,36.7603,0,7.418336,-3.86333,,,,,,,,,,,,,,,,
10/17/2023 5:45:00 AM,-1.38083,29.4885,36.6632,0,7.400277,-3.84417,,,,,,,,,,0,,,,,,
10/17/2023 6:00:00 AM,-1.33417,29.3947,36.6033,0,7.39139,-3.8375,,,,,,,,,,,,,,,,
10/17/2023 6:15:00 AM,-0.894167,29.93025,36.4176,0,7.406667,-3.85083,,,,,,,,,,,,,,,,
10/17/2023 6:30:00 AM,-0.814167,29.53885,36.3148,0,7.396667,-3.84333,,,,,,,,,,,,,,,,
10/17/2023 6:45:00 AM,-1.02333,29.0376,36.1548,0,7.419167,-3.87083,,,,,,,,,,,,,,,,
10/17/2023 7:00:00 AM,-0.175,28.82935,36.0606,0,7.419443,-3.87333,,,,,,,,,,,,,,,,
10/17/2023 7:15:00 AM,0.895833,30.06075,36.1748,0,7.408887,-3.74167,0.0166667,0,0,0,0,,0.00833333,0.025,0.00833333,0.0166667,0.0333333,0.025,0,0.00833333,0.0166667,0.00833333
10/17/2023 7:30:00 AM,6.21917,29.83415,36.1948,0,7.413053,6.0525,0.891667,0.808333,0.85,0.791667,0.883333,,0.125,1.00833,0.566667,0.9,0.983333,0.991667,0.408333,0.458333,0.4,0.35
10/17/2023 7:45:00 AM,13.0458,30.3377,36.529,0,7.41,29.7892,2.20833,2.13333,2.15,2.10833,2.2,,2,2.31667,2.40833,2.51667,2.31667,2.24167,2.19167,1.95833,2.2,2.025
10/17/2023 8:00:00 AM,21.3658,30.87095,36.8004,0,7.414723,82.9433,4.33333,4.55833,4.61667,7.00833,8.99167,,6.09167,8.09167,9.70833,7.65833,4.09167,3.75,3.475,3.24167,3.46667,3.175
10/17/2023 8:15:00 AM,110.276,32.91485,37.563,0,7.43,271.817,16.95,16.5167,16.8083,20.55,26.0583,,22.525,24.85,27.5167,28.8583,18.1333,17.2667,9.33333,7.8,5.04167,4.14167
10/17/2023 8:30:00 AM,301.668,41.69935,39.5711,0,7.4425,570.658,46.4167,29.0083,27.8333,39.45,51.6417,,40.4833,44.3583,46.45,49.6167,46.55,47.7167,32.6917,31.2833,16.575,7.525
10/17/2023 8:45:00 AM,416.062,52.82985,42.4047,0,7.449447,887.727,68.575,48.2,50.7167,63.5917,72.0167,,59.775,65.125,66.1167,70.3167,68.0417,71.025,68.7917,57.4583,32.9667,20.8083
10/17/2023 9:00:00 AM,520.103,62.96935,45.1498,0,7.47361,1213.34,89.9917,76.2917,69.1083,84.6167,92.2417,,77.175,86.1167,84.9583,90.4583,89.1667,90.7083,91.6083,83.8917,51.9,50.175
10/17/2023 9:15:00 AM,638.312,73.3835,47.6577,0,7.48139,1516.36,109.517,98.4,93.7833,106.342,111.5,,94.2583,107.2,104.442,110.35,108.392,110.042,110.075,102.208,83.15,75.3583
10/17/2023 9:30:00 AM,747.157,81.9986,50.3542,0,7.496943,1758.31,124.175,119.942,109.792,123.467,124.817,,109.608,123.2,122.692,124.108,123.567,123.758,123.892,118.208,111.808,94.375
10/17/2023 9:45:00 AM,793.392,90.59995,53.065,0,7.5025,1802.91,125.1,125.3,115.375,125.1,125.4,,114.142,125.5,125.4,125.2,125.267,125.083,125.2,123.017,119.7,104.508
10/17/2023 10:00:00 AM,801.667,96.2717,56.3756,2,7.50389,1809.82,125.1,125.3,117.392,125.1,125.417,,113.742,125.5,125.417,125.2,125.3,125.117,125.217,123.533,120.85,108.333
10/17/2023 10:15:00 AM,806.514,97.18715,58.4094,3,7.509443,1817.45,125.1,125.3,119.4,125.083,125.4,,113.75,125.5,125.4,125.2,125.3,125.1,125.2,124.575,122.142,111.942
10/17/2023 10:30:00 AM,805.87,96.49825,59.8033,3,7.504167,1823.89,125.1,125.3,121.15,125.133,125.4,,113.892,125.317,125.375,125.2,125.3,125.1,125.217,125.242,123.25,115.1
10/17/2023 10:45:00 AM,803.192,95.4935,60.7802,3,7.505557,1827.07,125.083,125.283,122.358,125,125.4,,113.4,125.517,125.408,125.2,125.292,125.117,125.2,125.375,123.892,117.517
10/17/2023 11:00:00 AM,799.021,96.33575,62.1056,4,7.50889,1828.91,125.1,125.3,122.992,125.1,125.4,,112.358,125.483,125.4,125.2,125.292,125.1,125.217,125.325,123.992,119.592
10/17/2023 11:15:00 AM,793.87,96.1641,62.8369,4,7.509723,1831.24,125.1,125.3,123.967,124.842,125.4,,111.85,125.5,125.4,125.2,125.267,125.1,125.2,125.267,124.267,121.375
10/17/2023 11:30:00 AM,785.622,98.09815,64.0166,4,7.511943,1829.64,125.083,125.292,123.683,124.967,125.4,,109.5,125.5,125.4,125.2,125.3,125.1,125.2,124.525,123.575,122.525
10/17/2023 11:45:00 AM,780.113,97.29935,64.6964,3,7.512223,1829.6,125.075,125.292,123.975,124.917,125.358,,110.117,125.475,125.317,125.2,125.25,125.05,125.05,124.342,123.533,123.492
10/17/2023 12:00:00 PM,777.477,97.26045,65.2591,2,7.515,1828.91,124.858,125.3,124.317,124.95,125.375,,109.442,125.467,124.75,125.183,125,124.85,124.75,124.433,123.667,124.667
10/17/2023 12:15:00 PM,807.797,98.1302,65.8104,3,7.51222,1829.04,110.633,122.758,115.275,113.867,125.167,,113.325,125.492,125.35,125.2,125.283,125.1,125.2,125.35,125.292,125.167
10/17/2023 12:30:00 PM,860.3,101.115,67.1158,3,7.521947,1846.15,122.583,123.775,124.225,123.45,125.4,,119.575,125.5,125.4,125.2,125.3,125.1,125.217,125.4,125.4,125.142
10/17/2023 12:45:00 PM,879.838,105.784,68.0899,2,7.5175,1847.9,125.1,125.3,125.417,125.058,125.4,,122.3,125.5,125.383,125.2,125.3,125.1,125.2,125.4,125.4,125.167
10/17/2023 1:00:00 PM,785.633,102.2315,68.2812,3,7.5125,1682.88,125.083,121.1,119.617,115.117,118.767,,89.375,91.7667,98.5917,107.5,104.283,100.033,100.383,101.558,104.808,90.7083
10/17/2023 1:15:00 PM,851.554,105.166,69.2296,3,7.511113,1843.7,125.067,125.3,125.383,124.983,125.4,,118.7,125.492,125.392,125.2,125.267,125.083,125.217,125.392,125.392,125.167
10/17/2023 1:30:00 PM,767.457,105.0675,69.1553,3,7.50611,1730.63,125.058,125.225,123.233,120.908,125.325,,113.108,124.492,124.475,121.383,123.275,122.55,125.142,120.133,125.367,125.133
10/17/2023 1:45:00 PM,636.482,98.77105,67.8214,4,7.50611,1416.57,97.5417,97.975,90.125,90.575,103.892,,99.2833,108.833,105.525,96.5167,100.358,98.7167,111.825,95.8333,111.217,98.0333
10/17/2023 2:00:00 PM,773.124,101.8905,68.2013,3,7.51389,1812.1,125.083,125,124.675,125.033,125.417,,113.283,125.317,125.375,125.2,120.058,118.433,106.875,112.617,112.017,117.333
