Lafayette Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard w/ K&Z POA),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider XC 665kW Inverter - 1A, Line kW","Schneider XC 665kW Inverter - 1B, Line kW","Schneider XC 665kW Inverter - 1C, Line kW"
,W/m²,°F,°F,mph,V,V,kW,kW,kW,kW
10/24/2023 2:30:00 AM,0,32.00993,40.13843,0,7548.667,13072.33,-3.839478,0,0,0
10/24/2023 2:45:00 AM,0,32.01997,40.02374,0,7546,13069.33,-3.837533,0,0,0
10/24/2023 3:00:00 AM,0,32.25364,39.96074,0,7544,13064.67,-3.835119,0,0,0
10/24/2023 3:15:00 AM,0,31.40315,39.59892,0,7539.667,13056,-3.825766,0,0,0
10/24/2023 3:30:00 AM,0,30.89222,39.24956,0,7538.667,13056,-3.826984,0,0,0
10/24/2023 3:45:00 AM,0,30.61583,38.9851,0,7534.333,13049,-3.818453,0,0,0
10/24/2023 4:00:00 AM,0,30.48545,38.78352,0,7526,13033.33,-3.806628,0,0,0
10/24/2023 4:15:00 AM,0,30.47691,38.62149,0,7520.333,13023.33,-3.80036,0,0,0
10/24/2023 4:30:00 AM,0,30.69726,38.57158,0,7513.333,13013.67,-3.796305,0,0,0
10/24/2023 4:45:00 AM,0,30.62406,38.42334,0,7512.667,13011.67,-3.787282,0,0,0
10/24/2023 5:00:00 AM,0,29.97469,38.24149,0,7493.333,12977.33,-3.760605,0,0,0
10/24/2023 5:15:00 AM,0,29.9251,38.07228,0,7493.333,12977.67,-3.762271,0,0,0
10/24/2023 5:30:00 AM,0,29.76406,37.93389,0,7491,12975,-3.758492,0,0,0
10/24/2023 5:45:00 AM,0,29.64804,37.79398,0,7481.333,12958,-3.746576,0,0,0
10/24/2023 6:00:00 AM,0,29.66171,37.68788,0,7469.333,12935.67,-3.729581,0,0,0
10/24/2023 6:15:00 AM,0,29.58499,37.5895,0,7455,12911,-3.709958,0,0,0
10/24/2023 6:30:00 AM,0,29.54482,37.53448,0,7441.667,12889.33,-3.68884,0,0,0
10/24/2023 6:45:00 AM,0,29.19196,37.33886,0,7454,12911.33,-3.708788,0,0,0
10/24/2023 7:00:00 AM,0,29.01443,37.21751,0,7442,12889.33,-3.694415,0,0,0
10/24/2023 7:15:00 AM,0,28.99601,37.18176,0,7457,12915.67,-4.667167,-0.3642978,-0.353754,-0.2453139
10/24/2023 7:30:00 AM,2.4529,29.49911,37.20116,0,7455,12914,-4.4941,-0.5176166,-0.2530077,-0.1919503
10/24/2023 7:45:00 AM,10.40207,29.92232,37.1036,0,7469.333,12936,4.483842,2.152491,2.798813,3.029733
10/24/2023 8:00:00 AM,48.30285,31.03462,37.57284,0,7494.667,12982.67,13.21111,4.860812,5.802424,6.039853
10/24/2023 8:15:00 AM,121.2441,35.31374,38.24995,0,7488.333,12968,24.87561,7.89972,9.882652,10.42035
10/24/2023 8:30:00 AM,181.5485,40.51345,39.6623,0,7480.667,12957.33,72.71372,14.78052,30.17841,30.90111
10/24/2023 8:45:00 AM,261.8363,44.76234,41.24514,0,7499.667,12987.33,185.5921,37.7856,74.21484,76.10027
10/24/2023 9:00:00 AM,324.6768,50.41315,43.15063,0,7507.667,13002,297.5566,71.93001,113.1379,115.7977
10/24/2023 9:15:00 AM,369.532,57.92272,45.72182,0,7523,13030.67,405.4177,106.8176,149.1152,150.8112
10/24/2023 9:30:00 AM,410.4658,63.03989,48.0837,0,7541.333,13061.33,531.321,153.7033,191.3886,187.1206
10/24/2023 9:45:00 AM,463.8595,68.66502,50.33323,0,7523,13030.67,647.0153,195.2442,230.5023,222.0316
10/24/2023 10:00:00 AM,521.7769,75.39339,52.82054,0,7509.667,13007.33,741.9829,224.6754,261.0031,255.955
10/24/2023 10:15:00 AM,577.9633,83.35973,56.45659,0,7518.667,13021.67,814.5022,250.8015,283.5417,282.5006
10/24/2023 10:30:00 AM,614.2661,89.83177,59.704,0,7531.667,13044,866.0811,268.0703,298.6545,298.1172
10/24/2023 10:45:00 AM,660.829,95.93104,62.84045,0,7528.667,13039.33,930.899,287.1384,320.4101,323.3857
10/24/2023 11:00:00 AM,702.0516,99.79113,65.38185,0,7537.667,13055.67,985.3314,303.4873,338.2298,343.6371
10/24/2023 11:15:00 AM,735.9447,101.9745,66.96439,1,7542,13061.33,1031.476,317.8711,353.6369,360.3119
10/24/2023 11:30:00 AM,772.7381,102.9442,68.17648,1,7551.333,13079.33,1073.676,331.0553,367.9872,374.6406
10/24/2023 11:45:00 AM,797.2462,105.8391,69.83182,1,7553.667,13081.67,1107.492,341.9796,379.289,386.1798
10/24/2023 12:00:00 PM,819.1027,110.007,72.05537,1,7565.667,13101.67,1135.926,351.4709,388.7881,395.7866
10/24/2023 12:15:00 PM,848.3779,111.0433,72.81595,1,7566.333,13105,1170.86,362.4793,401.2998,407.6833
10/24/2023 12:30:00 PM,879.9027,111.2348,72.8195,1,7567.333,13104.33,1202.447,370.6572,411.5271,419.2242
10/24/2023 12:45:00 PM,874.2367,113.5207,74.54773,1,7562,13097.33,1195.479,366.3238,408.606,418.1044
10/24/2023 1:00:00 PM,863.6565,113.9345,75.20308,1,7555.667,13086.67,1183.84,365.9714,404.8621,412.8192
10/24/2023 1:15:00 PM,862.4543,113.4642,75.25552,1,7552.333,13079,1181.216,364.7487,404.207,412.4045
10/24/2023 1:30:00 PM,856.3169,113.135,76.20267,1,7557,13088.33,1173.012,362.2621,401.347,409.3923
10/24/2023 1:45:00 PM,845.0268,114.7791,77.79087,2,7557.333,13089.33,1161.917,357.3759,396.9888,405.7652
10/24/2023 2:00:00 PM,827.4088,115.3681,78.20157,1,7559.333,13091,1135.721,351.2393,387.234,397.3466
10/24/2023 2:15:00 PM,803.1536,113.8968,78.18519,1,7557.333,13089.33,1102.268,341.3409,374.6083,386.4185
10/24/2023 2:30:00 PM,789.0638,112.4222,78.78516,1,7558.667,13090.67,1080.363,336.1098,367.3395,380.9892
10/24/2023 2:45:00 PM,758.1436,111.6267,78.44173,2,7560.667,13094.67,1035.952,313.5059,350.8545,366.3007
10/24/2023 3:00:00 PM,698.9236,110.5014,78.84474,1,7568,13109,954.8173,293.4075,323.4773,337.9076
10/24/2023 3:15:00 PM,540.4429,102.6213,77.95129,2,7569,13107.33,732.6279,215.8885,250.8311,265.9879
10/24/2023 3:30:00 PM,671.7843,105.3056,78.23936,1,7561.333,13096.33,912.2029,275.1859,309.9931,328.7797
10/24/2023 3:45:00 PM,602.6769,105.0461,78.4073,1,7549,13074,811.9504,241.7461,275.9059,294.4948
10/24/2023 4:00:00 PM,547.7723,102.6251,78.42005,1,7545,13068,733.2675,216.223,250.0341,267.2739
10/24/2023 4:15:00 PM,494.3358,100.3251,78.13583,1,7542.333,13062.33,652.6523,190.9712,225.5671,235.977
10/24/2023 4:30:00 PM,441.8047,96.76806,77.81793,0,7549.667,13075.33,569.6365,165.6083,200.0007,204.7197
10/24/2023 4:45:00 PM,387.173,93.08247,76.97121,1,7543.333,13064.33,488.53,141.689,173.8239,173.9362
10/24/2023 5:00:00 PM,323.7525,90.29639,76.26423,1,7537.333,13053.33,387.5745,113.5132,141.3137,134.7167
10/24/2023 5:15:00 PM,263.0775,86.31616,75.30277,0,7527,13035.67,282.5137,81.93231,109.56,92.83504
10/24/2023 5:30:00 PM,166.5168,81.05491,73.91473,1,7511.333,13009.67,172.2535,45.21435,76.82191,52.8571
10/24/2023 5:45:00 PM,20.66372,68.67365,71.74391,0,7509,13005,66.85127,18.71259,31.48517,19.86965
10/24/2023 6:00:00 PM,16.34879,59.88654,68.091,0,7509.667,13006.33,19.10235,6.399157,8.991796,7.202297
10/24/2023 6:15:00 PM,10.56838,55.13226,64.97351,0,7509.667,13005.33,7.162686,3.010764,3.844927,3.927042
10/24/2023 6:30:00 PM,3.142316,51.99714,62.20639,0,7495,12980,-2.062155,0.1713165,0.5774842,0.6587028
10/24/2023 6:45:00 PM,0,49.74451,59.84245,0,7484.667,12961.67,-8.793663,-1.831722,-1.767178,-1.653922
10/24/2023 7:00:00 PM,0,47.60698,57.5807,0,7481.333,12956,-8.126218,-1.016882,-1.41062,-2.07405
10/24/2023 7:15:00 PM,0,46.35936,55.79061,0,7478.667,12952.33,-3.721765,0,0,0
10/24/2023 7:30:00 PM,0,45.10912,54.25114,0,7486.667,12965,-3.730669,0,0,0
10/24/2023 7:45:00 PM,0,43.91447,52.94208,0,7486.333,12965.33,-3.728476,0,0,0
10/24/2023 8:00:00 PM,0,43.10228,51.78117,0,7499.333,12988,-3.752871,0,0,0
10/24/2023 8:15:00 PM,0,42.48025,50.84933,0,7506.667,13000.67,-3.762585,0,0,0
10/24/2023 8:30:00 PM,0,41.74202,50.05265,0,7506,12999.67,-3.763812,0,0,0
10/24/2023 8:45:00 PM,0,40.94366,49.28424,0,7507.667,13002,-3.765458,0,0,0
10/24/2023 9:00:00 PM,0,40.42688,48.61874,0,7513,13012.67,-3.776325,0,0,0
10/24/2023 9:15:00 PM,0,40.11699,48.15741,0,7524.333,13031.33,-3.79131,0,0,0
10/24/2023 9:30:00 PM,0,39.27119,47.52633,0,7532,13044.67,-3.801948,0,0,0
10/24/2023 9:45:00 PM,0,38.7335,47.01524,0,7542.333,13063,-3.817362,0,0,0
10/24/2023 10:00:00 PM,0,38.2939,46.43926,0,7546.667,13070.33,-3.823594,0,0,0
10/24/2023 10:15:00 PM,0,38.24156,46.11436,0,7544,13065,-3.819173,0,0,0
10/24/2023 10:30:00 PM,0,37.82737,45.70973,0,7527.667,13038,-3.79338,0,0,0
10/24/2023 10:45:00 PM,0,37.60186,45.39832,0,7538.333,13055.67,-3.812759,0,0,0
10/24/2023 11:00:00 PM,0,37.21114,45.09104,0,7547,13069.67,-3.825449,0,0,0
10/24/2023 11:15:00 PM,0,36.74299,44.76912,0,7548.667,13072.67,-3.825143,0,0,0
10/24/2023 11:30:00 PM,0,36.53436,44.40952,0,7560.667,13094.67,-3.843288,0,0,0
10/24/2023 11:45:00 PM,0,36.41176,44.09845,0,7542.667,13064,-3.815384,0,0,0
10/25/2023 12:00:00 AM,0,36.24506,43.95098,0,7548.333,13074,-3.829283,0,0,0
10/25/2023 12:15:00 AM,0,35.86968,43.62389,0,7536.667,13053.33,-3.810684,0,0,0
10/25/2023 12:30:00 AM,0,35.40755,43.32375,0,7529,13041,-3.798648,0,0,0
10/25/2023 12:45:00 AM,0,34.93836,42.97366,0,7538.333,13055.67,-3.811819,0,0,0
10/25/2023 1:00:00 AM,0,34.71595,42.67661,0,7541.333,13059,-3.817935,0,0,0
10/25/2023 1:15:00 AM,0,34.58282,42.35503,0,7538.667,13058,-3.818583,0,0,0
10/25/2023 1:30:00 AM,0,34.54284,42.25524,0,7539.667,13059.33,-3.817972,0,0,0
10/25/2023 1:45:00 AM,0,34.15123,41.96881,0,7539.333,13056,-3.820676,0,0,0
10/25/2023 2:00:00 AM,0,34.21389,41.81027,0,7538.667,13056.33,-3.823603,0,0,0
10/25/2023 2:15:00 AM,0,33.81554,41.66887,0,7539.333,13057.67,-3.820998,0,0,0
10/25/2023 2:30:00 AM,0,33.66238,41.34006,0,7539.333,13058.33,-3.819183,0,0,0
10/25/2023 2:45:00 AM,0,33.07514,41.07097,0,7539.333,13057,-3.821674,0,0,0
10/25/2023 3:00:00 AM,0,32.94314,40.85188,0,7534,13048.67,-3.814056,0,0,0
10/25/2023 3:15:00 AM,0,32.78702,40.62794,0,7535,13050,-3.814056,0,0,0
10/25/2023 3:30:00 AM,0,32.65709,40.54853,0,7528,13039.67,-3.80674,0,0,0
10/25/2023 3:45:00 AM,0,31.98095,40.1418,0,7526.667,13035,-3.802985,0,0,0
10/25/2023 4:00:00 AM,0,31.94673,39.87878,0,7521.333,13027.33,-3.79903,0,0,0
10/25/2023 4:15:00 AM,0,32.08458,39.83075,0,7515,13016.67,-3.789073,0,0,0
10/25/2023 4:30:00 AM,0,31.84365,39.60608,0,7510,13006.33,-3.782807,0,0,0
10/25/2023 4:45:00 AM,0,31.55153,39.40093,0,7505,12997.33,-3.77548,0,0,0
10/25/2023 5:00:00 AM,0,31.42881,39.25488,0,7493.667,12979.33,-3.760893,0,0,0
10/25/2023 5:15:00 AM,0,31.02891,39.04513,0,7490.333,12974.33,-3.76046,0,0,0
10/25/2023 5:30:00 AM,0,31.19602,38.88614,0,7485.333,12964,-3.751218,0,0,0
10/25/2023 5:45:00 AM,0,30.97778,38.71907,0,7482.667,12960,-3.746388,0,0,0
10/25/2023 6:00:00 AM,0,30.70267,38.56717,0,7488.333,12969.67,-3.757,0,0,0
10/25/2023 6:15:00 AM,0,30.49315,38.31739,0,7471.667,12941,-3.729853,0,0,0
10/25/2023 6:30:00 AM,0,30.33383,38.19293,0,7454.333,12910.33,-3.708594,0,0,0
10/25/2023 6:45:00 AM,0,30.22095,38.03683,0,7444,12892.33,-3.695302,0,0,0
10/25/2023 7:00:00 AM,0,30.20216,37.96844,0,7457.333,12918.67,-3.716245,0,0,0
10/25/2023 7:15:00 AM,0,30.22069,37.88353,0,7456.667,12912.67,-5.880561,-0.1311951,-0.2626247,-0.1431111
10/25/2023 7:30:00 AM,1.586105,30.55009,38.01287,0,7476,12948.67,-5.548567,-0.812839,-0.6177114,-0.5272906
10/25/2023 7:45:00 AM,10.01855,30.90311,37.87397,0,7503.667,12996.67,3.197679,1.776571,2.390153,2.577387
10/25/2023 8:00:00 AM,45.93196,31.7318,38.27977,0,7494.333,12981.33,11.94678,4.482197,5.359788,5.643656
10/25/2023 8:15:00 AM,115.2488,36.22015,38.99897,0,7502,12993,20.6112,6.863439,8.331631,8.941916
10/25/2023 8:30:00 AM,173.5983,41.64454,40.4595,0,7499.333,12987,58.55754,11.99435,24.4059,25.53458
10/25/2023 8:45:00 AM,246.5343,46.68132,42.23937,0,7480.333,12956,161.0648,30.96042,64.66391,68.21173
10/25/2023 9:00:00 AM,306.7902,51.86883,44.28648,0,7493,12976.67,274.3893,63.55529,104.5582,108.0447
10/25/2023 9:15:00 AM,346.0302,58.6201,46.48368,0,7504,12996.67,384.8401,98.36308,142.0985,145.1749
10/25/2023 9:30:00 AM,386.0252,61.55294,48.62732,1,7513.333,13013.33,506.234,143.8664,183.0214,180.4152
10/25/2023 9:45:00 AM,443.9006,68.32694,50.41146,0,7523.667,13030.33,624.1015,187.5549,222.4706,214.7671
10/25/2023 10:00:00 AM,507.3929,74.19946,53.06602,0,7524,13030.67,719.9809,218.6556,253.4499,248.3534
10/25/2023 10:15:00 AM,563.9542,82.19128,56.20286,0,7529.333,13041,790.2881,242.0859,274.8647,273.6932
10/25/2023 10:30:00 AM,609.7853,89.54548,59.49379,0,7537.667,13054,850.9637,262.682,294.7401,293.8257
10/25/2023 10:45:00 AM,650.3615,94.23388,62.63888,0,7546.333,13069,910.7527,280.9875,313.7746,315.899
10/25/2023 11:00:00 AM,688.6201,98.0184,65.05843,0,7552.667,13080.67,961.2519,296.0493,330.1846,334.9982
10/25/2023 11:15:00 AM,715.8193,103.8987,68.0106,0,7557.333,13089.33,1001.677,309.2802,343.5071,348.9323
10/25/2023 11:30:00 AM,742.3209,107.7064,71.18632,0,7555.667,13086.33,1038.045,320.8744,355.5632,361.6528
10/25/2023 11:45:00 AM,769.7601,110.7217,72.70494,0,7563.667,13100.33,1069.272,330.4846,366.1595,372.5585
10/25/2023 12:00:00 PM,792.9002,113.0745,74.73307,0,7574.667,13119.33,1094.141,338.5017,374.6893,381.0728
10/25/2023 12:15:00 PM,811.2099,114.0437,75.95549,2,7571.667,13112.33,1120.278,346.656,383.3158,390.2264
10/25/2023 12:30:00 PM,830.2666,113.2996,76.5057,1,7569,13109.33,1137.149,350.9365,389.449,396.8012
10/25/2023 12:45:00 PM,836.4096,114.8667,76.76286,1,7565.667,13103.33,1142.851,352.6944,391.3203,398.6794
10/25/2023 1:00:00 PM,834.4392,116.8966,78.19296,1,7567,13105.67,1144.79,353.9666,391.628,399.0659
10/25/2023 1:15:00 PM,830.4473,116.2649,79.23206,1,7566,13103.67,1142.469,353.7161,390.9703,397.8384
10/25/2023 1:30:00 PM,826.5842,116.1274,80.18668,1,7574.333,13116.33,1135.773,351.4176,388.4485,395.8574
10/25/2023 1:45:00 PM,819.5792,116.1687,80.20197,2,7574.667,13119,1123.032,347.5147,383.5374,392.1291
10/25/2023 2:00:00 PM,807.7798,116.1375,80.69038,1,7573.333,13116,1103.793,341.6961,376.2502,385.9703
10/25/2023 2:15:00 PM,783.9706,115.8583,81.24429,1,7574,13117,1076.674,333.6606,365.818,377.1549
10/25/2023 2:30:00 PM,762.0868,114.0434,80.94166,1,7571.667,13113,1042.981,322.2257,353.8337,366.4435
10/25/2023 2:45:00 PM,732.6984,112.9855,81.31349,1,7559.667,13093,1004.493,309.7901,340.2623,354.5275
10/25/2023 3:00:00 PM,700.7303,111.2215,81.30869,1,7553.667,13080.67,956.3381,293.7383,323.5753,338.9454
10/25/2023 3:15:00 PM,662.8536,109.5816,81.95422,2,7547,13069,903.1462,275.3045,305.7046,322.1039
10/25/2023 3:30:00 PM,622.6375,107.1068,81.53024,2,7536.333,13052.33,842.8918,254.6997,285.5211,303.026
10/25/2023 3:45:00 PM,577.9148,104.5403,81.69119,2,7531,13044,778.6739,232.6024,264.2831,282.172
10/25/2023 4:00:00 PM,528.8596,103.5764,80.8877,1,7535.667,13052.67,706.4446,208.3817,241.2605,257.3793
10/25/2023 4:15:00 PM,475.1545,100.9722,80.37414,1,7527,13038,625.3445,183.1544,216.7864,226.1875
10/25/2023 4:30:00 PM,418.7048,98.86358,80.16027,1,7521,13025,541.442,157.9411,190.4603,193.951
10/25/2023 4:45:00 PM,364.082,94.52233,79.44163,2,7523,13029.67,457.2824,133.1053,163.0893,162.1214
10/25/2023 5:00:00 PM,306.6084,91.29957,79.0516,1,7530,13041.67,362.3704,106.1318,132.6321,125.1529
10/25/2023 5:15:00 PM,249.9378,87.66039,78.28349,1,7523.333,13031.33,261.5634,74.35434,103.2427,86.00743
10/25/2023 5:30:00 PM,148.3365,83.43667,76.93237,1,7513,13011.67,152.1059,38.42535,69.02846,47.41352
10/25/2023 5:45:00 PM,24.01186,72.99435,74.69401,0,7513,13011.33,55.56061,15.42606,26.01604,17.42835
10/25/2023 6:00:00 PM,18.18779,65.69628,72.21827,0,7526.333,13035.67,18.1825,6.131386,8.383613,7.197748
10/25/2023 6:15:00 PM,10.69157,61.12812,69.37845,0,7529.333,13042.67,7.103391,3.014702,3.815694,3.929057
10/25/2023 6:30:00 PM,2.648021,58.15508,66.66502,0,7527,13035.67,-2.849352,0.02474154,0.3630173,0.4445579
10/25/2023 6:45:00 PM,0,56.02095,64.78728,0,7517.667,13020,-9.201324,-1.935285,-1.828638,-1.738205
10/25/2023 7:00:00 PM,0,54.46566,62.70449,0,7510.667,13006.67,-8.420668,-1.07371,-1.480979,-1.999675
10/25/2023 7:15:00 PM,0,53.38416,61.24809,0,7510.333,13007.67,-3.768127,0,0,0
10/25/2023 7:30:00 PM,0,52.40739,59.8923,0,7520,13022.67,-3.785177,0,0,0
10/25/2023 7:45:00 PM,0,51.53833,58.71366,0,7515.333,13015.33,-3.777322,0,0,0
10/25/2023 8:00:00 PM,0,51.15863,57.90314,0,7512.333,13010.67,-3.776019,0,0,0
10/25/2023 8:15:00 PM,0,50.61369,57.18699,0,7505.333,12998,-3.759376,0,0,0
10/25/2023 8:30:00 PM,0,50.01685,56.52709,0,7504,12997,-3.758497,0,0,0
10/25/2023 8:45:00 PM,0,49.70028,56.00095,0,7513,13011.67,-3.770535,0,0,0
10/25/2023 9:00:00 PM,0,49.26891,55.55407,0,7518,13020.33,-3.781352,0,0,0
10/25/2023 9:15:00 PM,0,48.97137,55.14863,0,7520.667,13024.67,-3.785408,0,0,0
10/25/2023 9:30:00 PM,0,48.60334,54.6922,0,7521.667,13026,-3.783831,0,0,0
10/25/2023 9:45:00 PM,0,48.16916,54.2867,0,7541,13059.67,-3.813242,0,0,0
10/25/2023 10:00:00 PM,0,48.10952,53.88963,0,7549.333,13075,-3.829464,0,0,0
10/25/2023 10:15:00 PM,0,47.72874,53.58195,0,7559.667,13092.67,-3.844062,0,0,0
10/25/2023 10:30:00 PM,0,47.40771,53.24031,0,7574,13116.33,-3.863117,0,0,0
10/25/2023 10:45:00 PM,0,47.28003,53.00079,0,7564,13100,-3.849052,0,0,0
10/25/2023 11:00:00 PM,0,46.80856,52.75481,0,7565.333,13101.67,-3.849477,0,0,0
10/25/2023 11:15:00 PM,0,46.36497,52.44083,0,7553.333,13080,-3.831837,0,0,0
10/25/2023 11:30:00 PM,0,46.16632,52.20482,0,7566,13102.67,-3.851626,0,0,0
10/25/2023 11:45:00 PM,0,45.86332,51.93486,0,7580,13127.67,-3.875043,0,0,0
10/26/2023 12:00:00 AM,0,46.02251,51.7863,0,7586.667,13138.67,-3.88615,0,0,0
10/26/2023 12:15:00 AM,0,45.87175,51.69316,0,7589.333,13144.33,-3.890676,0,0,0
10/26/2023 12:30:00 AM,0,45.26991,51.3629,0,7569.667,13110.67,-3.860253,0,0,0
10/26/2023 12:45:00 AM,0,45.33931,51.0948,0,7546,13070.33,-3.822114,0,0,0
10/26/2023 1:00:00 AM,0,45.20229,50.95465,0,7551.667,13078,-3.832568,0,0,0
10/26/2023 1:15:00 AM,0,45.20839,50.91133,0,7552.333,13081,-3.832838,0,0,0
10/26/2023 1:30:00 AM,0,44.99277,50.77666,0,7557.333,13089.33,-3.842458,0,0,0
10/26/2023 1:45:00 AM,0,44.98028,50.66768,0,7560,13093,-3.84524,0,0,0
10/26/2023 2:00:00 AM,0,44.79525,50.49229,0,7557,13088,-3.844094,0,0,0
10/26/2023 2:15:00 AM,0,44.73587,50.4454,0,7559.667,13093,-3.848391,0,0,0
10/26/2023 2:30:00 AM,0,44.75861,50.39647,0,7561.333,13095.67,-3.850676,0,0,0
10/26/2023 2:45:00 AM,0,44.74245,50.19429,0,7562.333,13097,-3.851069,0,0,0
10/26/2023 3:00:00 AM,0,44.22802,50.06293,0,7557.333,13088,-3.843716,0,0,0
10/26/2023 3:15:00 AM,0,43.62282,49.79722,0,7557,13090.33,-3.84676,0,0,0
10/26/2023 3:30:00 AM,0,43.48659,49.50982,0,7556.333,13087.33,-3.84,0,0,0
10/26/2023 3:45:00 AM,0,43.28212,49.30933,0,7553,13081.33,-3.839512,0,0,0
10/26/2023 4:00:00 AM,0,42.9855,49.10411,0,7552.333,13079,-3.837959,0,0,0
10/26/2023 4:15:00 AM,0,42.78917,48.94409,0,7549.667,13074.67,-3.83077,0,0,0
10/26/2023 4:30:00 AM,0,42.57993,48.66811,0,7542.333,13065,-3.827266,0,0,0
10/26/2023 4:45:00 AM,0,42.58104,48.53739,0,7540.667,13060.67,-3.822448,0,0,0
10/26/2023 5:00:00 AM,0,42.61369,48.51704,0,7533.333,13047,-3.814391,0,0,0
10/26/2023 5:15:00 AM,0,42.53063,48.45165,0,7519.667,13023.67,-3.795621,0,0,0
10/26/2023 5:30:00 AM,0,42.34465,48.27016,0,7516,13015,-3.789048,0,0,0
10/26/2023 5:45:00 AM,0,42.26471,48.17443,0,7529,13039.67,-3.809104,0,0,0
10/26/2023 6:00:00 AM,0,42.34203,48.14251,0,7506,12999.33,-3.775672,0,0,0
10/26/2023 6:15:00 AM,0,42.21122,48.08192,0,7499,12988,-3.764556,0,0,0
10/26/2023 6:30:00 AM,0,41.78922,47.89316,0,7497.667,12984.67,-3.76014,0,0,0
10/26/2023 6:45:00 AM,0,42.0453,47.70687,0,7478.333,12950.67,-3.731955,0,0,0
10/26/2023 7:00:00 AM,0,41.89995,47.69471,0,7478.667,12952.67,-3.734976,0,0,0
10/26/2023 7:15:00 AM,0,41.49128,47.59943,0,7471,12940.67,-4.032903,-0.02276741,-0.05668941,-0.0535039
10/26/2023 7:30:00 AM,2.037996,41.66146,47.39976,0,7487.667,12968.33,-6.073437,-0.9110082,-0.7761983,-0.6721647
10/26/2023 7:45:00 AM,11.83525,41.83998,47.86257,0,7504,12995,3.998865,2.017304,2.646171,2.836562
10/26/2023 8:00:00 AM,39.7519,43.14,47.79915,0,7513,13011.67,15.60655,5.547299,6.557359,6.903463
10/26/2023 8:15:00 AM,94.69093,46.63173,48.50679,0,7516.333,13015.67,27.1941,8.881794,10.37706,11.35235
10/26/2023 8:30:00 AM,158.5896,51.59201,49.69779,0,7524.333,13032.67,55.76064,13.21087,22.07736,23.61673
10/26/2023 8:45:00 AM,241.3771,55.37783,51.70812,0,7524.667,13032.67,140.811,27.71104,55.51617,60.19433
10/26/2023 9:00:00 AM,293.333,59.71996,53.5584,0,7533.333,13046.33,244.9789,55.80535,93.34467,98.67009
10/26/2023 9:15:00 AM,336.1333,65.16479,55.00204,0,7535.667,13052.33,351.9195,88.79562,129.7341,134.0234
10/26/2023 9:30:00 AM,378.7739,70.59416,57.22837,0,7534.333,13050,466.1118,130.4248,168.3313,168.5612
10/26/2023 9:45:00 AM,443.4589,75.98961,59.87396,0,7539,13056.67,581.1739,173.6551,206.9966,201.4371
10/26/2023 10:00:00 AM,496.7091,82.67086,62.86819,0,7538.333,13055.67,676.0243,205.6114,237.6828,233.1297
10/26/2023 10:15:00 AM,546.5914,91.65499,65.80682,0,7540,13057.67,749.2278,229.657,260.2543,259.509
10/26/2023 10:30:00 AM,587.5098,98.89551,68.6877,0,7539,13056,812.625,251.2609,281.2372,280.4903
10/26/2023 10:45:00 AM,631.0963,103.0978,71.63274,0,7543,13065.33,872.0363,269.7342,300.4007,302.0884
10/26/2023 11:00:00 AM,671.7767,105.4406,73.66211,1,7546.333,13068.67,926.4761,285.9418,318.0031,322.5826
10/26/2023 11:15:00 AM,704.8474,109.0206,75.3146,1,7545.667,13067.67,973.8214,300.3712,333.7313,339.5769
10/26/2023 11:30:00 AM,739.4844,110.0787,76.46988,1,7543.667,13064.67,1015.449,313.3954,348.3404,354.1115
10/26/2023 11:45:00 AM,770.8819,111.8801,77.10602,1,7542.667,13063.67,1053.62,325.0392,360.8086,367.6218
10/26/2023 12:00:00 PM,520.0925,110.1898,78.14472,1,7545.667,13070,781.9078,251.1038,271.3418,262.628
10/26/2023 12:15:00 PM,475.9016,105.0488,78.1006,1,7540,13058.33,672.0137,207.6113,224.9489,227.0404
10/26/2023 12:30:00 PM,534.9069,93.48809,77.83285,0,7535.333,13050.33,654.9628,174.8651,224.361,252.0655
10/26/2023 12:45:00 PM,832.0334,115.2398,79.42533,1,7533.333,13047.67,1051.482,342.9797,365.3759,370.5261
10/26/2023 1:00:00 PM,810.4838,114.0686,81.30756,2,7531.667,13044,1127.813,343.9712,382.7837,390.4658
10/26/2023 1:15:00 PM,913.3683,120.8372,83.3092,4,7525.333,13033.67,1215.613,376.4208,415.8839,423.514
10/26/2023 1:30:00 PM,744.9233,121.4969,84.80392,1,7515.667,13016,1012.013,323.4541,347.4396,351.818
10/26/2023 1:45:00 PM,666.5385,112.0506,84.45277,2,7525.667,13034.67,835.2547,246.023,278.9401,304.9078
10/26/2023 2:00:00 PM,368.3817,111.8353,83.84174,1,7520,13025,461.765,145.472,154.1292,151.103
10/26/2023 2:15:00 PM,772.3799,105.7284,82.57241,1,7521.333,13025.67,973.8496,274.9892,328.9694,350.7852
10/26/2023 2:30:00 PM,822.2658,118.5558,83.53271,3,7526.333,13036.33,1100.937,340.7124,373.7952,386.1443
10/26/2023 2:45:00 PM,660.9778,117.5577,85.23711,2,7532.667,13045,874.0488,277.3188,296.7609,316.6597
10/26/2023 3:00:00 PM,665.7733,112.7728,85.17356,2,7548,13071.67,842.8115,242.7556,279.3026,305.0029
