Briarwood Monthly
Start date:,9/1/2023 12:00:00 AM
End date:,9/30/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station (Standard),Production meter L-N voltage,Production meter active power,"SunGrow SG125HV Inverter - 1, Line kW","SunGrow SG125HV Inverter - 2, Line kW","SunGrow SG125HV Inverter - 3, Line kW","SunGrow SG125HV Inverter - 4, Line kW","SunGrow SG125HV Inverter - 5, Line kW","SunGrow SG125HV Inverter - 6, Line kW","SunGrow SG125HV Inverter - 7, Line kW","SunGrow SG125HV Inverter - 8, Line kW","SunGrow SG125HV Inverter - 9, Line kW","SunGrow SG125HV Inverter - 10, Line kW","SunGrow SG125HV Inverter - 11, Line kW","SunGrow SG125HV Inverter - 12, Line kW","SunGrow SG125HV Inverter - 13, Line kW","SunGrow SG125HV Inverter - 14, Line kW","SunGrow SG125HV Inverter - 15, Line kW","SunGrow SG125HV Inverter - 16, Line kW"
9/24/2023 4:45:00 AM,-0.1302155,6.18068,56.8214,0,7.572849,-2.792914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 5:00:00 AM,0.1899301,6.202415,56.80637,0,7.563944,-2.784012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 5:15:00 AM,-0.1257729,6.210805,56.63556,0,7.571371,-2.790435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 5:30:00 AM,0.06214263,5.97121,56.43921,0,7.567256,-2.787378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 5:45:00 AM,-0.1743571,5.818815,56.0837,0,7.56153,-2.782346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 6:00:00 AM,0.03714035,5.51065,55.80664,0,7.561106,-2.78255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 6:15:00 AM,0.4534028,5.90399,55.88744,0,7.549792,-2.772909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 6:30:00 AM,-0.3067141,5.86977,55.79154,0,7.545299,-2.769841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 6:45:00 AM,-0.1590982,5.497235,55.49279,0,7.54641,-2.768684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 7:00:00 AM,1.381236,5.339285,55.22085,0,7.542469,-2.733099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 7:15:00 AM,7.193802,5.52965,55.28919,0,7.551693,0.4009933,0.5453368,0.2879929,0,0.6135033,0.6267347,0.4876549,0.544455,0.4439194,0,0,0,0,0,0,0,0
9/24/2023 7:30:00 AM,16.70165,5.912605,55.55637,0,7.551363,12.87797,1.853026,1.422844,0,2.56323,2.569103,2.426053,2.953903,2.591993,0,0,0,0,0,0,0,0
9/24/2023 7:45:00 AM,37.77083,6.48888,55.93624,0,7.544564,56.65658,3.073264,4.062968,0,11.22812,11.60458,9.774855,11.00266,8.976786,0,0,0,0,0,0,0,0
9/24/2023 8:00:00 AM,171.9622,9.34511,56.86196,0,7.539729,139.4276,9.768271,17.03031,0,23.44115,27.08269,21.57908,23.41955,19.79028,0,0,0,0,0,0,0,0
9/24/2023 8:15:00 AM,293.2784,14.72149,59.05182,0,7.54371,247.6038,28.19166,32.00175,0,37.85069,45.10225,35.98906,38.64492,32.94691,0,0,0,0,0,0,0,0
9/24/2023 8:30:00 AM,420.2282,19.5133,61.8599,0,7.568251,357.5056,48.28571,44.95463,0,52.5215,64.31762,50.54188,54.41748,46.53643,0,0,0,0,0,0,0,0
9/24/2023 8:45:00 AM,547.472,25.48721,65.22874,0,7.563669,773.6345,70.32961,57.93364,27.88634,73.27218,83.5219,65.45715,70.51578,60.39245,24.3391,37.47442,33.99464,41.70349,41.30391,38.7487,31.06871,21.21222
9/24/2023 9:00:00 AM,684.7582,29.4592,68.81863,0,7.556755,1441.056,90.73386,70.20929,91.25349,90.25393,101.7407,79.71487,85.97813,73.97326,80.13465,104.7655,104.4656,104.7206,104.5986,98.57848,102.8516,70.6244
9/24/2023 9:15:00 AM,803.6398,36.14765,71.86987,1,7.562506,1617.805,103.6966,78.53474,102.4462,100.666,113.4385,88.74915,96.0079,82.57601,89.56891,117.128,116.9039,117.4709,116.524,109.2491,114.7682,79.49149
9/24/2023 9:30:00 AM,838.5445,39.8661,74.48306,2,7.555175,1657.92,106.3935,80.54414,105.5968,103.3244,116.0538,90.4491,97.37989,84.24268,91.64351,120.0616,120.1588,120.3728,119.0663,111.5537,117.0827,81.13142
9/24/2023 9:45:00 AM,856.0512,41.1526,76.5358,2,7.558061,1686.964,107.7963,81.53037,107.5122,105.3699,118.3571,92.61977,99.24557,85.78828,93.42127,121.6807,122.1138,122.3131,121.0749,113.7301,119.0711,82.44447
9/24/2023 10:00:00 AM,866.5209,42.2873,78.21785,2,7.586618,1701.094,107.9643,81.91877,108.3044,106.4308,119.1048,93.55423,100.4445,86.57774,94.54635,122.0716,122.7662,122.981,122.0912,114.8248,120.2481,83.45803
9/24/2023 10:15:00 AM,874.7124,43.12735,79.80273,3,7.5754,1703.629,108.2181,81.97962,108.3079,106.7361,119.4229,93.69707,100.3218,86.42844,94.38557,122.5107,123.186,123.5436,122.3596,114.9108,120.1379,83.43787
9/24/2023 10:30:00 AM,877.8146,43.79655,81.05137,3,7.570875,1702.497,108.1925,82.02855,108.3297,106.8386,119.4117,93.65936,100.0172,86.21764,93.89238,122.403,123.1967,123.5788,122.229,114.7173,119.896,83.18802
9/24/2023 10:45:00 AM,879.9136,44.10545,82.1703,3,7.570083,1699.58,107.92,81.75361,107.9667,106.6243,119.008,93.38023,99.69376,86.03205,93.69884,121.9852,122.9691,123.3918,122.1253,114.5876,119.9441,83.42023
9/24/2023 11:00:00 AM,880.3264,44.86815,83.00383,3,7.557711,1691.299,106.885,81.01862,107.2522,106.0053,118.4398,92.8158,99.11996,85.59866,93.19295,121.4613,122.4762,123.0168,121.6934,114.1017,119.4157,84.13601
9/24/2023 11:15:00 AM,878.0785,45.29525,83.11832,2,7.548203,1680.5,106.0127,80.36187,106.5389,105.1734,117.6957,92.08347,98.31591,84.86073,92.46638,120.444,121.254,121.8582,120.8284,113.5639,118.7176,85.0266
9/24/2023 11:30:00 AM,873.3311,45.7224,83.91524,2,7.534958,1669.207,105.5884,79.94403,105.763,104.2489,116.7917,91.5001,97.75666,84.34612,91.64624,119.2226,120.168,120.8142,119.7484,112.4819,117.7431,86.05074
9/24/2023 11:45:00 AM,870.6524,46.1345,84.69373,1,7.561627,1657.821,104.5484,79.22568,104.7945,102.9321,115.8263,90.67171,96.88701,83.6296,90.84534,118.1815,119.4185,120.1186,118.8571,111.5312,116.8755,87.28565
9/24/2023 12:00:00 PM,866.6859,46.4525,85.78793,1,7.566595,1648.074,103.5133,78.59596,103.8799,101.5773,115.0668,90.1374,96.23582,83.14679,90.08724,117.4779,118.6559,119.2643,117.8893,110.7181,115.9459,88.42149
9/24/2023 12:15:00 PM,862.3149,46.65515,86.11691,1,7.55888,1639.123,102.7333,77.90493,103.0702,100.2996,114.5216,89.72774,95.77625,82.71289,89.67367,116.4703,117.9516,118.6248,117.3307,110.1222,115.3945,89.99854
9/24/2023 12:30:00 PM,862.6578,45.77945,86.83238,2,7.551431,1646.212,103.0492,78.24377,103.487,99.98135,115.1896,90.3916,96.48072,83.22455,90.29038,116.9658,118.4218,119.235,118.1014,111.0039,116.5596,92.92543
9/24/2023 12:45:00 PM,856.5701,45.26265,86.07658,3,7.575089,1644.134,103.1745,78.46962,103.8558,99.08253,114.8179,89.73624,95.67951,82.50079,89.35965,117.5235,118.8166,119.1351,117.6997,110.4523,115.6328,93.65692
9/24/2023 1:00:00 PM,859.7962,45.771,86.84656,3,7.575299,1641.286,102.8286,78.22767,103.6113,97.74789,114.716,89.54293,95.36705,82.35841,89.27526,117.0486,118.5606,118.8498,117.5006,110.3411,115.4534,94.92495
9/24/2023 1:15:00 PM,858.9969,45.02045,87.31294,3,7.570638,1643.602,103.3176,78.78197,104.0262,96.78177,114.9688,89.70806,95.56213,82.37896,89.2303,117.3265,118.543,118.9559,117.6747,110.3169,115.3987,96.69473
9/24/2023 1:30:00 PM,859.1411,46.4173,87.83007,2,7.558639,1632.335,102.4653,77.90844,103.0827,94.22332,113.8024,89.01791,94.95161,82.06346,89.19255,116.3865,117.7116,118.0351,116.8484,109.8086,114.9253,97.30402
9/24/2023 1:45:00 PM,862.1169,46.1575,88.59421,2,7.547994,1630.312,102.4713,77.97952,102.9083,92.09329,113.3979,88.75024,94.60168,81.67463,88.89683,116.5201,117.7871,118.2611,116.7419,109.5214,114.8049,98.44106
9/24/2023 2:00:00 PM,865.6019,47.40705,89.32172,3,7.541978,1637.151,102.6354,78.07565,103.3788,90.89744,114.15,89.30616,95.3225,82.18193,89.33913,116.701,117.8665,118.3491,117.1012,110.0718,115.5517,100.1656
9/24/2023 2:15:00 PM,867.1642,47.59655,90.37817,2,7.56795,1639.703,102.678,78.00357,103.2973,88.85729,114.4959,89.51664,95.5751,82.29801,89.31931,116.9468,118.2691,118.6508,117.5217,110.4238,115.8663,101.0299
9/24/2023 2:30:00 PM,874.7831,48.3548,90.60509,2,7.566831,1647.099,103.5515,78.61864,103.9889,87.59805,115.1457,90.07544,96.19296,82.90472,90.16821,117.5439,118.6464,119.0481,117.8959,110.8277,116.3009,102.3217
9/24/2023 2:45:00 PM,881.6977,48.2207,90.28557,2,7.567503,1658.977,104.3361,79.11727,104.6781,86.3531,115.8521,90.68005,96.93619,83.767,91.11928,118.3615,119.5592,119.8806,118.9079,111.7587,117.1757,103.9515
9/24/2023 3:00:00 PM,891.4482,47.9834,90.56911,3,7.558911,1677.009,105.8331,80.23605,106.0223,85.51307,117.1602,91.703,97.98556,84.55489,91.86625,119.9002,120.9402,121.4177,120.3852,113.1118,118.607,105.4432
9/24/2023 3:15:00 PM,902.1213,48.31055,90.10854,2,7.54977,1689.244,106.6763,80.77873,106.8895,84.27983,118.0735,92.4268,98.64715,85.01618,92.46174,121.1179,122.0494,122.5519,121.6463,114.329,119.7269,106.7365
9/24/2023 3:30:00 PM,901.6429,47.98515,89.77852,4,7.594026,1685.739,106.6063,80.75076,106.7414,82.57648,117.838,92.22337,98.45342,84.86816,92.29924,121.0105,121.7795,122.3789,121.4793,114.2075,119.6662,106.924
9/24/2023 3:45:00 PM,907.2762,47.243,90.26502,3,7.592772,1705.022,108.3131,81.91502,108.2545,82.63795,119.7567,93.34644,99.35846,85.5899,92.89131,122.4746,123.2776,123.8329,122.8228,115.4472,120.7293,107.9195
9/24/2023 4:00:00 PM,764.7415,46.79805,89.99395,2,7.572635,1384.962,89.5177,68.12872,89.72913,67.74457,98.77304,77.1991,82.11747,71.63589,78.57738,103.8392,104.3047,103.7004,103.008,96.54497,99.78872,88.65557
9/24/2023 4:15:00 PM,528.2018,40.543,89.15121,1,7.551627,773.6535,57.81869,43.54118,52.08057,39.85181,51.93295,42.93654,51.90878,49.11286,59.39973,82.02677,77.9509,74.64934,70.49498,65.6964,63.01575,57.14985
9/24/2023 4:30:00 PM,943.3229,47.60795,89.55357,0,7.573101,1748.867,113.1187,85.42387,113.1376,86.41006,122.3891,96.06604,102.3313,88.40569,96.3656,124.3366,124.7232,124.8011,124.6364,119.2433,123.3065,111.2728
9/24/2023 4:45:00 PM,889.8007,50.4626,90.75423,2,7.577739,1652.006,105.4701,79.78094,105.7443,80.38527,115.6353,89.25751,95.00817,81.97026,89.77553,118.9813,119.9711,120.0276,119.7915,112.3538,117.5434,104.1233
9/24/2023 5:00:00 PM,792.4526,48.0242,91.17102,1,7.574771,1506.179,96.41538,74.51516,99.17429,75.65194,110.4912,84.07549,90.35282,77.53894,86.14012,96.25014,98.03265,100.1073,103.3351,101.9091,111.3942,100.5948
9/24/2023 5:15:00 PM,811.4147,46.02185,90.591,1,7.582265,1503.091,91.0606,74.83704,98.66789,74.58207,108.2583,82.64839,84.33056,66.33313,69.20166,109.488,112.1983,112.1553,112.0521,104.546,109.421,97.21831
9/24/2023 5:30:00 PM,704.0344,44.58915,89.78628,2,7.585271,1253.109,71.61185,65.10511,84.20708,65.03297,94.87341,72.15536,63.46852,47.61218,44.92704,91.06316,96.74428,96.38998,96.62411,90.06758,94.00824,83.92208
9/24/2023 5:45:00 PM,575.3497,40.3542,89.34202,2,7.577601,995.107,56.42249,53.53402,67.67052,53.10299,78.26257,57.70736,49.6609,34.82904,31.02764,72.51449,78.46912,78.84288,79.63896,74.51476,73.30331,64.40108
9/24/2023 6:00:00 PM,452.8896,35.8528,88.64079,2,7.58405,723.4218,40.04627,41.19855,47.04637,40.99196,59.8236,43.7903,35.08327,20.42686,16.49664,54.48819,58.25917,60.0948,62.26995,58.20523,49.16453,44.5265
9/24/2023 6:15:00 PM,326.6432,31.67485,87.98774,1,7.57936,443.8147,26.5095,28.76925,30.6368,24.93982,40.44112,25.94531,15.08432,10.69527,7.660432,36.67421,36.96627,40.66084,43.31913,38.4739,21.53409,21.84236
9/24/2023 6:30:00 PM,215.7169,27.56687,86.61494,0,7.574779,210.0977,16.10735,17.03519,15.91781,9.86776,16.82867,9.558499,5.239008,4.036654,3.265974,21.10513,20.61566,22.83049,22.59951,16.52254,8.17592,5.826427
9/24/2023 6:45:00 PM,105.3951,22.6033,83.75837,0,7.586783,60.66083,6.324817,4.668321,5.294191,3.232483,3.799698,2.487616,2.604936,2.105728,2.254453,7.573442,6.469573,5.655695,5.003657,3.720934,3.159131,2.880167
9/24/2023 7:00:00 PM,17.7702,17.27957,80.39629,0,7.597494,17.96823,1.52339,1.114586,1.57647,1.446689,1.699165,1.370136,1.485731,1.137402,1.26116,1.774639,1.752495,1.8512,1.719115,1.634318,1.782399,1.579262
9/24/2023 7:15:00 PM,4.701827,13.69865,76.83158,0,7.610045,-0.3585829,0.3185441,0.1682014,0.3240213,0.3037281,0.3654299,0.3213215,0.4375791,0.1695287,0.2684126,0.3822912,0.3527628,0.46858,0.3341833,0.3443972,0.4727505,0.3396161
9/24/2023 7:30:00 PM,1.399,11.62159,73.52881,0,7.61348,-2.804698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 7:45:00 PM,0.8433248,10.45055,70.78386,0,7.615029,-2.824477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 8:00:00 PM,0.8166919,9.968905,68.65636,0,7.596911,-2.809214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 8:15:00 PM,0.6431335,9.754805,67.0865,0,7.598514,-2.812496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 8:30:00 PM,0.08089311,9.615965,65.83174,0,7.61605,-2.828439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 8:45:00 PM,0.07171752,9.32282,64.78075,0,7.596573,-2.811422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 9:00:00 PM,0.3619884,9.212915,64.02615,0,7.589853,-2.806872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 9:15:00 PM,-0.06297992,9.005735,63.3625,0,7.585575,-2.803569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 9:30:00 PM,-0.1797422,8.813435,62.88206,0,7.59664,-2.814628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 9:45:00 PM,-0.1514596,8.60742,62.34989,0,7.602061,-2.821512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 10:00:00 PM,0.1951894,8.754015,62.16489,0,7.592554,-2.814263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 10:15:00 PM,-0.1376726,8.80701,61.94981,0,7.569919,-2.79322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 10:30:00 PM,-0.1907259,8.650005,61.66943,0,7.595364,-2.817348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 10:45:00 PM,-0.2059154,8.57396,61.41,0,7.597713,-2.819327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 11:00:00 PM,-0.03928146,8.35482,61.05423,0,7.594738,-2.819624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 11:15:00 PM,-0.1254556,8.138285,60.73176,0,7.61375,-2.838822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 11:30:00 PM,0.09894306,8.139385,60.64162,0,7.590586,-2.818574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 11:45:00 PM,0.05962793,8.19455,60.55201,0,7.565785,-2.796644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 12:00:00 AM,0.09494457,8.060825,60.29074,0,7.56405,-2.795662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 12:15:00 AM,0.2028543,8.234055,60.3929,0,7.564578,-2.797416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 12:30:00 AM,-0.2220701,7.89324,60.11491,0,7.576496,-2.808096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 12:45:00 AM,-0.1425484,7.728435,59.88508,0,7.581583,-2.815502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 1:00:00 AM,-0.1853844,7.662905,59.54,0,7.588262,-2.822447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 1:15:00 AM,-0.0242169,7.30993,59.22816,0,7.596933,-2.83053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 1:30:00 AM,-0.08968541,7.11794,58.9713,0,7.60038,-2.817348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 1:45:00 AM,0.05080037,7.037225,58.69452,0,7.602519,-2.810867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 2:00:00 AM,0.006289847,6.90321,58.37614,0,7.563096,-2.775271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 2:15:00 AM,-0.1181808,6.928835,58.23767,0,7.556822,-2.772659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 2:30:00 AM,0.3438883,7.250405,58.31636,0,7.564522,-2.777998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 2:45:00 AM,-0.08852676,7.311005,58.39642,0,7.571632,-2.785167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 3:00:00 AM,0.03398403,6.91585,58.21491,0,7.567324,-2.781948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 3:15:00 AM,-0.07989196,6.671345,57.92197,0,7.570309,-2.785728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 3:30:00 AM,-0.109544,6.566695,57.52761,0,7.567304,-2.783171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 3:45:00 AM,0.03125037,6.318595,57.20405,0,7.566252,-2.782916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 4:00:00 AM,0.2069873,6.519675,57.16356,0,7.570902,-2.787968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 4:15:00 AM,-0.09679944,6.528485,57.1607,0,7.566242,-2.785478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 4:30:00 AM,-0.1972232,6.309025,56.88501,0,7.562481,-2.781648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 4:45:00 AM,-0.001677593,6.122475,56.64064,0,7.571133,-2.788592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 5:00:00 AM,-0.0087788,6.178875,56.69512,0,7.555544,-2.77599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 5:15:00 AM,-0.2699108,5.81916,56.42852,0,7.551824,-2.772864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 5:30:00 AM,0.01430938,5.78211,56.2237,0,7.549815,-2.771846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 5:45:00 AM,0.01771896,5.66464,55.94851,0,7.529264,-2.753335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 6:00:00 AM,-0.03315152,5.55433,55.75655,0,7.552566,-2.777514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 6:15:00 AM,-0.005498153,5.47435,55.56133,0,7.56008,-2.783565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 6:30:00 AM,0.2511936,5.744855,55.41365,0,7.561609,-2.784851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 6:45:00 AM,0.3424286,6.11137,55.76176,0,7.556663,-2.778707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 7:00:00 AM,2.050769,6.28948,55.99072,0,7.538756,-2.732102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 7:15:00 AM,6.758674,6.3676,56.20414,0,7.531933,0.8951858,0.5770842,0.4089935,0,0.6106275,0.6725305,0.5132814,0.5616896,0.4350262,0.5082451,0,0,0,0,0,0,0
9/25/2023 7:30:00 AM,19.0072,6.352985,56.34477,0,7.521567,17.86467,2.140496,1.628042,0,2.839649,2.891909,2.767756,3.203485,2.691595,3.122287,0,0,0,0,0,0,0
9/25/2023 7:45:00 AM,34.84192,6.845865,56.73715,0,7.524499,51.53249,3.985002,3.291187,0,8.680296,8.778808,7.660295,8.243987,6.800676,7.422602,0,0,0,0,0,0,0
9/25/2023 8:00:00 AM,138.766,8.800575,57.57377,0,7.527016,134.4566,11.66777,14.44528,0,19.31323,21.96203,17.93346,18.89297,15.88136,17.26317,0,0,0,0,0,0,0
9/25/2023 8:15:00 AM,335.44,14.9453,59.78043,0,7.533459,330.2055,34.16856,37.1359,0,45.0551,52.15602,42.139,44.70386,38.07081,41.75711,0,0,0,0,0,0,0
9/25/2023 8:30:00 AM,456.1824,20.0078,62.93071,0,7.562486,449.8035,54.13924,49.65092,0,57.67666,69.80521,56.15902,59.55006,51.1403,55.67841,0,0,0,0,0,0,0
9/25/2023 8:45:00 AM,425.234,24.9072,66.14427,0,7.557016,709.4754,57.52127,45.86446,33.99182,56.23135,63.52813,49.94933,52.90048,44.99136,48.1633,42.02887,38.82952,42.1814,41.42241,38.22145,36.46016,25.55654
9/25/2023 9:00:00 AM,376.5929,24.62564,68.04513,0,7.545379,902.5492,51.14149,38.70016,51.36951,49.43186,56.08747,44.63013,48.41348,41.68658,45.40144,61.48624,60.87255,61.48378,61.33073,57.34768,61.14462,43.01901
9/25/2023 9:15:00 AM,585.1317,27.23365,69.43038,0,7.546697,1206.406,79.58248,59.4185,77.31254,73.95311,82.26111,64.52669,69.79076,59.11835,62.60482,83.98458,85.69363,86.70885,85.93948,82.54736,84.58899,61.16936
9/25/2023 9:30:00 AM,836.0475,37.21705,72.35752,0,7.565591,1667.83,104.7423,79.42396,104.868,103.4818,115.741,92.3104,100.0338,86.81659,95.2723,117.156,117.6024,118.412,118.4481,114.0663,119.1156,84.87746
9/25/2023 9:45:00 AM,769.5754,41.6183,75.20204,0,7.543417,1518.897,94.96185,72.47727,94.90971,94.35733,105.4192,83.62936,89.68198,78.52105,86.22749,102.0979,105.6562,107.2311,107.5204,102.8899,109.4714,75.76355
9/25/2023 10:00:00 AM,869.5441,41.4561,77.04503,1,7.538968,1682.703,107.541,81.257,107.1381,105.232,117.1645,91.47846,97.22388,83.87675,90.80968,122.7733,122.937,122.7406,121.6304,114.0475,119.2723,82.15369
9/25/2023 10:15:00 AM,838.2274,43.68435,78.98927,0,7.570191,1626.221,103.4334,78.427,103.7007,101.8062,114.0707,89.04427,95.30277,81.96767,89.28034,117.5675,117.9406,117.8534,116.7407,109.7401,115.0376,80.43159
9/25/2023 10:30:00 AM,828.8594,43.5645,80.27883,1,7.571748,1595.347,100.9135,76.76089,101.4041,99.40479,111.5269,87.19601,93.28165,80.06167,87.17037,114.5046,115.2929,115.6506,114.7436,108.2697,113.7237,79.71037
9/25/2023 10:45:00 AM,816.105,42.82945,81.33683,1,7.566077,1586.778,100.5422,76.14845,100.5799,99.3515,110.9222,86.98167,93.01662,80.26307,87.34685,114.3081,115.1173,115.5361,114.4205,107.6123,112.9191,79.60855
9/25/2023 11:00:00 AM,835.6076,42.7306,82.13132,2,7.55733,1614.546,102.7951,77.76315,102.5399,101.2723,113.0744,88.63889,94.73955,81.88335,88.97758,116.0655,116.9522,117.3791,116.3254,109.4373,114.79,82.53551
9/25/2023 11:15:00 AM,804.4428,41.10185,82.70085,2,7.553273,1562.021,96.81283,73.73508,97.82114,96.73102,109.2503,86.10016,92.16481,79.6641,86.31786,110.8007,111.6327,112.6989,112.2405,106.4747,111.8352,81.69502
9/25/2023 11:30:00 AM,809.5364,40.96185,83.06391,2,7.54203,1567.656,99.09308,74.97704,98.86994,97.22301,109.0125,85.62095,91.60532,79.25413,86.80955,113.4335,113.9441,114.3048,113.5149,106.8669,111.8951,83.09863
9/25/2023 11:45:00 AM,706.803,40.4583,83.45661,2,7.531028,1387.476,88.39241,67.06535,88.48142,86.46734,97.2812,76.17044,81.17975,70.24951,76.10047,100.4156,100.7971,100.8499,99.68594,93.34583,97.66075,74.28904
9/25/2023 12:00:00 PM,748.2434,39.35995,84.24136,2,7.561139,1483.805,93.94639,71.33569,94.25368,91.80048,103.8987,81.16456,86.37971,74.61236,79.72284,108.2819,108.5892,108.6822,107.5434,100.2435,104.7786,79.81969
9/25/2023 12:15:00 PM,875.2565,40.65355,84.93089,3,7.568675,1666.578,106.5972,81.32117,107.0898,104.2484,118.6097,93.0815,99.24985,85.61761,92.63391,120.5254,121.0932,121.2159,120.7459,114.5862,119.0163,94.05219
9/25/2023 12:30:00 PM,785.5397,42.2384,85.56308,2,7.541608,1558.637,96.77143,73.66013,97.39969,93.41199,107.1244,83.84473,88.97145,76.87225,82.99796,109.5757,110.7336,111.041,110.4255,103.5741,107.5063,86.84724
9/25/2023 12:45:00 PM,725.7115,43.37165,86.6013,2,7.523128,1304.837,91.34467,69.51777,91.69401,86.45505,99.43394,77.64913,81.79487,70.74637,76.03108,101.4039,102.0492,102.0129,101.5221,95.88926,98.99809,82.33609
9/25/2023 1:00:00 PM,737.3404,39.5155,86.58054,3,7.537938,1544.525,91.94918,70.05923,92.48721,87.97184,102.6104,79.97963,84.91181,73.28594,78.85463,103.3136,104.6442,105.4021,104.5597,98.00227,101.875,84.63931
9/25/2023 1:15:00 PM,798.5553,42.1045,87.80502,4,7.528591,1550.488,96.38596,73.26233,96.48197,89.86413,106.9053,83.75837,89.48,77.15369,83.50757,109.5892,110.7859,111.72,111.1637,104.8756,109.4066,92.59101
9/25/2023 1:30:00 PM,561.0876,42.22,88.33466,3,7.519672,1054.026,68.8522,51.87906,68.72601,63.03757,75.35156,59.1052,62.90787,54.094,58.66907,79.00388,79.83971,80.68323,80.23291,75.33182,78.50097,66.39252
9/25/2023 1:45:00 PM,715.9269,37.90285,87.58608,3,7.575497,1349.489,87.28954,66.20646,88.74283,81.99955,96.2897,77.05566,82.71847,71.32954,77.26248,98.26834,98.50173,98.78484,98.28509,94.15894,96.65907,85.08186
