Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Day/Night
2023-10-02 02:30:00,-0.3851913,59.16493,0,0.01377133,-9.495667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,-0.409552,59.14616,0,0.01376989,-9.490334,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,-0.44791,59.18002,0,0.013775,-9.506667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,-0.4710163,59.15281,0,0.013776,-9.509,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,-0.4435927,59.13359,0,0.01377744,-9.511333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,-0.4213887,59.1391,0,0.01377967,-9.511666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,-0.4790587,59.41279,0,0.013769,-9.490334,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:15:00,-0.4558067,59.52027,0,0.01375866,-9.473666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:30:00,-0.4319395,59.39431,0,0.01375689,-9.470667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:45:00,-0.4521082,59.1093,0,0.01373744,-9.43,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:00:00,-0.4278173,58.77457,0,0.01369478,-9.350333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:15:00,-0.407013,58.53629,0,0.013669,-9.291333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:30:00,-0.356292,58.3279,0,0.01365111,-9.234333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 05:45:00,-0.401695,58.13392,0,0.01364456,-9.223333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:00:00,-0.4129787,57.93652,0,0.01362867,-9.200666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:15:00,-0.393061,57.70552,0,0.01361234,-9.176666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:30:00,-0.3767567,57.52131,0,0.01362956,-9.195,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 06:45:00,-0.2784592,57.54446,0,0.01364033,-9.338667,-0.006666667,-0.006666667,0.0,0.0,-0.05,Night
2023-10-02 07:00:00,1.024314,57.29955,0,0.01362255,-7.771,0.09666666,0.1,0.18,0.2066667,0.1433333,Day
2023-10-02 07:15:00,8.794564,57.24952,0,0.01363178,24.451,6.186666,6.543334,7.056667,6.623333,6.243333,Day
2023-10-02 07:30:00,52.93814,57.94308,0,0.01367589,92.53867,18.29333,22.30667,24.85333,19.47667,15.53,Day
2023-10-02 07:45:00,103.2525,60.72449,0,0.01371678,243.6643,46.63,56.24333,59.27667,46.27667,42.83333,Day
2023-10-02 08:00:00,160.5523,64.80367,0,0.01372056,471.5427,89.46,102.3067,105.9467,91.80334,88.72334,Day
2023-10-02 08:15:00,216.328,70.6937,0,0.01374967,739.08,139.2333,154.7867,159.13,146.96,144.8533,Day
2023-10-02 08:30:00,274.6779,75.40099,1,0.01376278,997.49,189.33,206.07,207.33,200.6533,199.6367,Day
2023-10-02 08:45:00,337.1103,77.92,1,0.013763,1274.155,242.79,260.4433,257.82,257.8733,260.5733,Day
2023-10-02 09:00:00,401.6886,84.18218,2,0.013769,1539.383,297.3833,312.3133,308.4433,311.5833,314.9933,Day
2023-10-02 09:15:00,467.4166,83.05665,1,0.01373922,1780.354,344.8567,359.8033,356.23,361.34,363.8633,Day
