Timestamp;Cosper Creek - Inverter 1 - AC power [W] - P_AC;Cosper Creek - Inverter 8 - AC power [W] - P_AC;Cosper Creek - Inverter 13 - AC power [W] - P_AC;Cosper Creek - Inverter 10 - AC power [W] - P_AC;Cosper Creek - Inverter 14 - AC power [W] - P_AC;Cosper Creek - Inverter 7 - AC power [W] - P_AC;Cosper Creek - Inverter 5 - AC power [W] - P_AC;Cosper Creek - Inverter 4 - AC power [W] - P_AC;Cosper Creek - Inverter 3 - AC power [W] - P_AC;Cosper Creek - Inverter 2 - AC power [W] - P_AC;Cosper Creek - Inverter 6 - AC power [W] - P_AC;Cosper Creek - Inverter 11 - AC power [W] - P_AC;Cosper Creek - Inverter 9 - AC power [W] - P_AC;Cosper Creek - Inverter 12 - AC power [W] - P_AC;Cosper Creek - Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Cosper Creek - Meter - Power [W] - M_AC_P;Cosper Creek - POA - Irradiance [Wh/m²] - SRAD;Cosper Creek - Lufft WS600 - Wind speed [m/s] - E_W_S;Cosper Creek - Module Temperature - Temperature [°C] - T
2023-10-12 10:45:00;7687.067;15029.355;14650.200;14643.200;15558.445;15055.567;;15006.967;14868.967;15206.000;15036.467;14558.700;14453.545;15541.767;13023.203;197568.936;71.522;0.924;13.726
2023-10-12 11:00:00;7388.033;15352.889;15371.500;15061.722;16439.911;15253.033;;14786.633;14521.867;14727.067;15117.533;15087.533;14819.122;16268.078;13000.964;200071.405;72.066;0.955;14.101
2023-10-12 11:15:00;7499.233;14945.245;15151.322;14603.500;16259.678;14840.133;;14621.167;14490.000;14834.633;14802.133;14628.700;14367.467;15840.011;12926.659;196639.859;70.535;0.656;14.269
2023-10-12 11:30:00;5482.700;9914.545;9006.311;9383.155;9263.478;10100.933;;10404.133;10439.100;10835.633;10284.433;9177.100;9339.355;9673.711;12885.867;128475.363;47.011;0.914;14.357
2023-10-12 11:45:00;5919.033;11921.011;11737.345;11713.378;12267.133;11800.433;;11771.800;11624.833;11899.100;11667.967;11698.755;11496.533;12600.678;12865.363;154751.274;58.409;0.585;14.252
2023-10-12 12:00:00;40224.733;82953.455;85068.655;82043.389;90438.122;81201.233;;79200.445;78559.533;79377.600;80934.633;82474.555;80439.822;89415.100;12946.049;1114525.486;394.583;1.211;17.425
2023-10-12 12:15:00;43279.400;88352.945;92541.967;87999.555;98618.089;87243.600;;84435.500;83134.133;84336.633;85979.433;88884.478;86077.167;96499.245;12978.983;1193184.765;426.553;1.544;25.459
2023-10-12 12:30:00;28801.133;56940.178;55898.422;55433.589;59071.300;56731.300;;55846.767;55071.800;56214.833;56376.800;55031.100;54744.555;59091.845;12930.695;760547.205;262.823;1.873;24.300
2023-10-12 12:45:00;36135.400;66069.022;61897.733;62919.733;64400.578;66670.167;;67790.367;67612.500;69814.500;67136.733;62190.867;62740.989;66164.533;12926.200;890735.854;309.742;1.534;23.570
2023-10-12 13:00:00;50509.500;106572.867;109993.900;110793.945;116097.089;102615.500;;95920.733;95124.867;97858.533;100058.533;108988.067;108181.200;114628.045;12958.405;1422498.555;556.709;1.565;27.690
2023-10-12 13:15:00;73831.967;158067.200;160932.855;165826.833;161492.611;143502.700;;137869.233;138574.967;137257.933;141790.133;163418.400;159098.667;163916.455;12955.028;2051002.695;807.917;1.754;34.733
2023-10-12 13:30:00;80642.300;145746.567;156103.600;150421.967;160449.155;147937.267;;141171.367;131152.800;139459.633;148390.133;152336.500;144935.578;159837.567;12947.247;2001878.274;821.962;2.615;39.477
2023-10-12 13:45:00;74149.333;156974.033;168682.100;161836.633;169071.400;149908.200;;137728.033;133553.400;135709.467;147819.233;165364.400;143752.700;170415.067;12969.146;2052677.553;860.811;2.371;38.657
2023-10-12 14:00:00;51126.333;86845.867;91338.367;86994.767;94169.867;85826.567;;90321.600;88484.233;92033.733;90033.267;89830.933;78967.067;95337.233;12888.315;1211132.087;448.220;2.172;34.006
2023-10-12 14:15:00;32961.100;73755.567;94249.100;79415.500;106286.900;70546.067;;67318.300;63254.100;62062.767;68487.367;81295.967;73133.855;90123.733;12910.868;1025834.412;364.659;2.171;29.264
2023-10-12 14:30:00;71556.767;113250.645;96182.367;102150.478;93749.500;112746.433;;124677.200;123846.500;126777.133;116159.100;99178.333;104952.200;101363.333;12932.515;1512422.699;568.605;1.405;28.365
