Detected missing values in the 'POA Irradiance' column.
These have been filled with a placeholder value of -999.
Kindly document this discrepancy in the 'Data Issues' spreadsheet for further review.
Details of missing rows:
+-------+---------------------+----------------+---------------------+------------+---------------+-------------+------------+------------+------------+------------+------------+
| Index |      Timestamp      | POA Irradiance | Ambient Temperature | Wind Speed | Meter Voltage | Meter Power | Inverter_1 | Inverter_2 | Inverter_3 | Inverter_4 |    Date    |
|  188  | 2023-08-02 22:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  189  | 2023-08-02 22:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  190  | 2023-08-02 23:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  191  | 2023-08-02 23:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  192  | 2023-08-02 23:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  193  | 2023-08-02 23:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  194  | 2023-08-03 00:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  195  | 2023-08-03 00:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  196  | 2023-08-03 00:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  197  | 2023-08-03 00:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  198  | 2023-08-03 01:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  199  | 2023-08-03 01:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  200  | 2023-08-03 01:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  201  | 2023-08-03 01:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  202  | 2023-08-03 02:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  203  | 2023-08-03 02:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  204  | 2023-08-03 02:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  205  | 2023-08-03 02:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  206  | 2023-08-03 03:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  207  | 2023-08-03 03:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  208  | 2023-08-03 03:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  209  | 2023-08-03 03:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  210  | 2023-08-03 04:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  211  | 2023-08-03 04:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  212  | 2023-08-03 04:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  213  | 2023-08-03 04:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  214  | 2023-08-03 05:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  215  | 2023-08-03 05:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  216  | 2023-08-03 05:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  217  | 2023-08-03 05:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  218  | 2023-08-03 06:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  219  | 2023-08-03 06:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  220  | 2023-08-03 06:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  221  | 2023-08-03 06:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  222  | 2023-08-03 07:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  223  | 2023-08-03 07:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  224  | 2023-08-03 07:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  225  | 2023-08-03 07:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  226  | 2023-08-03 08:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  227  | 2023-08-03 08:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  228  | 2023-08-03 08:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  229  | 2023-08-03 08:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  230  | 2023-08-03 09:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  231  | 2023-08-03 09:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  232  | 2023-08-03 09:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  233  | 2023-08-03 09:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  234  | 2023-08-03 10:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  235  | 2023-08-03 10:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  251  | 2023-08-03 14:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  252  | 2023-08-03 14:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  662  | 2023-08-07 21:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  663  | 2023-08-07 21:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  664  | 2023-08-07 21:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  665  | 2023-08-07 21:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  666  | 2023-08-07 22:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  667  | 2023-08-07 22:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  668  | 2023-08-07 22:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  669  | 2023-08-07 22:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  670  | 2023-08-07 23:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  671  | 2023-08-07 23:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  672  | 2023-08-07 23:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  673  | 2023-08-07 23:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  674  | 2023-08-08 00:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  675  | 2023-08-08 00:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  676  | 2023-08-08 00:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  677  | 2023-08-08 00:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  678  | 2023-08-08 01:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  679  | 2023-08-08 01:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  680  | 2023-08-08 01:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  681  | 2023-08-08 01:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  682  | 2023-08-08 02:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  683  | 2023-08-08 02:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  684  | 2023-08-08 02:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  685  | 2023-08-08 02:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  686  | 2023-08-08 03:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
+-------+---------------------+----------------+---------------------+------------+---------------+-------------+------------+------------+------------+------------+------------+

Summary of missing dates:
2023-08-01: 45 missing
2023-08-02: 96 missing
2023-08-03: 44 missing
2023-08-07: 12 missing
2023-08-08: 13 missing

No work orders found for site Albertson on the missing dates.

