Ridgeback Monthly
Start date:,9/1/2023 12:00:00 AM
End date:,9/30/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Max wind speed - Lufft WS601,Production meter L-N voltage,Production meter active power,"SUNGROW SG125HV Inverter A1.1, Line kW","SUNGROW SG125HV Inverter A1.2, Line kW","SUNGROW SG125HV Inverter A1.3, Line kW","SUNGROW SG125HV Inverter A1.4, Line kW","SUNGROW SG125HV Inverter A1.5, Line kW","SUNGROW SG125HV Inverter A2.1, Line kW","SUNGROW SG125HV Inverter A2.2, Line kW","SUNGROW SG125HV Inverter A2.3, Line kW","SUNGROW SG125HV Inverter A2.4, Line kW","SUNGROW SG125HV Inverter A2.5, Line kW","SUNGROW SG125HV Inverter A2.6, Line kW","SUNGROW SG125HV Inverter A2.7, Line kW","SUNGROW SG125HV Inverter A2.8, Line kW","SUNGROW SG125HV Inverter A2.9, Line kW","SUNGROW SG125HV Inverter A2.10, Line kW","SUNGROW SG125HV Inverter A2.11, Line kW"
9/24/2023 11:00:00 AM,488.5815,102.2301,3.20333,13.62077,1103.64,68.8216,73.7712,75.1558,74.5221,73.1534,67.1102,67.1471,72.3336,75.6906,75.7189,76.0328,71.141,63.7329,70.7472,61.1899,67.5164
9/24/2023 11:15:00 AM,713.0905,101.7246,2.75333,13.64607,1614.14,100.477,102.18,105.926,102.312,102.616,94.1377,104.473,104.795,107.252,105.71,105.049,102.139,90.9754,100.337,84.6367,99.1649
9/24/2023 11:30:00 AM,738.6345,106.065,3.22333,13.6459,1732.77,106.803,114.706,109.314,111.957,111.789,102.442,106.425,112.928,117.146,119.051,117.658,115.628,92.8695,107.601,91.3933,108.137
9/24/2023 11:45:00 AM,795.9425,108.6525,3.20333,13.618,1769.47,111.326,119.661,119.329,119.366,118.201,105.71,107.055,114.745,116.674,118.951,118.341,115.537,95.1849,107.981,94.0755,107.866
9/24/2023 12:00:00 PM,808.899,107.172,4.52667,13.5983,1789.46,111.545,120.151,120.618,120.005,118.56,104.612,107.414,115.996,117.586,119.594,119.442,116.887,98.8141,109.077,97.4187,108.815
9/24/2023 12:15:00 PM,824.2575,106.2955,5.23333,13.58203,1675.37,103.844,108.179,109.259,107.559,106.033,96.177,98.4891,106.376,109.635,107.503,102.354,105.289,95.7309,105.697,91.2322,96.9277
9/24/2023 12:30:00 PM,495.6735,100.3322,4.17667,13.57107,897.967,69.844,70.586,65.4978,62.8794,56.5246,63.9731,54.3736,59.4674,57.0374,56.8856,56.6176,49.3033,52.8629,52.0436,52.5964,51.4649
9/24/2023 12:45:00 PM,442.549,93.81805,4.14333,13.61537,912.657,63.5999,60.69,56.9049,56.7334,59.9715,61.4553,57.733,58.137,58.486,64.0744,62.4902,54.7666,52.3019,56.1245,52.1498,54.3922
9/24/2023 1:00:00 PM,468.402,93.1387,4.29333,13.616,978.08,60.2754,61.1387,61.8017,54.4493,49.2859,59.0779,59.6421,65.1369,63.8589,63.1891,58.2837,60.7427,54.2555,58.0419,57.8681,59.0656
9/24/2023 1:15:00 PM,754.879,101.9783,3.93333,13.63283,1538.47,100.641,99.249,90.4076,92.8501,89.6538,96.5353,81.6421,88.2411,93.0479,103.796,94.7125,100.677,94.6461,98.2763,98.7129,96.1249
9/24/2023 1:30:00 PM,615.006,103.822,5.20333,13.6272,1170.12,72.6541,72.1494,80.5405,84.1995,83.8409,65.4003,69.4793,72.3964,73.0692,75.2345,86.6036,71.185,81.2431,76.2719,74.9837,75.6523
9/24/2023 1:45:00 PM,761.3665,106.759,4.05,13.63587,1496.37,99.9343,100.396,100.982,101.571,95.9679,87.5008,79.7901,96.6013,103.18,100.275,100.59,98.8465,95.6951,95.4383,91.7312,85.9251
9/24/2023 2:00:00 PM,359.4395,105.9015,4.27333,13.60963,708.46,49.2481,50.9465,49.6728,47.5868,46.4927,47.3522,39.1197,47.0936,47.3748,46.5616,46.2655,45.1258,42.9838,44.901,43.3812,41.9475
9/24/2023 2:15:00 PM,606.8185,102.437,3.79667,13.6395,1245.13,71.8107,75.5824,78.3904,82.5969,85.2092,60.6032,65.8212,75.9827,78.7943,81.6925,75.0557,79.5096,71.1763,77.0241,80.9262,79.5367
9/24/2023 2:30:00 PM,261.6755,100.6013,2.59333,13.63717,567.087,36.6464,37.0354,37.4254,37.0148,36.3986,36.349,32.9975,35.8618,36.9528,37.2825,37.1046,37.1536,35.8295,37.1649,35.9633,34.1657
9/24/2023 2:45:00 PM,207.9445,91.70685,2.23333,13.64637,456.881,28.6481,30.3113,30.4976,30.2151,29.9679,29.8003,27.3577,29.9026,30.0796,29.7365,29.4572,29.4833,28.3031,29.8012,29.1036,27.1201
9/24/2023 3:00:00 PM,297.2745,89.7998,1.71,13.66433,747.408,43.0582,49.8277,49.8599,53.4234,52.0259,48.3917,39.6399,44.2137,50.458,50.1722,54.5199,53.9038,52.6874,53.0044,44.5851,42.0312
9/24/2023 3:15:00 PM,446.832,101.1888,2.37,13.6238,885.948,53.6641,62.6335,63.1607,63.3251,59.0768,57.1732,52.587,58.5055,59.1098,56.23,55.1083,55.6981,53.0505,55.4835,52.2691,48.62
9/24/2023 3:30:00 PM,318.54,95.8176,1.73333,13.61037,624.4,48.2931,47.566,43.1529,40.0615,37.9585,46.8023,40.3597,40.495,40.3078,37.5512,37.0143,37.7982,37.1065,37.7017,36.5374,33.8336
9/24/2023 3:45:00 PM,229.0745,94.53125,2.52667,13.59967,498.529,30.3366,32.6372,33.3636,33.3338,33.0211,31.4086,28.3631,32.3859,32.9214,32.1696,31.9478,31.9888,31.6276,32.6245,32.1263,29.072
9/24/2023 4:00:00 PM,128.7225,88.48235,1.74,13.59623,286.321,17.3634,18.5693,19.0266,19.2271,18.8604,17.1666,16.2658,18.3052,18.6236,19.088,18.7603,19.1458,18.8873,18.9348,19.1782,16.5747
9/24/2023 4:15:00 PM,387.8405,92.36235,1.39667,13.62243,945.044,55.074,59.735,61.3778,63.8562,70.0149,52.1856,47.8015,55.5261,60.549,66.4672,68.056,70.9783,70.2807,71.8262,62.5374,61.5429
9/24/2023 4:30:00 PM,280.085,100.5556,1.74333,13.61683,592.25,44.0649,45.3107,42.0582,40.3899,36.967,44.2813,35.3387,39.3521,40.3003,44.4124,37.9698,34.4208,32.571,33.1595,31.8378,28.5553
9/24/2023 4:45:00 PM,227.3555,92.96935,2.21667,13.5972,489.204,33.2711,34.6444,33.5398,32.0252,30.5574,33.5242,29.223,32.2477,34.0176,31.8957,31.1429,30.9497,30.3574,30.0579,30.1548,26.0362
9/24/2023 5:00:00 PM,216.1795,91.41205,3.48,13.60183,505.737,32.2115,33.8725,33.1687,33.1563,33.788,31.6814,29.0551,30.5003,32.9457,33.8758,33.6315,33.0468,33.9445,32.094,32.2933,29.539
9/24/2023 5:15:00 PM,128.641,86.76205,3.25,13.58723,263.146,16.6988,17.7163,17.7323,17.5905,17.2523,16.7466,15.2928,17.5811,17.2567,17.3165,16.9705,16.9621,16.9198,16.9613,17.422,14.8627
9/24/2023 5:30:00 PM,96.47885,83.2126,2.59333,13.59117,202.113,12.8541,13.6402,13.8416,13.595,13.4708,13.2186,12.1376,13.5692,13.448,13.3569,13.2582,13.1092,12.8841,13.2567,13.1466,12.0062
9/24/2023 5:45:00 PM,59.32365,80.72785,1.3,13.54457,121.658,7.87983,8.2631,8.5097,8.369,8.3098,8.1926,7.6939,8.4165,8.34377,8.18983,8.21417,8.04227,7.8744,8.20947,8.0103,7.5352
9/24/2023 6:00:00 PM,45.9162,78.50675,1.17667,13.5209,95.4221,6.24493,6.53543,6.77403,6.71983,6.6768,6.52837,6.03713,6.6399,6.70937,6.5292,6.6178,6.46,6.3663,6.6643,6.33893,6.1325
9/24/2023 6:15:00 PM,38.61615,77.07305,0.633333,13.52227,80.3027,5.3845,5.6333,5.8538,5.76333,5.72997,5.68477,5.07567,5.65367,5.86953,5.7074,5.76183,5.56527,5.36287,5.6789,5.28183,5.15397
9/24/2023 6:30:00 PM,26.3448,75.6128,0.16,13.57593,52.4366,3.69667,3.8493,4.0448,3.9676,3.94253,4.0743,3.51507,3.88577,4.07157,3.89657,3.96117,3.8043,3.7186,3.90887,3.63607,3.582
9/24/2023 6:45:00 PM,10.0065,73.79,0.286667,13.5696,16.9337,1.53547,1.55033,1.6982,1.64403,1.64433,1.76003,1.48747,1.66893,1.7557,1.59613,1.67237,1.57437,1.59563,1.6527,1.49447,1.5402
9/24/2023 7:00:00 PM,1.1195,72.164,0.16,13.56277,-1.37393,0.3616,0.278067,0.469733,0.393,0.401067,0.569933,0.3577,0.4473,0.510667,0.342,0.457,0.3336,0.409,0.427433,0.305867,0.397133
9/24/2023 7:15:00 PM,-1.888,70.69275,0.516667,13.55073,-4.14973,0,0,0,0,0,0.0261,0,0,0.00793333,0,0,0,0,0,0,0
9/24/2023 7:30:00 PM,-1.632,69.84315,0.723333,13.542,-4.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 7:45:00 PM,-1.5615,69.47875,0,13.54857,-4.15187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 8:00:00 PM,-1.545665,69.15375,0,13.55293,-4.1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 8:15:00 PM,-1.557835,68.6749,0,13.58717,-4.18633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 8:30:00 PM,-1.232,68.47625,0,13.63323,-4.41733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 8:45:00 PM,-1.139335,68.5193,0.163333,13.64453,-4.43427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 9:00:00 PM,-0.846333,68.65755,0.98,13.58763,-4.3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 9:15:00 PM,-0.8213335,68.88275,1.62,13.588,-4.3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 9:30:00 PM,-1.022501,68.77015,1.55,13.59507,-4.38953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 9:45:00 PM,-1.035501,68.6182,1.55667,13.6116,-4.40547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 10:00:00 PM,-1.103835,68.44425,1.44,13.5924,-4.3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 10:15:00 PM,-0.997165,68.3206,1.33,13.53097,-4.21893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 10:30:00 PM,-1.097,68.06425,1.44,13.53387,-4.14267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 10:45:00 PM,-1.099665,67.7887,1.46,13.54503,-4.20797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 11:00:00 PM,-1.044,67.55065,1.39333,13.55013,-4.35337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 11:15:00 PM,-1.091165,67.30805,1.12333,13.5709,-4.3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 11:30:00 PM,-0.9851665,67.2925,0.656667,13.5675,-4.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2023 11:45:00 PM,-1.062165,67.14875,1.01,13.58027,-4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 12:00:00 AM,-1.07267,66.93175,1.2,13.57697,-4.3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 12:15:00 AM,-1.083,66.658,0.676667,13.54917,-4.35533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 12:30:00 AM,-1.041835,66.39435,0.943333,13.55943,-4.3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 12:45:00 AM,-1.005002,66.24695,0.663333,13.56777,-4.37367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 1:00:00 AM,-1.464165,65.9668,0.943333,13.5834,-4.38333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 1:15:00 AM,-2.6615,64.1165,0.666667,13.57967,-4.3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 1:30:00 AM,-1.323,63.7201,0.476667,13.57663,-4.37853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 1:45:00 AM,-0.914,64.3289,0,13.59577,-4.3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 2:00:00 AM,-0.6015,64.8169,0.67,13.59767,-4.39823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 2:15:00 AM,-0.6645,65.1117,0.786667,13.60013,-4.40117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 2:30:00 AM,-0.897,65.22155,1.53333,13.59997,-4.40193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 2:45:00 AM,-0.9023335,65.1419,0.78,13.59393,-4.39673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 3:00:00 AM,-0.9138335,65.03205,1.24,13.57407,-4.38267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 3:15:00 AM,-1.27,64.63015,1.17,13.5813,-4.38963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 3:30:00 AM,-1.37767,64.1788,1.24333,13.57557,-4.38593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 3:45:00 AM,-2.00733,63.15885,1.02667,13.56793,-4.37843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 4:00:00 AM,-0.85,63.04995,1.24667,13.5657,-4.3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 4:15:00 AM,-0.435167,64.1284,1.45333,13.56157,-4.37353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 4:30:00 AM,-0.644167,64.53675,1.39,13.55433,-4.37413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 4:45:00 AM,-0.7926665,64.47815,1.09333,13.54717,-4.36457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 5:00:00 AM,-1.066,64.24285,1.15,13.5372,-4.3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 5:15:00 AM,-2.399835,63.17995,1.25,13.54487,-4.36607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 5:30:00 AM,-3.339,60.4727,1.01667,13.5469,-4.36407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 5:45:00 AM,-2.951665,59.25415,0.163333,13.5522,-4.37073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 6:00:00 AM,-2.877665,58.31205,0,13.56413,-4.38157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 6:15:00 AM,-2.482665,58.0136,0.776667,13.5837,-4.40753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 6:30:00 AM,-2.362,58.0493,1.27333,13.56753,-4.39513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 6:45:00 AM,-1.007331,57.81035,0.416667,13.58097,-4.3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 7:00:00 AM,5.592665,57.89365,0.173333,13.5421,5.66957,0.630467,0.6814,0.741933,0.7549,0.6914,0.7218,0.781267,0.785433,0.745,0.741833,0.6742,0.680133,0.644167,0.667767,0.661667,0.654433
9/25/2023 7:15:00 AM,26.89285,58.8623,0.513333,13.53453,51.9137,3.36623,3.62287,3.72783,3.65333,3.63733,3.5996,3.80823,4.03113,3.88103,3.87927,3.94317,3.89993,3.4275,3.489,3.38107,3.482
9/25/2023 7:30:00 AM,70.57565,60.9021,0.143333,13.55893,138.895,6.318,7.68617,8.5362,7.00697,6.9453,6.7102,11.0934,12.0998,11.9309,11.3181,11.5737,11.3307,8.0004,6.30133,6.73507,9.93663
9/25/2023 7:45:00 AM,161.263,66.90705,1.04,13.6024,380.784,16.3074,22.3104,24.7794,21.6374,22.297,18.8052,29.14,29.546,31.1055,29.1972,30.2774,30.3601,19.8173,10.2922,19.9211,29.0222
9/25/2023 8:00:00 AM,247.2875,76.1392,1.49667,13.6318,684.74,40.4076,43.2321,46.4384,42.6473,43.6379,38.7252,48.0058,49.9419,51.83,49.1685,51.2126,51.2095,34.1853,18.4224,34.3467,47.4862
9/25/2023 8:15:00 AM,358.7535,84.4824,2.70333,13.6277,1018.16,59.6027,62.7328,68.9133,63.0398,62.4458,61.6536,72.089,71.7767,73.4253,71.0605,74.1987,73.9062,52.5154,41.0885,51.4938,67.5711
9/25/2023 8:30:00 AM,482.9285,94.6237,3.08,13.61193,1371.94,84.0431,88.8545,92.6277,84.936,82.0084,81.7636,97.2954,93.3129,97.4865,94.0498,98.6387,97.7938,69.3122,64.9387,68.623,88.2479
9/25/2023 8:45:00 AM,604.754,102.628,3.31,13.58287,1689.34,107.696,113.139,113.521,105.221,101.197,98.6635,116.307,115.127,116.669,114.919,119.696,118.793,86.0045,89.0566,83.5057,109.17
9/25/2023 9:00:00 AM,425.4785,104.961,2.87667,13.58917,1118.05,68.2317,72.6044,76.6865,69.5432,68.7806,63.7586,70.0672,74.7846,71.3514,76.2957,76.1211,75.2817,58.6492,56.7325,54.6255,70.9338
9/25/2023 9:15:00 AM,254.1375,88.8202,2.24,13.64833,618.996,39.9397,42.3488,43.3231,43.3135,43.0057,39.8935,42.6524,41.0226,44.4113,42.7352,42.1959,41.6601,33.9664,39.3495,34.7857,39.0968
9/25/2023 9:30:00 AM,384.658,87.2052,2.38333,13.5744,958.909,62.0961,66.2785,65.361,65.0999,64.499,60.8421,62.9653,62.705,65.9155,65.6751,63.9871,65.6869,51.4565,59.5976,50.6339,62.1573
9/25/2023 9:45:00 AM,490.162,91.82405,4.36333,13.60697,1355.95,84.3514,88.1451,85.2785,82.5853,87.5226,79.5171,87.9701,90.247,91.7684,89.1225,88.0841,86.8453,64.7086,79.9706,62.8576,80.4518
9/25/2023 10:00:00 AM,487.6995,96.94455,3.35333,13.62183,1248.99,73.7097,80.4391,83.4127,80.3389,79.5915,72.5015,75.9703,78.3205,79.9012,82.2402,81.5652,82.6352,64.8905,73.7459,62.3138,77.5607
9/25/2023 10:15:00 AM,674.206,99.75795,4.41333,13.65547,1612.71,108.075,109.939,110.551,109.805,108.844,96.2983,106.018,110.13,108.469,109.095,111.995,109.028,89.8209,101.69,87.2894,103.619
9/25/2023 10:30:00 AM,784.9305,109.663,2.93667,13.67543,1858.03,120.264,122.752,123.31,121.031,121.009,105.46,119.89,121.649,121.618,123.386,123.726,122.262,99.8971,117.018,96.9948,118.625
9/25/2023 10:45:00 AM,681.4575,109.0845,3.05,13.64047,1609.55,102.628,107.932,103.36,106.273,106.755,93.8041,103.205,104.312,104.924,106.41,105.85,105.551,86.7219,103.568,87.2731,100.844
9/25/2023 11:00:00 AM,741.423,111.5765,3.41333,13.6358,1651.93,103.903,108.842,108.307,108.559,106.869,96.9264,103.823,108.584,108.883,108.277,108.674,105.105,90.6805,101.894,90.1406,102.903
9/25/2023 11:15:00 AM,590.7135,108.0455,3.77333,13.62053,1287.53,83.8574,88.0709,87.1282,85.6517,82.6538,79.624,82.3156,86.8938,80.6986,86.9449,84.425,82.1829,70.3273,74.3197,71.9629,76.4218
9/25/2023 11:30:00 AM,381.13,95.5008,3.47667,13.59847,870.057,52.3902,56.789,58.0946,58.2539,57.4046,53.9479,52.5792,55.7381,55.907,56.6676,55.7984,55.8295,48.6452,53.0726,49.9931,51.4588
9/25/2023 11:45:00 AM,455.596,90.47,3.03667,13.56327,1057.67,62.1743,67.9148,70.4121,69.8453,70.0429,63.479,60.3215,67.162,68.9303,68.3802,70.608,67.718,59.9111,64.3221,60.0121,65.1243
9/25/2023 12:00:00 PM,755.405,102.6391,2.81,13.61033,1578.5,107.508,111.12,109.876,102.754,100.875,96.7054,97.927,110.271,104.083,106.716,102.264,103.226,90.0444,100.41,85.2874,95.2572
9/25/2023 12:15:00 PM,726.0645,107.2165,3.25667,13.57697,1512.83,100.933,105.685,102.16,97.9723,96.8265,91.9188,93.3347,103.017,103.623,106.463,107.025,102.454,95.6368,92.6183,91.9407,97.3871
9/25/2023 12:30:00 PM,697.4125,110.693,3.13333,13.57447,1504.58,96.4622,99.5697,93.8892,92.886,94.3555,86.1802,91.0807,90.1023,96.6526,92.3279,91.3761,88.76,86.4191,91.8614,81.8918,85.5493
9/25/2023 12:45:00 PM,831.6955,110.3625,2.89,13.57223,1655.64,107.501,112.399,108.702,108.081,105.74,97.1033,99.9872,104.885,108.055,107.986,110.325,103.396,104.558,102.775,100.673,102.852
9/25/2023 1:00:00 PM,377.464,103.4889,3.92333,13.56287,829.802,52.5401,55.3594,56.5276,55.6786,52.5921,53.129,47.1262,55.2671,53.2199,56.023,56.1543,54.0897,52.7105,53.2034,50.3856,49.5473
9/25/2023 1:15:00 PM,646.222,101.0716,3.52667,13.56117,1369.67,86.235,91.9928,90.712,96.2632,92.9037,85.7972,77.7331,91.0201,90.5813,89.3099,92.6196,89.5448,85.7556,89.5655,81.9951,81.0596
9/25/2023 1:30:00 PM,870.5905,111.244,3.97667,13.56907,1774.28,111.283,119.599,116.69,119.76,117.35,101.845,101.714,109.712,117.746,118.564,118.735,117.253,115.379,118.482,113.322,114.108
9/25/2023 1:45:00 PM,647.447,117.1475,4.08333,13.5615,1341.41,80.4801,87.4811,91.374,87.439,90.5157,79.8269,71.0108,80.5392,85.6364,88.4771,86.8024,82.5789,82.4981,83.8469,85.6885,85.8293
9/25/2023 2:00:00 PM,750.893,110.8185,3.80333,13.55567,1602.24,100.587,103.552,107.81,111.927,113.274,91.6966,82.6232,92.0838,101.266,101.83,104.242,103.083,101.494,107.536,101.562,100.497
9/25/2023 2:15:00 PM,711.417,116.7965,4.38,13.55097,1375.33,93.4914,99.251,92.2126,101.141,98.981,87.1891,74.9819,79.0561,94.9037,88.6339,89.9126,95.3294,87.4398,94.7736,89.6325,85.2467
9/25/2023 2:30:00 PM,791.986,110.5885,4.47667,13.5873,1625.36,106.899,109.033,105.487,111.7,103.723,94.0219,86.8497,102.707,112.158,107.561,108.006,109.969,103.43,107.816,103.418,105.634
9/25/2023 2:45:00 PM,831.9455,117.936,4.84,13.62707,1776.94,113.379,117.436,117.767,118.359,117.523,101.215,91.1746,107.74,114.39,116.732,116.318,115.811,118.283,115.72,110.973,110.074
9/25/2023 3:00:00 PM,741.316,116.4775,4.72333,13.6664,1592.49,99.0491,104.546,98.1978,102.542,100.338,93.2143,84.6917,96.2552,103.681,103.46,107.792,109.794,108.44,106.756,103.004,100.548
9/25/2023 3:15:00 PM,643.3515,112.9625,4.14667,13.66697,1358.8,89.5994,93.7222,95.6216,89.5059,88.8867,83.4883,76.8554,86.0646,89.6391,88.2099,86.8147,81.8141,82.9139,83.4451,79.6524,78.0928
9/25/2023 3:30:00 PM,339.5965,103.002,3.48333,13.6002,732.617,45.6343,48.1231,49.5759,49.0038,47.8019,45.5905,40.179,45.8234,47.145,47.9629,47.3208,46.7967,46.088,46.6328,46.0266,42.6399
9/25/2023 3:45:00 PM,392.7795,98.57985,2.42333,13.61117,918.482,56.0464,59.9287,59.1966,59.3587,58.3305,57.1302,49.1388,55.16,58.2759,59.5787,60.1074,57.9569,57.2016,58.2487,56.2727,52.3187
9/25/2023 4:00:00 PM,364.372,100.2433,2.44,13.61403,851.244,53.0847,58.309,55.5859,56.138,55.4998,54.5151,46.1685,49.9005,56.0291,55.4439,54.4764,54.8091,53.7666,54.4695,51.7172,48.6402
9/25/2023 4:15:00 PM,406.2335,100.6471,1.57667,13.61757,1010.44,63.4003,63.6333,65.4843,65.1749,62.9008,61.0483,51.6495,58.4748,65.7926,68.4026,66.8685,67.3955,70.2916,65.3764,67.5102,64.5418
9/25/2023 4:30:00 PM,471.5225,106.029,1.93333,13.64477,1229.46,71.2976,80.7787,80.5073,81.774,83.1871,75.0586,61.3041,63.4996,83.7982,82.0679,80.407,81.6623,80.3789,83.1985,76.8327,77.6229
9/25/2023 4:45:00 PM,413.45,105.661,2.34667,13.64673,1098.05,69.448,73.3882,77.0096,76.1906,75.3532,68.0396,56.45,60.311,71.3907,74.2807,73.6335,74.7037,74.4301,76.0377,67.6832,69.9267
9/25/2023 5:00:00 PM,424.2315,109.3295,1.48,13.6612,1127.52,74.924,79.4759,73.4938,75.3714,72.3772,70.5354,55.0736,63.1077,75.1528,77.0593,77.1441,74.8391,72.8712,71.9441,63.8416,65.1822
9/25/2023 5:15:00 PM,220.067,100.993,1.71333,13.6313,580.07,36.836,40.5214,39.1644,40.5071,40.0326,33.6639,28.0619,30.8592,39.5626,38.7583,37.4797,38.8882,37.08,37.4291,33.5254,30.4112
9/25/2023 5:30:00 PM,203.621,92.1225,1.71,13.58997,508.783,34.3865,35.8127,36.3311,36.7239,33.8489,31.0412,26.1053,29.147,34.8777,36.0614,34.8795,36.0918,33.1996,32.3861,31.1832,25.8453
9/25/2023 5:45:00 PM,235.7565,88.63705,1.23,13.60203,610.307,42.4998,44.4471,45.5563,46.2082,41.1916,35.8358,29.1898,33.9336,43.0696,45.7202,43.937,45.2628,35.8236,38.9829,36.4282,18.6618
9/25/2023 6:00:00 PM,109.4455,87.95045,0.976667,13.5972,282.757,18.1965,18.4112,19.6403,19.2352,19.0562,17.2325,14.3771,16.2966,19.54,20.2587,20.3277,20.3387,16.3256,19.0606,17.4189,11.612
9/25/2023 6:15:00 PM,84.5925,79.71805,1.45,13.59593,187.171,14.8676,14.2829,14.7311,15.2673,12.6614,11.9591,9.70887,11.812,14.3748,15.6871,15.0347,13.3117,8.5846,11.8755,9.45723,6.97923
9/25/2023 6:30:00 PM,53.4708,75.97535,1.26,13.60657,110.387,7.8716,8.02963,8.09473,8.4674,7.5973,7.7527,6.1944,7.19233,8.75757,8.41993,8.0665,7.00203,6.83767,7.1322,6.6202,5.90017
9/25/2023 6:45:00 PM,17.67,72.6895,0.813333,13.62743,37.081,2.77467,2.90153,3.028,3.02547,2.94177,3.04497,2.6009,2.88883,3.12943,2.98593,3.01387,2.8796,2.9612,2.9663,2.81873,2.57227
9/25/2023 7:00:00 PM,-0.00166665,69.1556,1.05667,13.62433,0.4141,0.525933,0.494633,0.6151,0.6061,0.556833,0.694833,0.497467,0.566833,0.658533,0.580833,0.610267,0.524,0.636867,0.595,0.5279,0.511333
9/25/2023 7:15:00 PM,-3.901,66.2195,0,13.6139,-4.2603,0.00353333,0,0.0262,0.0238333,0.00686667,0.1094,0.00483333,0.0087,0.0457,0.00873333,0.0266,0,0.0319667,0.00873333,0,0
9/25/2023 7:30:00 PM,-3.901335,64.83975,0.306667,13.61657,-4.2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 7:45:00 PM,-3.484165,64.0387,0,13.63653,-4.22387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 8:00:00 PM,-2.98233,63.8547,0.24,13.65283,-4.23803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 8:15:00 PM,-2.376665,63.7091,0.16,13.64473,-4.22817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2023 8:30:00 PM,-0.0651665,65.661,0.49,13.62347,-4.21597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
