Timestamp;Sandy River - Inverter 10 - AC power [W] - P_AC;Sandy River - Inverter 5 - AC power [W] - P_AC;Sandy River - Inverter 8 - AC power [W] - P_AC;Sandy River - Inverter 9 - AC power [W] - P_AC;Sandy River - Inverter 6 - AC power [W] - P_AC;Sandy River - Inverter 3 - AC power [W] - P_AC;Sandy River - Inverter 2 - AC power [W] - P_AC;Sandy River - Inverter 1 - AC power [W] - P_AC;Sandy River - Inverter 7 - AC power [W] - P_AC;Sandy River - Inverter 4 - AC power [W] - P_AC;Sandy River - Schneider Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Sandy River - Schneider Meter - Power [W] - M_AC_P;Sandy River - Weather Station - Wind speed [m/s] - E_W_S;Sandy River - Module Temprature Sensor - Temperature [°C] - T;Sandy River - POA - Irradiance [Wh/m²] - SRAD
2023-10-03 04:45:00;;;;;;;;;;;12736.876;-2422.887;2.420;13.839;0.000
2023-10-03 05:00:00;;;;;;;;;;;12724.930;-2387.630;2.635;13.831;0.000
2023-10-03 05:15:00;;;;;;;;;;;12705.529;-2427.761;2.276;13.818;0.000
2023-10-03 05:30:00;;;;;;;;;;;12696.311;-2487.929;2.407;13.802;0.000
2023-10-03 05:45:00;;;;;;;;;;;12693.295;-2410.927;2.087;13.801;0.000
2023-10-03 06:00:00;;;;;;;;;;;12692.074;-2333.469;2.029;13.783;0.000
2023-10-03 06:15:00;;;;;;;;;;;12709.049;-2281.188;1.754;13.734;0.000
2023-10-03 06:30:00;;;;;;;;;;;12745.274;-2263.062;1.801;13.709;0.000
2023-10-03 06:45:00;;;;;;;;;;;12751.661;-2262.190;1.933;13.663;0.000
2023-10-03 07:00:00;;;;;;;;;;;12743.329;-2225.123;1.693;13.615;0.000
2023-10-03 07:15:00;99.601;60.578;107.778;128.238;59.613;94.350;131.900;168.845;58.067;134.433;12745.075;-1179.720;1.660;13.595;1.077
2023-10-03 07:30:00;1106.065;898.933;1045.710;1093.727;879.333;1015.033;1017.333;1328.067;884.800;1138.433;12760.845;8684.757;1.187;13.628;6.882
2023-10-03 07:45:00;3049.157;2581.000;2945.153;3010.855;2537.600;2711.367;2695.033;3474.200;2491.400;2967.800;12744.201;26668.730;1.391;13.786;16.487
2023-10-03 08:00:00;4705.090;3881.767;4409.580;4603.818;3737.333;3959.533;3996.667;4989.700;3732.655;4424.067;12735.561;40197.929;1.391;13.993;23.622
2023-10-03 08:15:00;3417.787;2841.967;3258.435;3373.445;2929.000;2975.000;3022.133;3962.967;2779.667;3249.767;12752.459;29810.289;1.230;14.004;18.492
2023-10-03 08:30:00;9859.286;8644.433;9593.985;9740.141;8712.400;8927.833;8606.833;10259.167;8636.667;9032.333;12754.324;88091.515;1.393;14.160;42.056
2023-10-03 08:45:00;8448.723;7349.167;7989.368;8227.879;7424.400;7504.367;7224.733;8593.567;7382.700;7763.533;12744.059;74085.027;1.196;14.484;36.999
2023-10-03 09:00:00;15347.748;13605.200;14638.457;14979.622;13928.967;13630.967;13096.333;15362.400;13919.067;13849.700;12736.687;136986.919;1.246;14.827;63.660
2023-10-03 09:15:00;17480.071;16182.167;16720.606;16985.294;17165.900;15832.467;15256.000;17835.567;16972.533;16011.233;12774.195;160846.685;1.435;15.041;70.814
2023-10-03 09:30:00;18731.996;17684.167;17772.520;18052.637;19946.267;16637.167;16265.400;18945.100;19670.800;16892.933;12778.819;174645.379;0.961;15.699;73.589
2023-10-03 09:45:00;22312.935;21312.300;20951.603;21446.303;24421.167;19754.000;19109.433;21862.667;24178.633;20189.000;12787.187;209670.875;1.501;15.648;86.106
2023-10-03 10:00:00;24115.941;21523.367;22240.788;22895.099;24818.433;19955.233;19284.500;22229.867;24719.000;20320.867;12790.349;216104.105;0.927;15.999;90.334
2023-10-03 10:15:00;18811.883;17901.833;17578.106;17990.605;20292.633;16743.767;16334.033;18889.700;20004.100;17074.833;12769.839;175851.918;1.373;15.999;73.446
2023-10-03 10:30:00;25788.638;24287.400;24495.030;24907.293;27406.655;22961.300;22241.467;25843.900;27000.200;23088.833;12772.405;241988.390;1.383;15.951;100.108
2023-10-03 10:45:00;37544.303;36065.167;35679.596;36365.961;38882.400;34599.700;33137.933;38110.467;38463.633;34817.933;12788.012;356563.585;1.543;16.616;148.491
2023-10-03 11:00:00;38592.031;35955.600;36773.873;37270.229;38396.000;34724.467;33215.033;38563.433;38155.389;34906.000;12794.933;359353.106;1.559;17.023;152.023
2023-10-03 11:15:00;44103.279;41217.333;42157.697;42798.202;42742.567;40697.433;38678.300;44808.467;42585.033;40636.800;12804.488;412777.523;1.689;17.437;176.437
2023-10-03 11:30:00;37330.726;33804.967;35728.070;36256.971;34980.367;33471.900;31845.333;36987.100;34993.167;33616.967;12794.213;341928.234;1.689;17.128;147.431
2023-10-03 11:45:00;22305.339;19507.567;20950.343;21476.899;19791.200;19472.400;18466.900;21433.000;19956.433;19696.200;12784.835;197181.303;1.432;16.523;87.311
2023-10-03 12:00:00;32720.499;32351.067;30545.999;31522.532;31245.800;32434.433;30394.467;34648.333;31554.100;32818.967;12809.664;313268.723;1.179;16.463;135.405
2023-10-03 12:15:00;33012.131;31463.300;31546.545;32186.787;30638.300;31821.400;30005.433;34675.667;30673.667;31874.700;12810.809;311032.397;1.073;17.153;134.841
2023-10-03 12:30:00;69435.401;64761.833;68214.924;68685.485;63919.633;65669.045;61534.467;71647.933;63925.278;64822.367;12830.885;654152.438;1.692;17.817;279.685
2023-10-03 12:45:00;86211.469;77845.600;82783.838;83883.666;73139.833;79573.833;73912.500;84308.067;74751.933;79859.233;12772.483;784835.865;1.881;21.615;352.991
2023-10-03 13:00:00;47189.223;44490.467;46459.380;46744.061;42449.600;45660.167;42838.700;49704.433;42563.500;45529.033;12716.258;445949.888;1.512;21.375;193.671
2023-10-03 13:15:00;63181.752;54810.667;61161.591;61850.007;53152.667;55726.067;51789.833;59964.567;54207.833;55673.300;12731.095;562165.159;1.831;22.391;255.342
2023-10-03 13:30:00;29236.181;24960.133;28797.209;28954.127;24705.833;25585.133;24068.600;28194.233;24914.567;25538.700;12767.495;258280.559;1.644;20.574;114.609
2023-10-03 13:45:00;43243.635;38191.367;44843.358;44265.051;37620.933;39808.967;37634.833;45018.733;37390.000;39044.267;12804.603;400196.354;1.351;19.150;176.017
2023-10-03 14:00:00;85620.636;72800.067;91985.890;88788.087;73898.100;74657.733;69434.500;83076.500;74334.433;73418.133;12784.409;776312.506;1.813;21.149;354.248
2023-10-03 14:15:00;37929.575;37448.500;35367.289;36218.021;37251.567;35723.567;33110.433;37080.133;37910.300;36483.933;12747.184;356666.142;1.715;24.105;171.117
2023-10-03 14:30:00;32690.729;31128.155;33521.879;33434.423;31558.133;31276.500;29638.167;34487.367;31849.233;31460.167;12726.234;314342.896;1.305;21.731;140.936
2023-10-03 14:45:00;31939.324;28890.033;34312.965;33667.139;28680.400;30892.700;29121.933;35245.667;28642.333;29797.133;12730.029;305081.733;1.465;21.012;137.941
2023-10-03 15:00:00;64761.609;64553.078;68590.051;69813.499;64216.133;65665.300;60616.267;72043.033;65686.033;65931.800;12763.571;654387.587;1.307;23.542;307.450
2023-10-03 15:15:00;78553.006;89884.333;82197.333;83795.131;91282.333;85095.400;76745.600;88951.900;92714.767;86601.533;12760.242;846790.106;1.763;27.099;397.592
2023-10-03 15:30:00;55062.121;61422.533;53858.849;55754.681;63384.978;58831.667;52886.167;60583.800;63570.200;59032.667;12763.251;574925.097;1.457;27.491;256.437
2023-10-03 15:45:00;95218.148;95274.100;111754.729;111247.637;92035.167;98359.567;88121.133;108016.800;93033.233;96329.167;12778.273;979015.212;1.967;27.590;465.923
2023-10-03 16:00:00;36654.424;37708.867;36193.095;37345.435;41967.767;35287.767;32694.833;37231.133;43387.567;35765.000;12766.189;367447.007;2.052;27.421;168.180
2023-10-03 16:15:00;16341.385;16932.167;15571.819;15868.694;20272.200;15339.345;14826.800;16595.933;19989.400;15795.267;12774.509;163572.266;1.417;22.136;71.089
2023-10-03 16:30:00;11014.738;10460.167;10744.189;10782.393;12087.200;9974.933;9733.200;11179.200;11928.467;10266.200;12744.845;104887.617;0.897;19.648;48.367
2023-10-03 16:45:00;42547.736;46515.400;46711.454;45802.454;41125.567;49406.800;43355.867;52756.200;42087.733;47729.000;12757.481;452682.059;0.558;19.801;212.425
2023-10-03 17:00:00;63178.745;56942.233;63197.440;65013.964;51847.233;59384.667;52027.767;63242.700;54583.067;58272.200;12768.342;579435.802;0.639;25.454;276.279
2023-10-03 17:15:00;21131.698;20900.167;22410.181;22393.885;18027.767;22341.900;20082.700;24724.067;18085.700;21592.033;12734.103;207750.513;0.611;21.063;95.425
2023-10-03 17:30:00;89374.330;84077.667;92202.368;91197.574;71325.167;87211.533;76536.567;96074.600;69760.933;82513.133;12783.325;830994.425;0.414;23.153;374.934
2023-10-03 17:45:00;83865.455;75312.167;83518.697;83447.667;65479.333;80747.333;69154.000;86290.100;68188.667;77027.467;12786.829;761658.324;1.603;28.517;354.636
2023-10-03 18:00:00;11625.783;11170.133;11253.625;11535.031;11083.700;11215.767;10898.867;12342.400;11107.833;11559.333;12737.225;109023.272;1.621;22.135;50.994
2023-10-03 18:15:00;14824.909;14745.645;15444.058;15266.859;9705.933;15962.967;14305.833;17579.933;8108.533;15026.667;12744.715;135976.455;0.530;17.552;74.625
2023-10-03 18:30:00;6485.480;5996.467;5977.221;6642.364;3846.700;6719.367;5854.167;6589.767;3619.167;6649.000;12729.829;54787.839;0.641;15.727;37.196
2023-10-03 18:45:00;1251.769;1125.100;1133.333;1229.681;1262.400;1078.700;1210.500;1589.567;1153.333;1405.233;12727.733;10348.003;0.599;13.621;5.414
2023-10-03 19:00:00;162.001;134.867;182.585;188.535;182.767;164.933;203.767;362.767;206.000;269.833;12717.599;637.842;0.633;12.493;-0.788
2023-10-03 19:15:00;20.000;19.667;20.424;20.000;20.000;19.600;21.167;39.433;20.000;25.667;12712.361;-1841.371;0.676;11.915;-1.943
2023-10-03 19:30:00;15.500;0.000;16.000;15.428;20.000;;20.000;20.000;17.500;20.000;12712.544;-961.599;0.791;12.451;-0.552
2023-10-03 19:45:00;;;;;;;;;;;12728.166;-739.481;0.676;12.357;-1.000
2023-10-03 20:00:00;;;;;;;;;;;12718.747;-708.471;0.591;12.333;-0.378
2023-10-03 20:15:00;;;;;;;;;;;12712.213;-2089.031;0.653;12.897;0.000
2023-10-03 20:30:00;;;;;;;;;;;12734.020;-2125.071;0.590;12.550;-0.691
2023-10-03 20:45:00;;;;;;;;;;;12738.790;-2122.821;0.468;11.645;-1.413
2023-10-03 21:00:00;;;;;;;;;;;12758.219;-2099.057;0.708;11.815;-1.000
2023-10-03 21:15:00;;;;;;;;;;;12757.785;-2035.209;0.327;11.427;-1.664
2023-10-03 21:30:00;;;;;;;;;;;12756.115;-2079.151;0.482;10.638;-2.000
2023-10-03 21:45:00;;;;;;;;;;;12745.519;-2125.234;0.572;10.151;-1.951
2023-10-03 22:00:00;;;;;;;;;;;12719.933;-2164.250;0.697;10.182;-1.000
2023-10-03 22:15:00;;;;;;;;;;;12714.537;-2240.971;0.529;10.849;-0.151
2023-10-03 22:30:00;;;;;;;;;;;12714.648;-2214.669;0.775;11.733;0.000
2023-10-03 22:45:00;;;;;;;;;;;12723.336;-2185.277;0.506;12.093;0.000
2023-10-03 23:00:00;;;;;;;;;;;12736.361;-2153.633;0.069;11.491;-0.649
2023-10-03 23:15:00;;;;;;;;;;;12686.767;-2249.013;0.181;11.082;-0.558
2023-10-03 23:30:00;;;;;;;;;;;12698.036;-2227.329;0.473;11.511;0.000
2023-10-03 23:45:00;;;;;;;;;;;12707.688;-2225.108;0.207;11.407;0.000
2023-10-04 00:00:00;;;;;;;;;;;12721.625;-2309.948;0.282;11.410;0.000
2023-10-04 00:15:00;;;;;;;;;;;12721.681;-2279.769;0.287;11.272;0.000
2023-10-04 00:30:00;;;;;;;;;;;12731.941;-2248.222;0.091;11.390;0.000
2023-10-04 00:45:00;;;;;;;;;;;12752.018;-2324.580;0.638;11.760;0.000
2023-10-04 01:00:00;;;;;;;;;;;12746.646;-2253.291;1.327;11.978;0.000
2023-10-04 01:15:00;;;;;;;;;;;12763.104;-2256.876;0.843;11.973;0.000
2023-10-04 01:30:00;;;;;;;;;;;12770.946;-2267.850;1.045;11.725;0.000
2023-10-04 01:45:00;;;;;;;;;;;12771.507;-2240.302;0.607;11.091;-0.961
2023-10-04 02:00:00;;;;;;;;;;;12772.226;-2256.579;0.251;9.831;-1.965
2023-10-04 02:15:00;;;;;;;;;;;12793.084;-2300.824;0.357;9.371;-1.000
2023-10-04 02:30:00;;;;;;;;;;;12797.814;-2289.699;0.405;9.182;-1.000
2023-10-04 02:45:00;;;;;;;;;;;12800.547;-2287.411;0.249;8.675;-1.422
2023-10-04 03:00:00;;;;;;;;;;;12776.397;-2351.653;0.418;8.645;-1.000
2023-10-04 03:15:00;;;;;;;;;;;12740.211;-2294.771;0.313;8.573;-1.000
2023-10-04 03:30:00;;;;;;;;;;;12747.635;-2367.140;0.228;8.527;-1.131
2023-10-04 03:45:00;;;;;;;;;;;12729.927;-2314.795;0.259;7.823;-2.000
2023-10-04 04:00:00;;;;;;;;;;;12728.167;-2325.805;0.199;7.303;-2.000
2023-10-04 04:15:00;;;;;;;;;;;12721.406;-2391.571;0.158;7.013;-1.071
2023-10-04 04:30:00;;;;;;;;;;;12726.519;-2419.463;0.444;8.274;0.000
2023-10-04 04:45:00;;;;;;;;;;;12735.005;-2401.471;0.299;9.142;0.000
2023-10-04 05:00:00;;;;;;;;;;;12724.897;-2458.427;0.705;9.300;-0.047
2023-10-04 05:15:00;;;;;;;;;;;12711.610;-2437.428;0.579;8.602;-1.000
2023-10-04 05:30:00;;;;;;;;;;;12703.060;-2359.269;0.755;8.111;-1.000
2023-10-04 05:45:00;;;;;;;;;;;12704.843;-2284.510;0.647;8.261;-0.686
2023-10-04 06:00:00;;;;;;;;;;;12700.697;-2225.308;0.161;8.581;0.000
2023-10-04 06:15:00;;;;;;;;;;;12756.092;-2248.781;0.598;9.271;0.000
2023-10-04 06:30:00;;;;;;;;;;;12808.670;-2226.805;0.184;9.803;0.000
2023-10-04 06:45:00;;;;;;;;;;;12827.216;-2244.865;0.415;10.203;0.000
2023-10-04 07:00:00;;;0.000;;;;;;;;12827.770;-2195.826;0.215;10.441;0.000
2023-10-04 07:15:00;39.249;27.916;44.409;37.590;33.300;65.750;81.533;108.300;21.750;70.225;12807.097;-1854.733;0.143;10.609;0.573
2023-10-04 07:30:00;323.101;229.567;305.818;324.121;262.100;273.700;305.533;454.167;208.033;352.267;12804.953;1067.461;0.182;10.792;2.939
2023-10-04 07:45:00;1116.855;949.700;1083.334;1142.302;935.889;991.367;1002.967;1365.767;922.233;1158.033;12804.369;8779.851;0.227;11.061;7.556
2023-10-04 08:00:00;3064.304;2584.167;2964.657;3050.788;2618.633;2726.167;2704.500;3521.933;2585.400;2945.067;12799.186;26757.255;0.227;11.414;16.697
2023-10-04 08:15:00;5492.243;4708.067;5284.291;5421.575;4753.000;4883.267;4808.133;5950.833;4716.933;5134.333;12813.666;48283.097;0.631;11.739;26.669
2023-10-04 08:30:00;8108.303;7149.533;7779.758;7920.605;7152.733;7261.233;7114.000;8522.367;7109.700;7529.300;12794.242;72015.897;0.752;12.071;36.489
2023-10-04 08:45:00;11845.577;10573.833;11301.545;11551.019;10704.467;10661.900;10338.067;12133.600;10686.767;10940.867;12794.749;105972.075;0.643;12.442;51.373
2023-10-04 09:00:00;14462.722;12918.500;13798.486;14088.485;13296.200;12890.400;12505.167;14670.633;13271.467;13128.833;12811.857;129715.787;0.310;13.166;60.363
2023-10-04 09:15:00;14469.453;13239.133;13184.243;13780.333;13597.200;12816.533;12369.300;14234.067;13808.500;13389.067;12799.878;129450.069;0.687;13.174;61.021
2023-10-04 09:30:00;15612.088;14798.267;14513.212;14925.272;16492.367;13896.167;13556.933;15577.333;16292.667;14319.433;12810.965;144092.961;0.678;13.263;62.623
2023-10-04 09:45:00;22071.437;21253.767;20714.831;21158.249;24228.167;19867.600;19487.300;22355.033;23885.800;20301.733;12807.027;208958.541;0.869;13.447;85.722
2023-10-04 10:00:00;25869.874;24889.500;24540.605;24917.575;28544.767;23165.600;22620.900;25992.333;28051.133;23549.967;12797.637;245464.467;0.689;13.887;98.331
2023-10-04 10:15:00;36956.559;34393.800;34552.910;35280.857;36494.900;32961.600;31765.067;36282.100;36624.633;33667.567;12816.726;341750.627;0.829;14.673;143.977
2023-10-04 10:30:00;56437.817;50900.200;52760.909;53825.333;48453.900;50947.933;48703.600;55307.400;49493.400;52051.400;12815.581;510472.524;0.796;16.885;226.197
2023-10-04 10:45:00;42570.605;40391.933;40551.121;41201.309;43293.233;39356.400;37920.067;43734.900;42874.567;39422.133;12777.975;403450.834;0.909;17.042;165.276
2023-10-04 11:00:00;47809.757;44048.567;46170.018;46500.727;47065.900;43245.500;41695.933;48545.767;46492.133;43012.633;12778.731;446570.663;1.131;16.700;183.922
2023-10-04 11:15:00;64348.751;59844.167;61282.754;61997.626;58835.000;59914.700;56805.633;65205.367;59378.067;60354.133;12809.743;599519.676;0.891;18.241;259.497
2023-10-04 11:30:00;73817.577;69374.333;71261.273;71328.905;64864.700;70316.278;66438.267;76192.600;65508.367;70964.200;12826.381;691960.976;1.090;20.548;309.998
2023-10-04 11:45:00;134908.982;122518.067;129259.848;116435.575;103953.200;126734.000;116845.533;132507.533;108599.667;129164.000;12800.097;1206937.533;1.256;25.084;609.059
2023-10-04 12:00:00;121937.287;116116.000;123443.133;112751.479;91515.967;124545.933;115813.133;130542.500;93246.533;125240.900;12771.673;1142193.479;1.490;29.620;579.289
2023-10-04 12:15:00;109805.212;93492.633;122267.679;105814.679;78766.067;108402.278;104188.667;124569.267;79356.700;100286.933;12745.903;1014620.871;1.285;27.122;477.563
2023-10-04 12:30:00;100521.964;108285.267;83105.455;83579.031;96383.233;108336.533;95445.833;102582.600;100096.767;109613.500;12734.573;975331.225;1.427;29.376;536.171
2023-10-04 12:45:00;72089.576;89508.533;94339.438;76597.322;83752.433;85435.167;76746.467;95061.367;96586.733;88253.567;12737.513;848070.227;1.141;27.097;404.685
2023-10-04 13:00:00;102776.443;124297.800;104980.000;92759.638;119475.633;125502.400;109262.167;123837.733;122264.000;119332.300;12739.191;1129953.665;1.367;27.299;561.610
2023-10-04 13:15:00;110688.454;115796.667;108829.993;106024.103;114309.467;115812.733;108039.667;120900.233;116821.200;113354.567;12737.801;1115462.629;1.994;28.957;543.401
2023-10-04 13:30:00;83773.255;120512.467;81781.442;80363.394;120560.567;106886.133;91185.967;94819.467;120818.667;110706.300;12725.003;999012.561;1.943;28.901;503.023
2023-10-04 13:45:00;99211.515;95304.067;100064.631;100948.843;98671.167;98721.633;91023.733;99766.800;99841.933;97007.633;12711.448;970489.949;1.731;27.159;471.743
2023-10-04 14:00:00;106820.855;93370.367;109534.545;106735.825;91324.233;95174.300;82758.633;98119.800;89805.000;93727.567;12697.441;955267.201;2.110;30.388;485.697
2023-10-04 14:15:00;85968.479;65574.167;91043.061;89985.395;69138.600;67019.389;62430.067;75349.600;72285.500;65228.133;12703.693;734322.221;1.572;28.150;351.697
2023-10-04 14:30:00;53186.206;49687.900;52616.303;52725.152;50894.767;49489.133;46246.333;54056.233;50919.000;49229.867;12744.415;502524.601;1.263;24.765;226.229
2023-10-04 14:45:00;48874.363;45816.533;48247.184;48381.261;47995.133;45383.767;42678.400;49636.900;47906.100;45186.167;12781.780;464110.381;1.418;23.453;206.958
2023-10-04 15:00:00;62332.640;58642.033;62624.302;62970.789;61496.567;58249.533;54125.033;63560.567;61364.033;57505.267;12770.892;595644.115;1.452;23.840;266.089
2023-10-04 15:15:00;38666.333;37626.100;36896.327;37462.049;42255.667;35488.733;33532.233;38205.233;41984.233;35946.067;12787.897;372591.299;1.053;23.518;165.086
2023-10-04 15:30:00;29190.425;28410.633;28161.819;28430.545;32127.367;26889.600;25745.700;29505.900;31776.233;27214.500;12768.810;282776.422;0.940;21.926;122.646
2023-10-04 15:45:00;27340.868;26535.567;26322.371;26586.243;30662.500;24756.100;23748.067;27275.067;30289.767;25132.100;12767.310;264026.356;1.080;21.261;113.776
2023-10-04 16:00:00;20653.090;20008.433;19858.672;20078.586;23426.167;18657.400;17972.833;20723.600;23052.467;18951.033;12760.025;199234.170;0.944;20.127;86.194
2023-10-04 16:15:00;19517.522;18991.300;18936.667;19032.467;22110.500;17797.567;17036.067;19859.767;21681.267;17926.333;12766.829;188823.216;1.332;19.475;82.496
2023-10-04 16:30:00;18440.787;18232.067;17819.727;17948.667;21704.933;16859.733;16189.400;18710.767;21216.300;17083.867;12772.808;180065.604;1.073;19.397;81.144
2023-10-04 16:45:00;16230.255;15303.133;15935.152;15964.899;16824.700;14915.800;14281.900;16719.867;16614.967;15023.500;12762.691;153632.611;0.939;18.894;72.121
2023-10-04 17:00:00;15825.879;14555.133;15340.001;15508.665;15254.367;14495.800;13732.600;16001.467;15188.633;14580.500;12742.867;146305.123;1.009;18.451;70.195
2023-10-04 17:15:00;16326.789;14874.900;16035.818;16170.327;14933.033;15146.467;14269.533;16885.433;14956.267;15133.567;12738.083;150691.536;0.653;18.170;71.723
2023-10-04 17:30:00;14656.303;13245.000;14395.213;14562.506;13136.233;13546.767;12758.900;15113.433;13149.133;13572.667;12730.428;134077.425;0.820;18.417;65.208
2023-10-04 17:45:00;11002.365;9877.100;10711.152;10904.706;9739.533;10078.367;9593.400;11376.033;9740.767;10244.700;12724.451;99852.457;1.235;17.713;49.731
2023-10-04 18:00:00;7872.909;6932.633;7590.485;7780.415;6878.200;7245.200;6814.000;8242.400;6833.400;7308.833;12752.581;70526.468;1.181;17.107;36.554
2023-10-04 18:15:00;4699.308;4055.200;4505.855;4677.273;4049.700;4115.067;4071.333;5137.500;3935.333;4424.233;12765.197;41612.937;0.908;16.691;23.472
2023-10-04 18:30:00;2184.305;1978.000;1990.343;2220.787;1569.700;2183.333;2046.133;2414.300;1527.600;2396.000;12758.518;19235.404;1.213;16.203;16.705
2023-10-04 18:45:00;477.937;401.267;457.551;512.546;419.133;423.867;465.300;730.667;356.600;619.600;12763.285;2541.265;1.978;15.833;5.076
2023-10-04 19:00:00;28.909;22.633;29.014;32.357;25.167;31.167;32.967;96.433;26.133;62.933;12746.473;-2838.342;1.462;15.495;0.195
2023-10-04 19:15:00;19.723;18.667;17.879;19.333;18.333;18.667;20.000;27.933;18.333;22.400;12741.699;-3166.201;1.955;15.307;0.000
2023-10-04 19:30:00;;;;;;;;;;;12748.213;-1941.203;2.003;15.203;0.000
2023-10-04 19:45:00;;;;;;;;;;;12763.958;-1973.327;2.325;15.154;0.000
2023-10-04 20:00:00;;;;;;;;;;;12758.685;-1877.791;2.273;15.099;0.000
2023-10-04 20:15:00;;;;;;;;;;;12757.931;-2050.228;2.293;15.096;0.000
2023-10-04 20:30:00;;;;;;;;;;;12767.059;-1968.342;1.872;15.055;0.000
2023-10-04 20:45:00;;;;;;;;;;;12778.086;-1914.663;1.956;14.949;0.000
2023-10-04 21:00:00;;;;;;;;;;;12803.001;-2015.689;2.056;14.671;-0.271
2023-10-04 21:15:00;;;;;;;;;;;12777.095;-2107.705;1.783;13.979;-1.000
2023-10-04 21:30:00;;;;;;;;;;;12768.531;-2114.425;1.694;13.567;-1.000
2023-10-04 21:45:00;;;;;;;;;;;12755.431;-2098.093;2.182;13.867;-0.021
2023-10-04 22:00:00;;;;;;;;;;;12716.496;-2156.545;2.141;14.264;0.000
2023-10-04 22:15:00;;;;;;;;;;;12695.495;-2200.131;1.871;14.215;-0.373
