Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Lufft WS500,Production meter L-N voltage,Production meter active power,"TMEIC PVH-L2500R-E7 Inverter - 1, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 2, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 3, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 4, Active Power P"
10/25/2023 4:00:00 PM,600.5,47.02333,1.863333,12.36678,6413.59,1660.26,1534.957,1589.483,1564.207
10/25/2023 4:15:00 PM,99.5,47.32333,4.313334,12.30067,997.636,271.8067,264.0567,249.96,247.83
10/25/2023 4:30:00 PM,51.5,46.55,4.57,12.327,528.481,134.27,133.1767,137.7933,143.8933
10/25/2023 4:45:00 PM,100.5,46.09667,5.073333,12.33744,1001.51,254.7433,249.28,262.7967,273.34
10/25/2023 5:00:00 PM,399,45.81667,6.09,12.33856,2889.171,820.9533,643.0533,710.4033,706.7367
10/25/2023 5:15:00 PM,152.5,46.45333,3.476667,12.33389,1110.093,333.4,262.98,273.5367,274.1433
10/25/2023 5:30:00 PM,18.5,46.14667,3.436667,12.28922,173.266,40.47667,39.76667,44.26333,45.17667
10/25/2023 5:45:00 PM,14.5,45.58,4.09,12.28689,120.723,14.48,17.78667,26.10333,28.70333
10/25/2023 6:00:00 PM,5.5,44.84,4.56,12.32666,5.461333,0,0,0,0
10/25/2023 6:15:00 PM,0.5,44.29333,4.15,12.31522,-24.49667,0,0,0,0
10/25/2023 6:30:00 PM,0,43.81,2.52,12.25734,-19.56733,0,0,0,0
10/25/2023 6:45:00 PM,0.5,43.70333,2.426667,12.29422,-19.76133,0,0,0,0
10/25/2023 7:00:00 PM,0,43.66333,2.926667,12.32489,-19.92033,0,0,0,0
10/25/2023 7:15:00 PM,-0.5,43.19667,3.14,12.324,-19.90467,0,0,0,0
10/25/2023 7:30:00 PM,-0.5,42.76,3.27,12.33067,-19.942,0,0,0,0
10/25/2023 7:45:00 PM,0.5,42.6,4.496666,12.349,-20.06667,0,0,0,0
10/25/2023 8:00:00 PM,0.5,42.79333,3.573333,12.35067,-20.06333,0,0,0,0
10/25/2023 8:15:00 PM,0.5,43.11,2.233333,12.38211,-20.26767,0,0,0,0
10/25/2023 8:30:00 PM,0.5,43.53333,1.34,12.38689,-20.25167,0,0,0,0
10/25/2023 8:45:00 PM,0.5,43.62,2.636667,12.35022,-20.03267,0,0,0,0
10/25/2023 9:00:00 PM,0.5,43.5,2.673333,12.36311,-20.11833,0,0,0,0
10/25/2023 9:15:00 PM,0.5,43.7,1.5,12.36544,-20.13133,0,0,0,0
10/25/2023 9:30:00 PM,0.5,43.18333,1.346667,12.37766,-20.21367,0,0,0,0
10/25/2023 9:45:00 PM,0,43.59333,0.4933333,12.38167,-20.234,0,0,0,0
10/25/2023 10:00:00 PM,0,43.00333,1.66,12.33989,-19.976,0,0,0,0
10/25/2023 10:15:00 PM,0.5,43.37667,0.27,12.35467,-20.03767,0,0,0,0
10/25/2023 10:30:00 PM,0.5,43.53667,0.76,12.36422,-20.106,0,0,0,0
10/25/2023 10:45:00 PM,0.5,44.26,0.1733333,12.36978,-20.128,0,0,0,0
10/25/2023 11:00:00 PM,0.5,44.45667,0.46,12.32244,-19.88633,0,0,0,0
10/25/2023 11:15:00 PM,0.5,44.82,0.07666667,12.33622,-19.963,0,0,0,0
10/25/2023 11:30:00 PM,0,44.63667,1.423333,12.34322,-19.999,0,0,0,0
10/25/2023 11:45:00 PM,0,43.83333,1.153333,12.35811,-20.07433,0,0,0,0
10/26/2023 12:00:00 AM,-1,43.79333,1.37,12.36389,-20.112,0,0,0,0
10/26/2023 12:15:00 AM,-1,42.18333,1.35,12.374,-20.17067,0,0,0,0
10/26/2023 12:30:00 AM,-2,41.72333,0.5933333,12.36622,-20.128,0,0,0,0
10/26/2023 12:45:00 AM,-0.5,40.33667,2.443333,12.36211,-20.113,0,0,0,0
10/26/2023 1:00:00 AM,0.5,40.19667,1.466667,12.372,-20.17667,0,0,0,0
10/26/2023 1:15:00 AM,1.5,40.71,0.8966666,12.36822,-20.152,0,0,0,0
10/26/2023 1:30:00 AM,0.5,41.39,0.6166667,12.36256,-20.12467,0,0,0,0
10/26/2023 1:45:00 AM,0,42.34333,0.1366667,12.37178,-20.172,0,0,0,0
10/26/2023 2:00:00 AM,1,42.47667,0,12.373,-20.16367,0,0,0,0
10/26/2023 2:15:00 AM,0.5,42.74667,0.05333333,12.36356,-20.11467,0,0,0,0
10/26/2023 2:30:00 AM,0.5,42.4,1.126667,12.29089,-19.74667,0,0,0,0
10/26/2023 2:45:00 AM,-0.5,41.20667,0.98,12.28589,-19.71867,0,0,0,0
10/26/2023 3:00:00 AM,-0.5,42.03,0.3933333,12.27522,-19.65567,0,0,0,0
10/26/2023 3:15:00 AM,-1,40.36333,1.613333,12.26878,-19.61333,0,0,0,0
10/26/2023 3:30:00 AM,-0.5,39.08333,1.706667,12.262,-19.57167,0,0,0,0
10/26/2023 3:45:00 AM,-0.5,38.38334,1.436667,12.247,-19.527,0,0,0,0
10/26/2023 4:00:00 AM,0.5,37.87,2.776667,12.30467,-19.81,0,0,0,0
10/26/2023 4:15:00 AM,0.5,37.95333,3.766667,12.29956,-19.77933,0,0,0,0
10/26/2023 4:30:00 AM,0.5,38.50333,2.806667,12.28867,-19.75967,0,0,0,0
10/26/2023 4:45:00 AM,1,38.73,2.896667,12.26755,-19.63333,0,0,0,0
10/26/2023 5:00:00 AM,0.5,39.10333,2.13,12.25655,-19.58433,0,0,0,0
10/26/2023 5:15:00 AM,0.5,39.59667,1.506667,12.26578,-19.62333,0,0,0,0
10/26/2023 5:30:00 AM,0.5,39.64,1.436667,12.24067,-19.498,0,0,0,0
10/26/2023 5:45:00 AM,0.5,39.24,1.68,12.241,-19.50433,0,0,0,0
10/26/2023 6:00:00 AM,0.5,39.35667,1.8,12.27367,-19.65233,0,0,0,0
10/26/2023 6:15:00 AM,0.5,39.68667,1.2,12.24511,-19.52267,0,0,0,0
10/26/2023 6:30:00 AM,0.5,40.15667,1.82,12.28944,-19.78967,0,0,0,0
10/26/2023 6:45:00 AM,0.5,40.4,1.666667,12.28856,-19.77333,0,0,0,0
10/26/2023 7:00:00 AM,0.5,40.37,1.823333,12.29422,-19.801,0,0,0,0
10/26/2023 7:15:00 AM,1,40.26,1.583333,12.30167,-19.85633,0,0,0,0
10/26/2023 7:30:00 AM,4,40.44667,1.66,12.30989,-16.93067,0,0,0,0
10/26/2023 7:45:00 AM,13,40.38667,2.276667,12.31989,81.17433,10.35333,10.86,13.91333,13.17333
10/26/2023 8:00:00 AM,31,40.68667,1.413333,12.32144,285.9197,75.52,75.79333,78.06333,81.10667
10/26/2023 8:15:00 AM,151,41.10333,1.363333,12.38167,1473.528,349.01,329.7333,389.9533,390.41
10/26/2023 8:30:00 AM,275,42.33333,1.473333,12.39234,2730.03,609.7534,596.7267,727.1133,812.4467
10/26/2023 8:45:00 AM,328,43.31667,1.876667,12.37044,3894.601,800.05,959.9567,1111.08,1024.547
10/26/2023 9:00:00 AM,407.5,44.16667,1.926667,12.333,4322.655,937.6533,1135.91,1269.943,1066.713
10/26/2023 9:15:00 AM,378,43.65,1.65,12.30467,3580.885,1507.51,1094.433,528.8066,412.32
10/26/2023 9:30:00 AM,620.5,44.84,1.313333,12.40811,5987.291,1209.62,1564.627,1611.303,1587.767
10/26/2023 9:45:00 AM,519.5,45.15333,1.9,12.38355,5650.166,1471.627,1469.47,1429.1,1299.203
10/26/2023 10:00:00 AM,579.5,45.91333,2.4,12.33978,6301.52,1532.057,1462.083,1573.16,1622.623
10/26/2023 10:15:00 AM,202,46.17333,1.933333,12.317,2244.038,503.9167,550.9567,617.6234,548.3867
10/26/2023 10:30:00 AM,337,46.67333,1.206667,12.375,3826.746,974.58,945.6934,960.8433,1018.943
10/26/2023 10:45:00 AM,229.5,47.94,1.02,12.38089,2513.24,665.2433,624.9033,635.9366,633.2233
10/26/2023 11:00:00 AM,555,48.19667,1.21,12.43722,6143.524,1502.843,1507.797,1540.663,1536.42
10/26/2023 11:15:00 AM,606,48.74,1.953333,12.32811,6348.95,1648.07,1538.937,1631.693,1575.527
10/26/2023 11:30:00 AM,501,48.98,2.49,12.33878,5465.907,1409.467,1352.417,1363.347,1306.03
10/26/2023 11:45:00 AM,578.5,48.99,2.56,12.41011,6340.44,1589.537,1562.027,1594.48,1625.763
10/26/2023 12:00:00 PM,655.5,50.24,2.536667,12.38,7097.279,1797.73,1759.623,1772.573,1811.667
10/26/2023 12:15:00 PM,644,49.8,3.51,12.38278,7000.61,1779.557,1724.103,1742.577,1786.387
10/26/2023 12:30:00 PM,564.5,50.76667,2.756667,12.35045,6133.19,1536.817,1521.55,1544.57,1578.183
10/26/2023 12:45:00 PM,681,51.38667,2.466667,12.41111,7390.483,1892.65,1833.743,1841.43,1875.037
10/26/2023 1:00:00 PM,683,52.14667,3.933333,12.42922,7355.828,1869.37,1826.753,1836.24,1876.087
10/26/2023 1:15:00 PM,669,52.45333,4.266667,12.38244,7195.062,1827.227,1789.247,1796.41,1835.73
10/26/2023 1:30:00 PM,652.5,52.86,3.443333,12.34133,7069.277,1808.23,1769.217,1760.097,1811.903
10/26/2023 1:45:00 PM,669.5,53.56333,2.66,12.35411,7223.286,1835.497,1797.45,1804.357,1842.17
10/26/2023 2:00:00 PM,687.5,53.6,3.126667,12.38478,7397.786,1879.427,1840.78,1847.813,1890.39
10/26/2023 2:15:00 PM,661.5,54.67667,2.446667,12.36811,7040.042,1861.523,1745.573,1745.17,1765.227
10/26/2023 2:30:00 PM,518.5,54.43333,3.623333,12.35222,5869.888,1420.247,1408.447,1424.917,1440.26
10/26/2023 2:45:00 PM,452,54.28667,2.166667,12.35834,5123.573,1251.547,1253.857,1281.933,1325.317
10/26/2023 3:00:00 PM,314.5,54.97,2.043333,12.32156,3445.921,889.1934,858.6667,869.65,893.71
10/26/2023 3:15:00 PM,298.5,54.09,2.62,12.31689,3296.479,842.7,812.5367,823.8033,844.9667
10/26/2023 3:30:00 PM,214,54.36666,1.816667,12.30022,2280.166,588.0733,559.9033,565.53,583.1467
10/26/2023 3:45:00 PM,202,53.80333,2.626667,12.33467,2114.498,546.6667,517.46,527.16,546.86
10/26/2023 4:00:00 PM,391,53.62333,2.24,12.36411,4317.965,1102.187,1046.91,1072.497,1111.35
10/26/2023 4:15:00 PM,375,54.19,2.066667,12.30489,3911.996,992.0667,941.43,984.52,1025.523
10/26/2023 4:30:00 PM,527,54.60667,1.663333,12.33678,4825.448,1275.05,1154.6,1201.967,1241.367
10/26/2023 4:45:00 PM,282,54.87667,2.03,12.27411,2351.588,664.69,563.4733,580.52,589.37
10/26/2023 5:00:00 PM,227.5,54.12667,2.016667,12.30667,1707.49,490.08,391.97,420.6133,423.1733
10/26/2023 5:15:00 PM,264,53.77667,2.84,12.25345,1566.742,478.8267,337.38,391.9533,372.3667
10/26/2023 5:30:00 PM,85,53.46,2.943333,12.26922,530.566,162.1167,121.69,137.4667,129.62
10/26/2023 5:45:00 PM,11.5,52.32,2.04,12.25544,102.391,10.89,12.5,15.75667,13.68
10/26/2023 6:00:00 PM,3.5,51.14,1.983333,12.25678,11.68533,0,0,0,0
10/26/2023 6:15:00 PM,-2,50.28,1.8,12.24678,-23.77067,0,0,0,0
10/26/2023 6:30:00 PM,-2.5,49.59333,2.043333,12.25144,-19.475,0,0,0,0
10/26/2023 6:45:00 PM,-2.5,48.11,1.593333,12.23189,-19.38067,0,0,0,0
10/26/2023 7:00:00 PM,-1,45.41333,1.99,12.24778,-19.48,0,0,0,0
10/26/2023 7:15:00 PM,-1,43.3,2.61,12.25778,-19.539,0,0,0,0
10/26/2023 7:30:00 PM,-1.5,44.15333,1.853333,12.26489,-19.56633,0,0,0,0
10/26/2023 7:45:00 PM,-1.5,43.01333,1.27,12.26878,-19.592,0,0,0,0
10/26/2023 8:00:00 PM,-1.5,41.61666,1.186667,12.28934,-19.69767,0,0,0,0
10/26/2023 8:15:00 PM,-1,40.93667,1.013333,12.30333,-19.78367,0,0,0,0
10/26/2023 8:30:00 PM,-1,40.77667,0.7366667,12.29756,-19.74467,0,0,0,0
10/26/2023 8:45:00 PM,-0.5,39.92,1.72,12.33067,-19.93567,0,0,0,0
10/26/2023 9:00:00 PM,0.5,39.02333,1.93,12.25267,-19.52567,0,0,0,0
10/26/2023 9:15:00 PM,1.5,39.21333,1.226667,12.23811,-19.45067,0,0,0,0
10/26/2023 9:30:00 PM,1,39.39333,2.086667,12.27733,-19.62767,0,0,0,0
10/26/2023 9:45:00 PM,0.5,40.06667,1.533333,12.25056,-19.51767,0,0,0,0
10/26/2023 10:00:00 PM,0,40.85667,1.12,12.30933,-19.825,0,0,0,0
10/26/2023 10:15:00 PM,0.5,40.60333,2.47,12.31956,-19.876,0,0,0,0
10/26/2023 10:30:00 PM,-0.5,40.48667,3.03,12.33978,-20,0,0,0,0
10/26/2023 10:45:00 PM,-0.5,40.16,3.846667,12.35122,-20.058,0,0,0,0
10/26/2023 11:00:00 PM,-1,39.91,4.27,12.30956,-19.806,0,0,0,0
10/26/2023 11:15:00 PM,-1,39.30333,4.676667,12.31089,-19.83833,0,0,0,0
10/26/2023 11:30:00 PM,-1,38.72333,4.853333,12.32145,-19.87567,0,0,0,0
10/26/2023 11:45:00 PM,-0.5,38.81667,4.516667,12.34178,-20.00267,0,0,0,0
10/27/2023 12:00:00 AM,-0.5,38.43667,4.26,12.33144,-19.964,0,0,0,0
10/27/2023 12:15:00 AM,-0.5,38.27667,3.413333,12.34633,-20.02667,0,0,0,0
10/27/2023 12:30:00 AM,-0.5,38.5,3.51,12.35145,-20.06833,0,0,0,0
10/27/2023 12:45:00 AM,0.5,38.8,3.846667,12.36455,-20.13033,0,0,0,0
10/27/2023 1:00:00 AM,0,38.43333,3.703333,12.32722,-19.931,0,0,0,0
10/27/2023 1:15:00 AM,0,38.39667,4.716667,12.32889,-19.95267,0,0,0,0
10/27/2023 1:30:00 AM,-0.5,38.28333,4.34,12.32233,-19.916,0,0,0,0
10/27/2023 1:45:00 AM,0,38.63667,4.6,12.32433,-19.933,0,0,0,0
10/27/2023 2:00:00 AM,0,38.64333,4.81,12.30533,-19.85133,0,0,0,0
10/27/2023 2:15:00 AM,-1,38.35333,3.673333,12.31645,-19.894,0,0,0,0
10/27/2023 2:30:00 AM,-1,37.74333,3.083333,12.32033,-19.90533,0,0,0,0
10/27/2023 2:45:00 AM,-0.5,37.69,4.16,12.318,-19.90467,0,0,0,0
10/27/2023 3:00:00 AM,-1,37.33,4.543334,12.323,-19.93433,0,0,0,0
10/27/2023 3:15:00 AM,-0.5,37.03,4.413333,12.32633,-19.96,0,0,0,0
10/27/2023 3:30:00 AM,-1,36.59667,3.686667,12.30467,-19.83533,0,0,0,0
10/27/2023 3:45:00 AM,-0.5,36.83,3.946667,12.26467,-19.638,0,0,0,0
10/27/2023 4:00:00 AM,-1,36.82,3.763333,12.22833,-19.452,0,0,0,0
10/27/2023 4:15:00 AM,-1,36.21667,3.34,12.24833,-19.554,0,0,0,0
10/27/2023 4:30:00 AM,-1,36.12667,3.53,12.26678,-19.644,0,0,0,0
10/27/2023 4:45:00 AM,-1.5,35.75,3.073333,12.24889,-19.55067,0,0,0,0
10/27/2023 5:00:00 AM,-1,34.57,2.656667,12.335,-19.99933,0,0,0,0
10/27/2023 5:15:00 AM,-1,35.49667,3.293333,12.31256,-19.874,0,0,0,0
10/27/2023 5:30:00 AM,-0.5,34.78333,3.053333,12.29111,-19.755,0,0,0,0
10/27/2023 5:45:00 AM,-0.5,33.86,2.87,12.26545,-19.60033,0,0,0,0
10/27/2023 6:00:00 AM,-1,33.59,2.626667,12.21589,-19.37733,0,0,0,0
10/27/2023 6:15:00 AM,-1,32.4,3.04,12.21767,-19.37967,0,0,0,0
10/27/2023 6:30:00 AM,-1,32.44,2.373333,12.23056,-19.444,0,0,0,0
10/27/2023 6:45:00 AM,-1,32.09,2.3,12.26011,-19.593,0,0,0,0
10/27/2023 7:00:00 AM,-1,31.43667,0.88,12.28789,-19.76367,0,0,0,0
10/27/2023 7:15:00 AM,0.5,31.06,1.34,12.27711,-19.695,0,0,0,0
10/27/2023 7:30:00 AM,4,30.24333,2.493333,12.30189,-14.12767,0,0,0,0
10/27/2023 7:45:00 AM,11,31.48667,1.223333,12.26767,90.11533,12.87333,12.87667,9.953333,7.18
10/27/2023 8:00:00 AM,24,31.42,1.96,12.26222,233.9077,65.08667,62.25667,61.76333,62.35333
10/27/2023 8:15:00 AM,38.5,31.36,1.54,12.26945,416.0527,108.5167,107.41,106.1233,105.6733
10/27/2023 8:30:00 AM,59.5,32.14667,0.4,12.29244,675.4727,169.0867,169.1667,170.87,172.7833
10/27/2023 8:45:00 AM,86.5,32.35667,2.006667,12.32345,1007.594,239.27,244.01,256.4567,269.5133
10/27/2023 9:00:00 AM,113,32.43667,1.636667,12.32444,1296.231,315.33,309.32,323.3067,347.1133
10/27/2023 9:15:00 AM,101.5,33.26333,1.253333,12.30578,1065.316,278.69,257.65,256.75,273.8167
10/27/2023 9:30:00 AM,98.5,33.87333,1.32,12.331,1096.596,265.6067,272.5767,275.0967,285.6667
10/27/2023 9:45:00 AM,112,35.54667,0.6633334,12.35389,1223.446,307.8433,300.6367,300.48,318.19
10/27/2023 10:00:00 AM,144,37.29667,1.106667,12.29633,1594.813,397.7933,391.2,393.1267,413.92
10/27/2023 10:15:00 AM,187.5,38.62667,1.183333,12.31833,2143.658,528.7767,518.62,531.4067,562.1833
10/27/2023 10:30:00 AM,219,39.79667,1.42,12.36378,2445.844,622.1234,597.3933,597.2466,625.67
10/27/2023 10:45:00 AM,271,40.92667,1.383333,12.36756,3263.995,783.2967,813.02,827.62,850.1467
10/27/2023 11:00:00 AM,290.5,41.92667,1.546667,12.28467,3156.672,797.0133,788.6266,800.8666,802.4033
10/27/2023 11:15:00 AM,263.5,42.37333,1.603333,12.28922,3107.211,715.14,766.99,786.9767,835.8333
10/27/2023 11:30:00 AM,450.5,43.43,1.97,12.363,5123.697,1171.51,1287.39,1314.587,1376.503
10/27/2023 11:45:00 AM,482.5,44.64333,1.923333,12.29556,5881.35,1839.14,1895.97,1365.71,746.61
10/27/2023 12:00:00 PM,481,44.95667,1.78,12.31467,6262.52,969.1,1578.873,1890.93,1820.847
10/27/2023 12:15:00 PM,661.5,46.67333,2.136667,12.35911,7148.596,1804.68,1797.083,1775.44,1805.86
10/27/2023 12:30:00 PM,635.5,47.86666,2.54,12.39189,6848.258,1754.49,1703.39,1687.377,1729.993
10/27/2023 12:45:00 PM,627,47.92333,2.47,12.34322,6680.63,1735.16,1686.003,1641.503,1643.273
10/27/2023 1:00:00 PM,631,48.68,3.103333,12.33011,6870.376,1741.993,1704.173,1712.427,1752.633
10/27/2023 1:15:00 PM,639,49.69333,2.64,12.35822,6950.5,1759.54,1727.193,1735.403,1772.82
10/27/2023 1:30:00 PM,651,51.29,2.386667,12.306,7060.293,1787.953,1755.133,1761.487,1802.34
10/27/2023 1:45:00 PM,664.5,52.34667,2.3,12.31422,7198.282,1824.163,1789.027,1795.3,1841.037
10/27/2023 2:00:00 PM,680.5,52.81667,2.453333,12.31933,7348.31,1862.713,1825.853,1833.407,1881.077
10/27/2023 2:15:00 PM,697,53.08,2.886667,12.31756,7507.268,1903.52,1866.773,1874.41,1921.513
10/27/2023 2:30:00 PM,715,53.56667,2.683333,12.37711,7692.999,1952.003,1915.18,1924.113,1969.19
10/27/2023 2:45:00 PM,731.5,54.52667,2.88,12.38844,7851.044,1994.133,1952.713,1965.323,2013.42
10/27/2023 3:00:00 PM,747.5,55.26,3.23,12.366,8016.819,2038.233,1994.333,2007.11,2055.747
10/27/2023 3:15:00 PM,761,55.82,2.396667,12.38722,8132.062,2068.59,2020.557,2036.937,2088.467
10/27/2023 3:30:00 PM,770.5,56.04333,2.24,12.348,8210.961,2092.403,2035.647,2057.987,2109.347
10/27/2023 3:45:00 PM,772.5,57.32,2.213333,12.36044,8238.908,2102.963,2036.157,2065.897,2120.707
10/27/2023 4:00:00 PM,767,57.72667,2.183333,12.38,8167.748,2087.073,1999.29,2053.333,2113.44
10/27/2023 4:15:00 PM,740.5,57.83333,2.413333,12.40155,7477.917,1892.86,1801.83,1895.967,1967.613
10/27/2023 4:30:00 PM,634,57.57,2.61,12.35944,5665.408,1503.647,1332.423,1388.807,1441.95
10/27/2023 4:45:00 PM,508.5,57.53,2.59,12.28067,3850.034,1103.183,878.5933,938.4333,948.6033
10/27/2023 5:00:00 PM,383,57.12,3.19,12.29422,2392.828,732.8867,521.9767,591.8533,574.31
10/27/2023 5:15:00 PM,262.5,56.89667,2.58,12.25111,1349.522,430.1667,278.9467,337.2367,309.9167
10/27/2023 5:30:00 PM,132.5,56.21,2.49,12.23989,630.155,198.79,136.7767,165.86,144.2067
10/27/2023 5:45:00 PM,30,55.26667,2.2,12.24856,193.6483,50.28333,53.49333,53.06,39.05667
10/27/2023 6:00:00 PM,2,53.71667,1.483333,12.24422,16.62333,0,0,0,0
10/27/2023 6:15:00 PM,-3,52.50667,0.64,12.25644,-23.33833,0,0,0,0
10/27/2023 6:30:00 PM,-3,49.07,1.493333,12.23756,-19.38867,0,0,0,0
10/27/2023 6:45:00 PM,-2.5,46.87667,1.86,12.24255,-19.42133,0,0,0,0
10/27/2023 7:00:00 PM,-2.5,45.20667,1.72,12.256,-19.496,0,0,0,0
10/27/2023 7:15:00 PM,-2,43.66333,1.513333,12.23922,-19.416,0,0,0,0
10/27/2023 7:30:00 PM,-2,42.05667,1.59,12.27378,-19.60867,0,0,0,0
10/27/2023 7:45:00 PM,-1,41.67,1.956667,12.26789,-19.58233,0,0,0,0
10/27/2023 8:00:00 PM,-1.5,42.54333,1.453333,12.28767,-19.67067,0,0,0,0
10/27/2023 8:15:00 PM,-1,44.25,1.58,12.272,-19.58633,0,0,0,0
10/27/2023 8:30:00 PM,-1.5,44.16,1.47,12.28855,-19.67267,0,0,0,0
10/27/2023 8:45:00 PM,-1.5,42.54,1.23,12.30967,-19.78067,0,0,0,0
10/27/2023 9:00:00 PM,-2,42.28,0.51,12.33322,-19.89,0,0,0,0
10/27/2023 9:15:00 PM,-1,38.88667,1.8,12.33678,-19.946,0,0,0,0
10/27/2023 9:30:00 PM,-1,38.03333,1.593333,12.31789,-19.836,0,0,0,0
10/27/2023 9:45:00 PM,-1.5,37.35333,1.036667,12.26389,-19.55833,0,0,0,0
10/27/2023 10:00:00 PM,-0.5,36.69,1.44,12.23811,-19.44667,0,0,0,0
10/27/2023 10:15:00 PM,-0.5,35.68,1.156667,12.22555,-19.39067,0,0,0,0
10/27/2023 10:30:00 PM,-1.5,35.13334,1.196667,12.23267,-19.423,0,0,0,0
10/27/2023 10:45:00 PM,-1,35.58,1.673333,12.236,-19.45567,0,0,0,0
10/27/2023 11:00:00 PM,-0.5,34.67333,1.163333,12.24567,-19.51233,0,0,0,0
10/27/2023 11:15:00 PM,-0.5,34.09333,1.586667,12.26844,-19.63633,0,0,0,0
10/27/2023 11:30:00 PM,-0.5,34.51,3.266667,12.26367,-19.59533,0,0,0,0
10/27/2023 11:45:00 PM,-0.5,34.34667,3.763333,12.26489,-19.612,0,0,0,0
10/28/2023 12:00:00 AM,-1,34.26667,4.01,12.29222,-19.77033,0,0,0,0
10/28/2023 12:15:00 AM,-1,34.32,3.626667,12.30178,-19.798,0,0,0,0
10/28/2023 12:30:00 AM,-1,34.24667,4.043334,12.30267,-19.81733,0,0,0,0
10/28/2023 12:45:00 AM,-1,34,3.496667,12.29734,-19.77567,0,0,0,0
10/28/2023 1:00:00 AM,-0.5,34.06333,4.79,12.30489,-19.83433,0,0,0,0
10/28/2023 1:15:00 AM,-0.5,34.93,5.66,12.30378,-19.821,0,0,0,0
10/28/2023 1:30:00 AM,-1,34.60667,4.68,12.28622,-19.74933,0,0,0,0
10/28/2023 1:45:00 AM,-0.5,34.14,3.526667,12.29656,-19.808,0,0,0,0
10/28/2023 2:00:00 AM,-0.5,33.31333,3.203333,12.27745,-19.68567,0,0,0,0
10/28/2023 2:15:00 AM,-0.5,33.61,3.913333,12.27789,-19.70033,0,0,0,0
10/28/2023 2:30:00 AM,-0.5,34.21,3.446667,12.28578,-19.73967,0,0,0,0
10/28/2023 2:45:00 AM,-1,34.00333,2.74,12.27289,-19.67767,0,0,0,0
10/28/2023 3:00:00 AM,-1.5,33.01,1.503333,12.26667,-19.65433,0,0,0,0
10/28/2023 3:15:00 AM,-0.5,32.16333,1.836667,12.25622,-19.58767,0,0,0,0
10/28/2023 3:30:00 AM,-1,32.52333,1.68,12.25033,-19.56067,0,0,0,0
10/28/2023 3:45:00 AM,-1.5,33.04667,0.07333333,12.24078,-19.521,0,0,0,0
10/28/2023 4:00:00 AM,-1,32.26333,0.28,12.226,-19.44167,0,0,0,0
10/28/2023 4:15:00 AM,-1,32.20333,1.636667,12.21522,-19.37767,0,0,0,0
10/28/2023 4:30:00 AM,-1,30.21,1.763333,12.28067,-19.713,0,0,0,0
10/28/2023 4:45:00 AM,-1,29.11,1.366667,12.24811,-19.55633,0,0,0,0
10/28/2023 5:00:00 AM,-1,29.17667,1.31,12.22766,-19.44133,0,0,0,0
10/28/2023 5:15:00 AM,-1,29.07,1.866667,12.26078,-19.62567,0,0,0,0
10/28/2023 5:30:00 AM,-0.5,29.17333,1.406667,12.23567,-19.48933,0,0,0,0
10/28/2023 5:45:00 AM,-0.5,28.71667,1.003333,12.22444,-19.453,0,0,0,0
10/28/2023 6:00:00 AM,-1.5,28.39,0.01666667,12.23033,-19.46333,0,0,0,0
10/28/2023 6:15:00 AM,-1,28.05,1.246667,12.23089,-19.473,0,0,0,0
10/28/2023 6:30:00 AM,-1,26.66333,1.373333,12.26911,-19.67267,0,0,0,0
10/28/2023 6:45:00 AM,-1,26.49667,1.226667,12.30111,-19.84,0,0,0,0
10/28/2023 7:00:00 AM,-0.5,26.11333,1.683333,12.313,-19.93,0,0,0,0
10/28/2023 7:15:00 AM,0.5,25.89333,2.013333,12.28022,-19.69667,0,0,0,0
10/28/2023 7:30:00 AM,3,25.98333,1.63,12.30178,-15.12067,0,0,0,0
10/28/2023 7:45:00 AM,10,26.03333,1.406667,12.27544,52.436,0,0,0,0
10/28/2023 8:00:00 AM,22.5,26.17333,0.4,12.31456,221.0143,54.85,56.72333,57.36666,52.69
10/28/2023 8:15:00 AM,43.5,26.65667,0.9366667,12.326,482.5747,125.46,119.9667,126.88,116.7867
10/28/2023 8:30:00 AM,78,27.71333,1.203333,12.34456,951.622,221.9767,210.3,247.48,264.95
10/28/2023 8:45:00 AM,139.5,29.16,0.7166666,12.299,1842.139,448.7367,407.01,480.3467,478.26
10/28/2023 9:00:00 AM,205,30.76,0.38,12.31633,2822.448,681.13,614.19,701.74,797.81
10/28/2023 9:15:00 AM,185,31.51,0.4366667,12.30356,3096.356,579.8933,772.7267,869.5533,847.4133
10/28/2023 9:30:00 AM,326,32.40667,1.223333,12.33378,4946.917,926.1234,1191.21,1407.563,1413.337
10/28/2023 9:45:00 AM,591,34.09333,1.47,12.36056,6926.504,1761.637,1715.343,1762.103,1675.127
10/28/2023 10:00:00 AM,719,35.71333,1.806667,12.39878,8225.436,2115.893,2044.627,2000.31,2081.983
10/28/2023 10:15:00 AM,732,37.46667,1.563333,12.359,8170.172,2071.51,2010.663,2023.253,2085.07
10/28/2023 10:30:00 AM,722.5,38.82,1.923333,12.37389,7994.029,2021.043,1969.357,1988.427,2041.14
10/28/2023 10:45:00 AM,713,39.80333,2.943333,12.37322,7831.553,1982.317,1929.713,1949.63,2000.463
10/28/2023 11:00:00 AM,697.5,42.59,1.54,12.372,7629.915,1931.01,1881.593,1902.48,1949.9
