Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Schneider XC 680kW Inverter - 1A, Line kW","Schneider XC 680kW Inverter - 1B, Line kW","Schneider XC 680kW Inverter - 1C, Line kW",Day/Night
2023-10-25 16:00:00,512.4755,85.27481,1,7587.667,1229.865,414.6567,410.7033,405.7567,Day
2023-10-25 16:15:00,478.6722,85.66901,1,7584.667,1152.144,388.4667,384.6933,380.7567,Day
2023-10-25 16:30:00,363.83,85.57417,0,7589.667,883.7373,293.3433,291.42,292.25,Day
2023-10-25 16:45:00,222.39,83.45126,0,7588.0,701.0176,235.9433,227.74,236.3286,Day
2023-10-25 17:00:00,181.2034,79.74131,0,7595.333,517.425,174.09,160.32,182.99,Day
2023-10-25 17:15:00,85.84254,76.94884,0,7588.0,331.5257,118.1933,98.71333,115.63,Day
2023-10-25 17:30:00,14.7667,74.67397,0,7580.333,128.3607,45.89333,40.69667,44.08667,Day
2023-10-25 17:45:00,8.628733,72.52021,0,7570.667,38.588,14.15667,13.91667,13.75333,Day
2023-10-25 18:00:00,1.423296,70.50585,0,7564.667,18.50333,7.306667,7.263333,7.183333,Day
2023-10-25 18:15:00,0.0,68.46864,0,7572.0,0.007666667,1.043333,1.126667,1.056667,Night
2023-10-25 18:30:00,0.0,66.47141,0,7582.333,-6.002333,-0.5566667,-0.7566667,-0.86,Night
2023-10-25 18:45:00,0.0,64.85237,0,7579.333,-3.962333,0.0,0.0,0.0,Night
2023-10-25 19:00:00,0.0,63.20592,0,7603.333,-3.991,0.0,0.0,0.0,Night
2023-10-25 19:15:00,0.0,61.98336,0,7625.0,-4.014,0.0,0.0,0.0,Night
2023-10-25 19:30:00,0.0,60.86477,0,7606.667,-3.979333,0.0,0.0,0.0,Night
2023-10-25 19:45:00,0.0,59.86616,0,7603.0,-3.977667,0.0,0.0,0.0,Night
2023-10-25 20:00:00,0.0,59.18975,0,7595.0,-3.972667,0.0,0.0,0.0,Night
2023-10-25 20:15:00,0.0,58.79442,0,7602.0,-3.982667,0.0,0.0,0.0,Night
2023-10-25 20:30:00,0.0,58.32368,0,7604.333,-3.988667,0.0,0.0,0.0,Night
2023-10-25 20:45:00,0.0,57.56958,0,7613.0,-4.005,0.0,0.0,0.0,Night
2023-10-25 21:00:00,0.0,56.98687,0,7613.0,-4.012,0.0,0.0,0.0,Night
2023-10-25 21:15:00,0.0,56.35959,0,7615.667,-4.015666,0.0,0.0,0.0,Night
2023-10-25 21:30:00,0.0,55.86828,0,7622.333,-4.025,0.0,0.0,0.0,Night
2023-10-25 21:45:00,0.0,55.88199,0,7624.0,-4.024667,0.0,0.0,0.0,Night
2023-10-25 22:00:00,0.0,55.75859,0,7626.0,-4.030667,0.0,0.0,0.0,Night
2023-10-25 22:15:00,0.0,55.22615,0,7617.667,-4.017,0.0,0.0,0.0,Night
2023-10-25 22:30:00,0.0,54.73713,0,7616.333,-4.011,0.0,0.0,0.0,Night
2023-10-25 22:45:00,0.0,54.26182,0,7611.333,-4.010667,0.0,0.0,0.0,Night
2023-10-25 23:00:00,0.0,53.84249,0,7596.333,-3.995333,0.0,0.0,0.0,Night
2023-10-25 23:15:00,0.0,53.3866,0,7585.667,-3.985,0.0,0.0,0.0,Night
2023-10-25 23:30:00,0.0,53.04497,0,7581.333,-3.977667,0.0,0.0,0.0,Night
2023-10-25 23:45:00,0.0,52.62107,0,7577.667,-3.967333,0.0,0.0,0.0,Night
2023-10-26 00:00:00,0.0,52.31715,0,7591.333,-3.981667,0.0,0.0,0.0,Night
2023-10-26 00:15:00,0.0,52.14576,0,7595.667,-3.983,0.0,0.0,0.0,Night
2023-10-26 00:30:00,0.0,52.01551,0,7599.333,-3.993333,0.0,0.0,0.0,Night
2023-10-26 00:45:00,0.0,51.88868,0,7591.667,-3.983667,0.0,0.0,0.0,Night
2023-10-26 01:00:00,0.0,51.65445,0,7557.333,-3.938333,0.0,0.0,0.0,Night
2023-10-26 01:15:00,0.0,51.37109,0,7542.0,-3.927,0.0,0.0,0.0,Night
2023-10-26 01:30:00,0.0,51.07402,0,7542.667,-3.925667,0.0,0.0,0.0,Night
2023-10-26 01:45:00,0.0,50.94834,0,7540.333,-3.927667,0.0,0.0,0.0,Night
2023-10-26 02:00:00,0.0,50.82951,0,7551.333,-3.943333,0.0,0.0,0.0,Night
2023-10-26 02:15:00,0.0,50.43989,0,7558.0,-3.950667,0.0,0.0,0.0,Night
2023-10-26 02:30:00,0.0,50.17253,0,7553.667,-3.946,0.0,0.0,0.0,Night
2023-10-26 02:45:00,0.0,49.89374,0,7554.0,-3.946333,0.0,0.0,0.0,Night
2023-10-26 03:00:00,0.0,49.79662,0,7565.667,-3.964333,0.0,0.0,0.0,Night
2023-10-26 03:15:00,0.0,49.58981,0,7565.0,-3.964,0.0,0.0,0.0,Night
2023-10-26 03:30:00,0.0,49.42871,0,7566.667,-3.968333,0.0,0.0,0.0,Night
2023-10-26 03:45:00,0.0,49.50298,0,7565.0,-3.968,0.0,0.0,0.0,Night
2023-10-26 04:00:00,0.0,49.5144,0,7555.667,-3.957333,0.0,0.0,0.0,Night
2023-10-26 04:15:00,0.0,49.68008,0,7556.667,-3.960667,0.0,0.0,0.0,Night
2023-10-26 04:30:00,0.0,49.61038,0,7554.667,-3.942667,0.0,0.0,0.0,Night
2023-10-26 04:45:00,0.0,49.42643,0,7559.0,-3.954667,0.0,0.0,0.0,Night
2023-10-26 05:00:00,0.0,49.31674,0,7563.0,-3.968667,0.0,0.0,0.0,Night
2023-10-26 05:15:00,0.0,49.16021,0,7557.0,-3.961667,0.0,0.0,0.0,Night
2023-10-26 05:30:00,0.0,49.10993,0,7549.0,-3.952333,0.0,0.0,0.0,Night
2023-10-26 05:45:00,0.0,49.43557,0,7554.333,-3.956333,0.0,0.0,0.0,Night
2023-10-26 06:00:00,0.0,49.30417,0,7552.0,-3.959667,0.0,0.0,0.0,Night
2023-10-26 06:15:00,0.0,49.05737,0,7543.667,-3.943,0.0,0.0,0.0,Night
2023-10-26 06:30:00,0.0,48.79344,0,7540.0,-3.936667,0.0,0.0,0.0,Night
2023-10-26 06:45:00,0.0,48.6769,0,7555.0,-3.955667,0.0,0.0,0.0,Night
2023-10-26 07:00:00,0.0,48.82429,0,7580.0,-4.846667,-0.2833333,-0.3633333,-0.4666667,Night
2023-10-26 07:15:00,0.0,48.71231,0,7569.333,-2.444667,0.22,0.3833333,0.3,Night
2023-10-26 07:30:00,6.404832,48.69403,0,7580.0,17.26833,6.763333,7.106667,6.776667,Day
2023-10-26 07:45:00,34.07015,49.13964,0,7585.0,58.79667,20.54,20.84333,20.66333,Day
2023-10-26 08:00:00,82.72908,50.00114,0,7600.333,134.2663,43.75667,46.43,46.80333,Day
2023-10-26 08:15:00,175.955,51.6236,0,7616.333,315.378,97.4,111.7933,106.9433,Day
2023-10-26 08:30:00,259.2178,54.04815,0,7607.333,536.734,167.8767,184.9,184.0733,Day
2023-10-26 08:45:00,327.2691,56.52298,0,7608.667,725.4673,239.9267,241.7,243.1533,Day
2023-10-26 09:00:00,390.7837,59.70734,0,7609.333,878.816,292.7567,292.5833,293.6333,Day
2023-10-26 09:15:00,446.4702,62.61863,0,7602.333,1026.992,342.3667,342.3567,342.9133,Day
2023-10-26 09:30:00,498.0647,65.90355,0,7603.333,1165.885,389.0933,388.83,388.3533,Day
2023-10-26 09:45:00,550.1929,68.64345,0,7602.667,1285.566,429.8067,429.1067,428.0867,Day
2023-10-26 10:00:00,600.8088,71.82667,0,7598.667,1388.147,464.1367,463.65,461.0233,Day
2023-10-26 10:15:00,648.934,73.89359,1,7597.0,1481.928,496.0433,495.85,492.04,Day
2023-10-26 10:30:00,696.9703,75.716,0,7597.667,1577.584,527.83,528.1633,523.3933,Day
2023-10-26 10:45:00,711.2032,79.14031,1,7590.667,1624.567,541.7067,544.2767,536.3567,Day
2023-10-26 11:00:00,761.9081,81.31693,1,7586.333,1716.203,574.41,575.04,569.9167,Day
2023-10-26 11:15:00,795.6225,80.96387,1,7584.333,1781.173,596.1367,598.31,591.0933,Day
2023-10-26 11:30:00,824.5332,80.94102,2,7584.667,1834.698,612.6733,616.44,610.77,Day
2023-10-26 11:45:00,828.981,81.8288,1,7588.667,1838.29,616.2833,618.3867,609.9167,Day
2023-10-26 12:00:00,818.3952,81.81166,2,7586.0,1797.121,603.8633,604.1533,598.29,Day
2023-10-26 12:15:00,727.0374,83.4684,1,7580.667,1644.907,545.7967,547.9366,540.7967,Day
2023-10-26 12:30:00,807.3647,85.13542,2,7598.0,1815.441,611.5667,610.22,604.2067,Day
2023-10-26 12:45:00,826.5792,84.76408,2,7595.667,1843.799,612.25,615.7367,610.8267,Day
2023-10-26 13:00:00,878.1737,84.99031,2,7592.667,1917.121,642.5933,640.6533,639.51,Day
2023-10-26 13:15:00,864.4744,85.66444,1,7594.667,1906.341,640.8967,640.0933,632.5967,Day
2023-10-26 13:30:00,812.9689,87.6628,1,7584.667,1786.095,605.45,610.1567,603.7534,Day
2023-10-26 13:45:00,808.0764,86.5465,1,7572.667,1800.624,602.6833,602.2133,595.35,Day
2023-10-26 14:00:00,798.3801,87.00697,1,7576.667,1770.972,596.0867,593.63,584.85,Day
2023-10-26 14:15:00,771.7823,88.42605,1,7572.333,1750.169,576.8,584.58,574.7233,Day
2023-10-26 14:30:00,713.6051,89.18929,1,7591.0,1603.867,541.2367,532.3967,527.8267,Day
2023-10-26 14:45:00,687.1851,88.16668,1,7583.0,1580.536,527.0833,523.6467,519.2733,Day
2023-10-26 15:00:00,621.0018,87.34745,0,7564.0,1443.322,485.4133,481.81,475.4133,Day
2023-10-26 15:15:00,633.8115,87.99187,1,7563.0,1480.989,494.5267,494.08,488.21,Day
2023-10-26 15:30:00,526.6195,88.70026,1,7570.0,1261.273,428.71,423.7133,421.82,Day
2023-10-26 15:45:00,496.6414,88.20553,2,7572.667,1184.251,387.18,384.54,376.2867,Day
2023-10-26 16:00:00,453.8535,87.70622,1,7573.0,1117.477,366.9633,361.4167,359.02,Day
2023-10-26 16:15:00,382.6887,87.39201,1,7566.0,938.9183,318.3167,312.36,310.56,Day
2023-10-26 16:30:00,286.3494,86.39454,1,7568.667,708.8796,242.4633,240.0667,238.53,Day
2023-10-26 16:45:00,177.5562,84.15395,0,7566.0,552.856,178.45,179.1867,179.0767,Day
2023-10-26 17:00:00,96.2504,81.33178,0,7567.667,484.3493,164.6767,154.1,170.6533,Day
2023-10-26 17:15:00,96.33936,79.31512,0,7559.0,323.8277,113.6067,99.50667,111.0,Day
2023-10-26 17:30:00,41.80932,77.61497,0,7551.667,156.383,54.93667,51.87333,53.60333,Day
2023-10-26 17:45:00,17.7912,75.40408,0,7555.0,62.60733,22.37333,21.89667,21.72667,Day
2023-10-26 18:00:00,2.401812,73.00696,0,7558.667,21.71167,8.366667,8.203333,8.24,Day
2023-10-26 18:15:00,0.0,70.3756,0,7579.333,-0.7103333,0.7966667,0.96,0.86,Night
2023-10-26 18:30:00,0.0,68.00246,0,7575.667,-4.862333,-0.3366667,-0.33,-0.4266667,Night
2023-10-26 18:45:00,0.0,65.95953,0,7578.333,-3.954667,0.0,0.0,0.0,Night
2023-10-26 19:00:00,0.0,64.04343,0,7604.0,-3.993,0.0,0.0,0.0,Night
2023-10-26 19:15:00,0.0,62.73746,0,7604.667,-3.993667,0.0,0.0,0.0,Night
2023-10-26 19:30:00,0.0,61.60516,0,7611.667,-4.000667,0.0,0.0,0.0,Night
2023-10-26 19:45:00,0.0,60.68311,0,7611.333,-3.991667,0.0,0.0,0.0,Night
2023-10-26 20:00:00,0.0,59.90615,0,7608.0,-3.992667,0.0,0.0,0.0,Night
2023-10-26 20:15:00,0.0,59.20004,0,7618.333,-4.008667,0.0,0.0,0.0,Night
2023-10-26 20:30:00,0.0,58.43565,0,7608.333,-3.999667,0.0,0.0,0.0,Night
2023-10-26 20:45:00,0.0,57.83009,0,7602.667,-3.985333,0.0,0.0,0.0,Night
2023-10-26 21:00:00,0.0,57.2668,0,7611.667,-4.002666,0.0,0.0,0.0,Night
2023-10-26 21:15:00,0.0,56.67608,0,7609.333,-3.994667,0.0,0.0,0.0,Night
2023-10-26 21:30:00,0.0,56.3116,0,7613.667,-4.004667,0.0,0.0,0.0,Night
2023-10-26 21:45:00,0.0,55.86714,0,7618.333,-4.012333,0.0,0.0,0.0,Night
2023-10-26 22:00:00,0.0,55.74603,0,7616.333,-4.007,0.0,0.0,0.0,Night
2023-10-26 22:15:00,0.0,55.50494,0,7616.667,-4.010667,0.0,0.0,0.0,Night
2023-10-26 22:30:00,0.0,55.33813,0,7615.333,-4.016,0.0,0.0,0.0,Night
2023-10-26 22:45:00,0.0,55.31756,0,7587.667,-3.979667,0.0,0.0,0.0,Night
2023-10-26 23:00:00,0.0,54.92223,0,7587.0,-3.979,0.0,0.0,0.0,Night
2023-10-26 23:15:00,0.0,54.6423,0,7592.333,-3.990333,0.0,0.0,0.0,Night
2023-10-26 23:30:00,0.0,54.20811,0,7594.667,-3.992,0.0,0.0,0.0,Night
2023-10-26 23:45:00,0.0,53.96246,0,7593.667,-3.991,0.0,0.0,0.0,Night
2023-10-27 00:00:00,0.0,53.55456,0,7607.667,-4.011,0.0,0.0,0.0,Night
2023-10-27 00:15:00,0.0,53.18551,0,7613.667,-4.01,0.0,0.0,0.0,Night
2023-10-27 00:30:00,0.0,52.80389,0,7615.667,-4.022,0.0,0.0,0.0,Night
2023-10-27 00:45:00,0.0,52.5171,0,7608.333,-4.015,0.0,0.0,0.0,Night
2023-10-27 01:00:00,0.0,52.34686,0,7611.0,-4.02,0.0,0.0,0.0,Night
2023-10-27 01:15:00,0.0,52.27716,0,7618.333,-4.032,0.0,0.0,0.0,Night
2023-10-27 01:30:00,0.0,52.11034,0,7613.0,-4.020333,0.0,0.0,0.0,Night
2023-10-27 01:45:00,0.0,51.76529,0,7617.667,-4.028333,0.0,0.0,0.0,Night
2023-10-27 02:00:00,0.0,51.45679,0,7616.333,-4.030334,0.0,0.0,0.0,Night
2023-10-27 02:15:00,0.0,51.2157,0,7612.333,-4.029,0.0,0.0,0.0,Night
2023-10-27 02:30:00,0.0,50.99519,0,7613.0,-4.027667,0.0,0.0,0.0,Night
2023-10-27 02:45:00,0.0,50.76781,0,7613.0,-4.021,0.0,0.0,0.0,Night
2023-10-27 03:00:00,0.0,50.59757,0,7616.0,-4.033333,0.0,0.0,0.0,Night
2023-10-27 03:15:00,0.0,50.43647,0,7613.0,-4.030334,0.0,0.0,0.0,Night
2023-10-27 03:30:00,0.0,50.42847,0,7613.667,-4.033333,0.0,0.0,0.0,Night
2023-10-27 03:45:00,0.0,50.36105,0,7612.667,-4.032667,0.0,0.0,0.0,Night
2023-10-27 04:00:00,0.0,50.10397,0,7612.333,-4.032667,0.0,0.0,0.0,Night
2023-10-27 04:15:00,0.0,49.92231,0,7610.333,-4.033,0.0,0.0,0.0,Night
2023-10-27 04:30:00,0.0,49.79662,0,7608.0,-4.030334,0.0,0.0,0.0,Night
2023-10-27 04:45:00,0.0,49.64923,0,7607.0,-4.030667,0.0,0.0,0.0,Night
2023-10-27 05:00:00,0.0,49.47099,0,7599.0,-4.021667,0.0,0.0,0.0,Night
2023-10-27 05:15:00,0.0,49.32702,0,7588.0,-4.006,0.0,0.0,0.0,Night
2023-10-27 05:30:00,0.0,49.20819,0,7580.667,-4.001,0.0,0.0,0.0,Night
2023-10-27 05:45:00,0.0,49.13507,0,7576.667,-3.994,0.0,0.0,0.0,Night
2023-10-27 06:00:00,0.0,49.0688,0,7572.333,-3.991333,0.0,0.0,0.0,Night
2023-10-27 06:15:00,0.0,48.97396,0,7566.333,-3.966333,0.0,0.0,0.0,Night
2023-10-27 06:30:00,0.0,48.84714,0,7548.333,-3.952333,0.0,0.0,0.0,Night
2023-10-27 06:45:00,0.0,48.84714,0,7552.0,-3.965,0.0,0.0,0.0,Night
2023-10-27 07:00:00,0.0,49.73606,0,7543.0,-4.634333,-0.2433333,-0.3066667,-0.2766667,Night
2023-10-27 07:15:00,0.0,49.98058,0,7555.667,-2.469333,0.21,0.2807692,0.2666667,Night
2023-10-27 07:30:00,6.6717,49.81604,0,7574.0,18.85967,7.37,7.53,7.34,Day
2023-10-27 07:45:00,36.91674,50.14397,0,7572.667,67.98734,23.21667,23.74,24.33,Day
2023-10-27 08:00:00,78.99293,51.05917,0,7573.333,137.1913,44.37667,47.79333,46.66333,Day
2023-10-27 08:15:00,144.7314,52.61079,0,7586.0,269.3193,86.47667,90.54667,88.08334,Day
2023-10-27 08:30:00,243.8284,54.85253,0,7595.333,503.9603,158.18,171.54,171.47,Day
2023-10-27 08:45:00,285.4598,58.27341,0,7596.667,622.71,205.7367,205.6967,207.7267,Day
2023-10-27 09:00:00,371.3024,61.115,0,7597.0,847.6183,278.46,277.6567,279.18,Day
2023-10-27 09:15:00,444.9579,64.59644,0,7592.333,1010.197,335.3233,337.2333,338.3467,Day
2023-10-27 09:30:00,500.6444,68.17156,0,7592.333,1167.339,389.52,389.3067,388.9267,Day
2023-10-27 09:45:00,547.0794,70.90004,0,7590.667,1272.011,427.84,427.57,423.56,Day
2023-10-27 10:00:00,605.0787,73.38172,1,7584.667,1394.766,466.78,465.75,463.56,Day
2023-10-27 10:15:00,653.3818,75.74343,1,7583.0,1494.046,500.3867,500.09,495.93,Day
2023-10-27 10:30:00,697.6819,77.00255,1,7580.667,1583.711,530.1733,530.44,525.1866,Day
2023-10-27 10:45:00,735.3993,78.59073,2,7584.333,1659.939,555.7167,557.44,551.5467,Day
2023-10-27 11:00:00,775.5184,81.3215,2,7589.667,1739.724,586.0867,584.5133,578.6433,Day
2023-10-27 11:15:00,770.7148,83.53124,1,7589.333,1740.748,583.9267,582.82,578.0733,Day
2023-10-27 11:30:00,822.6652,82.44922,1,7592.333,1830.49,616.89,614.7367,607.4233,Day
2023-10-27 11:45:00,819.1069,81.84937,2,7588.333,1829.928,617.33,613.52,603.3033,Day
2023-10-27 12:00:00,862.5174,82.75886,3,7590.333,1917.632,647.2367,644.3033,634.1633,Day
2023-10-27 12:15:00,874.6154,83.14048,2,7603.667,1931.389,650.88,648.7833,639.45,Day
2023-10-27 12:30:00,878.1736,84.33333,2,7602.333,1874.208,630.4966,623.11,625.2033,Day
2023-10-27 12:45:00,874.7044,86.58421,2,7578.333,1921.168,651.9233,645.7833,640.27,Day
2023-10-27 13:00:00,869.9008,87.15778,2,7574.0,1921.601,644.0167,646.11,640.3367,Day
2023-10-27 13:15:00,875.0602,86.54993,1,7569.333,1930.44,649.2733,650.5167,641.96,Day
2023-10-27 13:30:00,876.7504,85.23368,3,7567.333,1936.159,652.3933,651.6234,640.8834,Day
2023-10-27 13:45:00,850.0636,85.13885,2,7571.667,1889.887,633.78,636.1067,626.2466,Day
2023-10-27 14:00:00,813.6805,86.60135,2,7564.0,1807.379,598.0467,611.67,601.4133,Day
2023-10-27 14:15:00,794.9109,88.28322,2,7559.667,1793.824,604.9167,600.8033,593.0233,Day
2023-10-27 14:30:00,760.9297,88.47175,2,7559.0,1723.676,578.27,577.21,571.4833,Day
2023-10-27 14:45:00,720.6326,87.30289,2,7560.667,1642.897,550.9567,550.1433,544.1733,Day
2023-10-27 15:00:00,666.0136,87.77135,1,7568.333,1534.241,514.2867,514.09,506.9933,Day
2023-10-27 15:15:00,568.6957,86.57164,2,7566.0,1379.663,476.5433,453.2133,430.21,Day
2023-10-27 15:30:00,592.0022,86.36826,2,7566.0,1397.847,475.4667,474.6233,467.39,Day
2023-10-27 15:45:00,451.3628,86.03806,1,7568.0,1141.232,412.96,402.4667,397.75,Day
2023-10-27 16:00:00,494.7733,86.67104,1,7569.667,1181.167,394.3033,393.6533,392.3033,Day
2023-10-27 16:15:00,422.0073,86.7476,2,7564.667,1015.547,340.7933,338.9567,336.2467,Day
2023-10-27 16:30:00,361.1614,86.01978,1,7561.667,875.294,293.09,291.19,290.5367,Day
2023-10-27 16:45:00,200.8627,84.0911,1,7560.333,686.2917,231.4733,221.46,233.9467,Day
2023-10-27 17:00:00,61.55755,81.54772,1,7554.333,499.602,168.9667,153.8767,176.7433,Day
2023-10-27 17:15:00,83.7076,79.66133,1,7553.667,309.5477,110.38,93.75,105.6333,Day
2023-10-27 17:30:00,28.46592,78.0343,1,7545.667,113.143,38.98333,38.15,38.50667,Day
2023-10-27 17:45:00,12.00906,75.95366,0,7549.333,44.745,16.21,15.82667,15.71,Day
2023-10-27 18:00:00,1.77912,73.72678,0,7555.667,16.95233,6.74,6.773334,6.64,Day
2023-10-27 18:15:00,0.0,71.65985,0,7578.0,-2.406667,0.2433333,0.43,0.3,Night
2023-10-27 18:30:00,0.0,69.72547,0,7611.667,-5.161,-0.48,-0.4166667,-0.46,Night
2023-10-27 18:45:00,0.0,68.08472,0,7613.333,-3.997667,0.0,0.0,0.0,Night
2023-10-27 19:00:00,0.0,66.59367,0,7563.0,-3.935,0.0,0.0,0.0,Night
2023-10-27 19:15:00,0.0,65.25227,0,7559.0,-3.924,0.0,0.0,0.0,Night
2023-10-27 19:30:00,0.0,64.39191,0,7563.333,-3.933667,0.0,0.0,0.0,Night
2023-10-27 19:45:00,0.0,63.75207,0,7566.333,-3.937,0.0,0.0,0.0,Night
2023-10-27 20:00:00,0.0,63.32589,0,7570.0,-3.934,0.0,0.0,0.0,Night
2023-10-27 20:15:00,0.0,62.95798,0,7576.667,-3.949667,0.0,0.0,0.0,Night
2023-10-27 20:30:00,0.0,62.44268,0,7577.667,-3.949333,0.0,0.0,0.0,Night
2023-10-27 20:45:00,0.0,61.96165,0,7581.0,-3.959333,0.0,0.0,0.0,Night
2023-10-27 21:00:00,0.0,61.43149,0,7574.333,-3.947667,0.0,0.0,0.0,Night
2023-10-27 21:15:00,0.0,60.82478,0,7576.0,-3.951667,0.0,0.0,0.0,Night
2023-10-27 21:30:00,0.0,60.34719,0,7594.667,-3.976333,0.0,0.0,0.0,Night
2023-10-27 21:45:00,0.0,60.00213,0,7597.667,-3.976333,0.0,0.0,0.0,Night
2023-10-27 22:00:00,0.0,59.55538,0,7590.667,-3.973333,0.0,0.0,0.0,Night
2023-10-27 22:15:00,0.0,59.21261,0,7595.667,-3.98,0.0,0.0,0.0,Night
2023-10-27 22:30:00,0.0,58.8287,0,7586.0,-3.970333,0.0,0.0,0.0,Night
2023-10-27 22:45:00,0.0,58.6436,0,7589.0,-3.969667,0.0,0.0,0.0,Night
2023-10-27 23:00:00,0.0,58.5602,0,7606.667,-3.995667,0.0,0.0,0.0,Night
2023-10-27 23:15:00,0.0,58.26998,0,7602.333,-3.990333,0.0,0.0,0.0,Night
2023-10-27 23:30:00,0.0,58.21285,0,7590.0,-3.976667,0.0,0.0,0.0,Night
2023-10-27 23:45:00,0.0,57.94663,0,7596.0,-3.986,0.0,0.0,0.0,Night
2023-10-28 00:00:00,0.0,57.73297,0,7599.0,-3.989667,0.0,0.0,0.0,Night
2023-10-28 00:15:00,0.0,57.62899,0,7600.667,-3.992667,0.0,0.0,0.0,Night
2023-10-28 00:30:00,0.0,58.04032,0,7596.333,-5.186666,0.0,0.0,0.0,Night
2023-10-28 00:45:00,0.0,58.45508,0,7596.333,-6.091,0.0,0.0,0.0,Night
2023-10-28 01:00:00,0.0,58.64132,0,7601.0,-6.098333,0.0,0.0,0.0,Night
2023-10-28 01:15:00,0.0,58.89497,0,7615.0,-6.120667,0.0,0.0,0.0,Night
2023-10-28 01:30:00,0.0,58.83556,0,7589.0,-6.077333,0.0,0.0,0.0,Night
2023-10-28 01:45:00,0.0,58.783,0,7591.667,-6.081333,0.0,0.0,0.0,Night
2023-10-28 02:00:00,0.0,58.57734,0,7587.667,-6.076667,0.0,0.0,0.0,Night
2023-10-28 02:15:00,0.0,58.44594,0,7579.0,-6.068666,0.0,0.0,0.0,Night
2023-10-28 02:30:00,0.0,58.75329,0,7580.0,-6.071667,0.0,0.0,0.0,Night
2023-10-28 02:45:00,0.0,58.56705,0,7591.667,-6.094333,0.0,0.0,0.0,Night
2023-10-28 03:00:00,0.0,58.45965,0,7587.667,-6.079,0.0,0.0,0.0,Night
2023-10-28 03:15:00,0.0,58.33854,0,7588.0,-6.077333,0.0,0.0,0.0,Night
2023-10-28 03:30:00,0.0,58.37167,0,7590.333,-6.09,0.0,0.0,0.0,Night
2023-10-28 03:45:00,0.0,58.26998,0,7595.667,-6.095333,0.0,0.0,0.0,Night
2023-10-28 04:00:00,0.0,58.06775,0,7585.333,-6.071333,0.0,0.0,0.0,Night
2023-10-28 04:15:00,0.0,57.93064,0,7589.0,-6.087,0.0,0.0,0.0,Night
2023-10-28 04:30:00,0.0,57.73754,0,7591.667,-6.090333,0.0,0.0,0.0,Night
2023-10-28 04:45:00,0.0,57.28508,0,7583.333,-6.081,0.0,0.0,0.0,Night
2023-10-28 05:00:00,0.0,56.86803,0,7581.0,-6.080333,0.0,0.0,0.0,Night
2023-10-28 05:15:00,0.0,56.57668,0,7588.0,-6.086667,0.0,0.0,0.0,Night
2023-10-28 05:30:00,0.0,56.54126,0,7581.0,-6.074,0.0,0.0,0.0,Night
2023-10-28 05:45:00,0.0,56.58582,0,7588.0,-6.089667,0.0,0.0,0.0,Night
2023-10-28 06:00:00,0.0,56.52184,0,7576.333,-6.061,0.0,0.0,0.0,Night
2023-10-28 06:15:00,0.0,56.67266,0,7572.333,-6.057,0.0,0.0,0.0,Night
2023-10-28 06:30:00,0.0,56.72522,0,7596.0,-6.099333,0.0,0.0,0.0,Night
2023-10-28 06:45:00,0.0,56.63724,0,7614.0,-6.119333,0.0,0.0,0.0,Night
2023-10-28 07:00:00,0.0,56.50013,0,7589.667,-6.395333,0.0,-0.2033333,-0.1733333,Night
2023-10-28 07:15:00,0.0,56.16078,0,7562.667,-5.208333,0.1333333,0.1033333,0.02333333,Night
2023-10-28 07:30:00,6.315876,56.03167,0,7566.0,12.97133,5.303333,5.593333,5.343333,Day
2023-10-28 07:45:00,58.44409,56.14593,0,7562.667,35.73767,12.38667,14.03333,12.54333,Day
2023-10-28 08:00:00,123.7378,57.28165,0,7567.667,97.59467,28.06667,36.22,36.31,Day
2023-10-28 08:15:00,186.8966,59.67649,0,7566.333,321.8793,101.0133,110.36,111.55,Day
2023-10-28 08:30:00,250.5001,62.5158,0,7555.0,514.7203,159.6933,177.2233,177.9533,Day
2023-10-28 08:45:00,316.5055,64.8638,0,7567.667,679.6987,224.9533,226.3133,228.0567,Day
2023-10-28 09:00:00,376.9066,67.16496,0,7563.667,836.315,278.5733,278.2733,279.5433,Day
2023-10-28 09:15:00,430.725,68.9828,0,7556.667,986.464,329.27,328.7067,328.8533,Day
2023-10-28 09:30:00,485.4329,71.3982,1,7559.333,1125.852,375.5333,375.1433,375.5867,Day
2023-10-28 09:45:00,537.5612,73.69364,1,7554.0,1242.116,415.2267,414.8233,413.5667,Day
2023-10-28 10:00:00,587.3765,76.01308,1,7549.0,1348.568,451.7467,450.5833,448.1033,Day
2023-10-28 10:15:00,633.0999,77.56927,1,7545.667,1449.268,485.4067,484.61,481.54,Day
2023-10-28 10:30:00,676.4214,79.50937,1,7546.0,1537.824,514.8367,514.8333,510.8467,Day
2023-10-28 10:45:00,714.4057,80.77763,1,7548.0,1620.335,543.16,543.2466,536.3,Day
2023-10-28 11:00:00,750.6997,81.52715,1,7552.667,1691.409,567.28,567.04,560.1866,Day
2023-10-28 11:15:00,780.6779,82.31439,2,7555.333,1750.121,585.4333,588.2133,580.5233,Day
2023-10-28 11:30:00,806.2083,83.91515,2,7563.333,1799.907,602.9567,604.3933,597.41,Day
2023-10-28 11:45:00,824.978,85.04059,1,7564.333,1837.594,617.66,617.0533,608.3467,Day
2023-10-28 12:00:00,838.8551,86.66991,1,7567.333,1866.165,627.74,626.03,618.47,Day
