Weaver Monthly,,,,,,,,,,,,,,,,,,,,,
Start date:,8/1/2023 12:00:00 AM,,,,,,,,,,,,,,,,,,,,
End date:,8/31/2023 12:00:00 AM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Timestamp,POA Sensor,Weather station module temperature,Max wind speed - Lufft 601-UMB  Weather Station,Production meter L-N voltage,Production meter active power,"Sungrow SG 125HV Inverter - 1, Line kW","Sungrow SG 125HV Inverter - 2, Line kW","Sungrow SG 125HV Inverter - 3, Line kW","Sungrow SG 125HV Inverter - 4, Line kW","Sungrow SG 125HV Inverter - 5, Line kW","Sungrow SG 125HV Inverter - 6, Line kW","Sungrow SG 125HV Inverter - 7, Line kW","Sungrow SG 125HV Inverter - 8, Line kW","Sungrow SG 125HV Inverter - 9, Line kW","Sungrow SG 125HV Inverter - 10, Line kW","Sungrow SG 125HV Inverter - 11, Line kW","Sungrow SG 125HV Inverter - 12, Line kW","Sungrow SG 125HV Inverter - 13, Line kW","Sungrow SG 125HV Inverter - 14, Line kW","Sungrow SG 125HV Inverter - 15, Line kW","Sungrow SG 125HV Inverter - 16, Line kW"
8/21/2023 3:15:00 PM,918.223,151.514,4.01,13.48773,-3.72933,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 3:30:00 PM,863.867,150.3805,3.90333,13.5064,-3.74627,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 3:45:00 PM,910.551,151.9875,2.77333,13.50847,-3.7488,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 4:00:00 PM,893.239,152.9985,3.40667,13.52273,-3.75743,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 4:15:00 PM,712.554,145.021,4.21667,13.52067,-3.7567,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 4:30:00 PM,868.822,142.1405,4.38,13.51517,-3.75433,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 4:45:00 PM,573.892,140.1135,2.72,13.512,-3.75283,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 5:00:00 PM,311.53,129.9045,3.06667,13.52217,-3.76197,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 5:15:00 PM,186.636,112.1185,2.91667,13.53073,-3.76863,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 5:30:00 PM,417.543,111.636,1.88,13.53957,-3.78103,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 5:45:00 PM,720.207,132.149,2.10333,13.53997,-3.78093,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 6:00:00 PM,578.789,136.9505,2.95333,13.53767,-3.78037,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 6:15:00 PM,453.594,126.294,2.83333,13.5174,-3.76113,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 6:30:00 PM,274.138,116.4235,2.87667,13.5222,-3.76563,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 6:45:00 PM,258.677,110.3075,2.07,13.51527,-3.75417,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 7:00:00 PM,85.095,103.314,2.32667,13.52617,-3.76767,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 7:15:00 PM,43.3,94.5871,1.62333,13.52483,-3.76557,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 7:30:00 PM,18.8127,89.5444,1.68,13.53653,-3.7725,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 7:45:00 PM,3.31467,86.1139,1.54,13.52903,-3.76427,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 8:00:00 PM,-2.59133,83.8214,1.13667,13.52367,-3.76073,,,,,,,,,0,0,0,0,0,0,0,0
8/21/2023 8:15:00 PM,-3.43233,82.02975,0.5,13.51337,-3.751,,,,,,,,,0,0,,0,,0,,
8/21/2023 8:30:00 PM,-2.47933,81.55365,1.09333,13.5266,-3.76013,,,,,,,,,,,,,,,,
8/21/2023 8:45:00 PM,-2.28233,81.10505,0.623333,13.5473,-3.78373,,,,,,,,,,,,,,,,
8/21/2023 9:00:00 PM,-2.572,80.48525,1.24667,13.57073,-3.80853,,,,,,,,,,,,,,,,
8/21/2023 9:15:00 PM,-2.41667,80.46235,1.71,13.5748,-3.8113,,,,,,,,,,,,,,,,
8/21/2023 9:30:00 PM,-1.567,80.7013,1.46667,13.57387,-3.80747,,,,,,,,,,,,,,,,
8/21/2023 9:45:00 PM,-1.12133,80.54935,2.4,13.59163,-4.02513,,,,,,,,,,,,,,,,
8/21/2023 10:00:00 PM,-2.73367,79.6411,1.77,13.574,-4.01203,,,,,,,,,,,,,,,,
8/21/2023 10:15:00 PM,-2.59067,78.71825,1.82,13.55017,-3.9814,,,,,,,,,,,,,,,,
8/21/2023 10:30:00 PM,-2.739,77.8897,1.43667,13.55413,-3.98123,,,,,,,,,,,,,,,,
8/21/2023 10:45:00 PM,-2.04667,77.6764,0.913333,13.5682,-3.9907,,,,,,,,,,,,,,,,
8/21/2023 11:00:00 PM,-1.631,78.03255,0.833333,13.57277,-3.99853,,,,,,,,,,,,,,,,
8/21/2023 11:15:00 PM,-2.325,77.1765,0.946667,13.546,-3.9681,,,,,,,,,,,,,,,,
8/21/2023 11:30:00 PM,-2.13333,76.26465,0.34,13.49663,-3.92053,,,,,,,,,,,,,,,,
8/21/2023 11:45:00 PM,-1.807,75.92315,1.33333,13.50463,-3.9284,,,,,,,,,,,,,,,,
8/22/2023 12:00:00 AM,-2.842,75.3363,1.16333,13.4968,-3.9243,,,,,,,,,,,,,,,,
8/22/2023 12:15:00 AM,-2.57433,74.8401,1.18,13.49433,-3.9135,,,,,,,,,,,,,,,,
8/22/2023 12:30:00 AM,-2.37933,74.2267,0.276667,13.51517,-3.93967,,,,,,,,,,,,,,,,
8/22/2023 12:45:00 AM,-2.595,73.7506,0.863333,13.52277,-3.94313,,,,,,,,,,,,,,,,
8/22/2023 1:00:00 AM,-1.92433,73.2187,0.11,13.53737,-3.96143,,,,,,,,,,,,,,,,
8/22/2023 1:15:00 AM,-1.97867,72.7243,0.166667,13.5539,-3.96773,,,,,,,,,,,,,,,,
8/22/2023 1:30:00 AM,-2.13633,72.38285,0,13.56813,-3.9805,,,,,,,,,,,,,,,,
8/22/2023 1:45:00 AM,-2.035,72.0358,0.11,13.58507,-3.9985,,,,,,,,,,,,,,,,
8/22/2023 2:00:00 AM,-2.10467,72.30685,1.68667,13.59223,-4.00573,,,,,,,,,,,,,,,,
8/22/2023 2:15:00 AM,-1.796,71.633,0.0233333,13.59853,-4.0067,,,,,,,,,,,,,,,,
8/22/2023 2:30:00 AM,-2.564,70.8667,0,13.59077,-3.99713,,,,,,,,,,,,,,,,
8/22/2023 2:45:00 AM,-1.978,70.8438,0.333333,13.60833,-4.0125,,,,,,,,,,,,,,,,
8/22/2023 3:00:00 AM,-1.427,70.4492,0,13.59833,-4.00357,,,,,,,,,,,,,,,,
8/22/2023 3:15:00 AM,-1.99567,70.22675,0.11,13.6058,-4.01013,,,,,,,,,,,,,,,,
8/22/2023 3:30:00 AM,-1.52633,69.98135,0.25,13.61013,-4.0198,,,,,,,,,,,,,,,,
8/22/2023 3:45:00 AM,-1.96833,69.7214,0.383333,13.58487,-3.9963,,,,,,,,,,,,,,,,
8/22/2023 4:00:00 AM,-2.01333,69.50255,0.97,13.5906,-4.00143,,,,,,,,,,,,,,,,
8/22/2023 4:15:00 AM,-1.722,69.63895,1.71333,13.5989,-4.01207,,,,,,,,,,,,,,,,
8/22/2023 4:30:00 AM,-1.50367,69.01275,0.02,13.59667,-4.0057,,,,,,,,,,,,,,,,
8/22/2023 4:45:00 AM,-1.434,68.75455,0,13.61087,-4.0227,,,,,,,,,,,,,,,,
8/22/2023 5:00:00 AM,-1.34533,68.54215,0.26,13.60823,-3.9963,,,,,,,,,,,,,,,,
8/22/2023 5:15:00 AM,-1.59267,68.26385,0.0466667,13.6024,-3.9717,,,,,,,,,,,,,,,,
8/22/2023 5:30:00 AM,-1.67067,68.2895,0.76,13.60497,-3.97527,,,,,,,,,,,,,,,,
8/22/2023 5:45:00 AM,-1.06433,67.93885,0,13.60837,-3.97563,,,,,,,,,,,,,,,,
8/22/2023 6:00:00 AM,-1.39533,67.80155,0,13.59033,-3.96287,,,,,,,,,,,,,,,,
8/22/2023 6:15:00 AM,-1.50333,67.64405,0.746667,13.58617,-3.9605,,,,,,,,,,,,,,0,,0
8/22/2023 6:30:00 AM,0.325333,67.81525,0.75,13.6042,-3.968,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 6:45:00 AM,6.31767,67.59,0.05,13.6261,-3.9947,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 7:00:00 AM,35.5937,68.8205,1.04333,13.62367,-3.99233,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 7:15:00 AM,105.742,71.9635,2.10333,13.63087,-3.99757,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 7:30:00 AM,195.682,76.0321,2.15,13.62787,-3.99893,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 7:45:00 AM,291.975,81.47585,2.15333,13.62743,-3.9975,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 8:00:00 AM,409.766,92.4109,2.16333,13.62003,-3.99073,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 8:15:00 AM,551.833,107.2105,2.91333,13.61643,-3.98877,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 8:30:00 AM,661.682,119.0655,3.65667,13.61173,-3.98547,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 8:45:00 AM,436.983,118.8925,2.91667,13.57227,-3.94713,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 9:00:00 AM,468.642,113.589,2.65333,13.5603,-3.94023,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 9:15:00 AM,687.365,121.2235,2.65667,13.5996,-3.86737,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 9:30:00 AM,798.617,132.729,2.66,13.59563,-3.77083,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 9:45:00 AM,788.631,134.493,3.51667,13.5908,-3.79017,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 10:00:00 AM,844.688,137.052,3.62667,13.57667,-3.80093,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 10:15:00 AM,885.459,140.738,3.49667,13.5563,-3.78387,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 10:30:00 AM,897.025,142.874,4.15,13.52913,-3.76227,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 10:45:00 AM,750.078,139.914,4.36333,13.5079,-3.74387,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 11:00:00 AM,612.694,130.3625,4.05333,13.52067,-3.75653,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 11:15:00 AM,576.078,126.636,3.69333,13.53587,-3.77277,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 11:30:00 AM,908.716,135.8515,4.00333,13.53597,-3.76873,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 11:45:00 AM,897.099,143.348,4.27,13.51763,-3.74943,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 12:00:00 PM,712.206,137.4165,4.79,13.5195,-3.7555,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 12:15:00 PM,650.356,136.058,4.34,13.53563,-3.7695,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 12:30:00 PM,529.845,128.761,4.51,13.53433,-3.76957,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 12:45:00 PM,551.171,124.1485,3.95,13.52637,-3.76017,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 1:00:00 PM,795.728,133.727,4.59,13.52717,-3.7626,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 1:15:00 PM,705.014,136.7975,4.31667,13.51927,-3.75067,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 1:30:00 PM,866.914,138.3005,5.61,13.495,-3.72093,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 1:45:00 PM,819.921,137.4915,6.42667,13.48547,-3.7127,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 2:00:00 PM,904.563,138.167,6.19333,13.5103,-3.73743,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 2:15:00 PM,854.587,140.4795,5.47667,13.50333,-3.73257,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 2:30:00 PM,870.345,143.059,4.49333,13.50387,-3.7318,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 2:45:00 PM,870.418,144.694,4.09,13.50557,-3.7344,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 3:00:00 PM,881.754,142.5745,4.54,13.5044,-3.7383,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 3:15:00 PM,869.599,143.6655,3.95,13.51997,-3.74897,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 3:30:00 PM,853.166,145.137,4.62333,13.5231,-3.75797,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 3:45:00 PM,753.899,142.5315,3.09333,13.5069,-3.74287,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 4:00:00 PM,725.934,137.6015,3.91,13.50187,-3.73613,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 4:15:00 PM,706.191,138.571,2.89,13.5022,-3.73557,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 4:30:00 PM,512.953,128.923,3.40667,13.50443,-3.744,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 4:45:00 PM,520.646,124.884,2.78667,13.51423,-3.75217,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 5:00:00 PM,693.821,129.5975,2.84,13.52473,-3.75837,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 5:15:00 PM,713.776,134.1015,2.65667,13.51797,-3.75413,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 5:30:00 PM,588.474,129.031,3.89333,13.52493,-3.75883,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 5:45:00 PM,510.586,122.94,3.57667,13.52853,-3.75983,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 6:00:00 PM,518.771,119.829,3.54667,13.53717,-3.77227,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 6:15:00 PM,456.321,118.4405,2.76667,13.53423,-3.77517,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 6:30:00 PM,347.647,113.109,3.05333,13.53777,-3.76597,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 6:45:00 PM,196.721,106.532,2.11,13.551,-3.7819,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 7:00:00 PM,120.808,98.7088,2.03333,13.53573,-3.7647,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 7:15:00 PM,43.0303,91.94125,1.79,13.50933,-3.73553,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 7:30:00 PM,16.5073,86.4911,1.42333,13.4905,-3.72607,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 7:45:00 PM,1.81067,82.63125,1.59333,13.49637,-3.7352,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 8:00:00 PM,-1.712,80.325,1.70333,13.4997,-3.73317,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 8:15:00 PM,-4.42967,78.56075,2.01667,13.49233,-3.7273,,,,,,,,,0,0,0,0,0,0,0,0
8/22/2023 8:30:00 PM,-4.296,76.98795,0.393333,13.51837,-3.7438,,,,,,,,,,,,,,,,
8/22/2023 8:45:00 PM,-3.41367,76.10805,0.103333,13.53193,-3.75183,,,,,,,,,,,,,,,,
8/22/2023 9:00:00 PM,-2.755,75.87735,0.223333,13.5528,-3.76737,,,,,,,,,,,,,,,,
8/22/2023 9:15:00 PM,-2.05233,76.19965,1.56333,13.56883,-3.8595,,,,,,,,,,,,,,,,
8/22/2023 9:30:00 PM,-2.067,76.33605,1.94333,13.57947,-3.9934,,,,,,,,,,,,,,,,
8/22/2023 9:45:00 PM,-1.617,75.71075,1.07667,13.55327,-3.96477,,,,,,,,,,,,,,,,
8/22/2023 10:00:00 PM,-1.60767,75.50935,1.09667,13.55377,-3.96543,,,,,,,,,,,,,,,,
8/22/2023 10:15:00 PM,-1.016,75.64395,1.37667,13.56957,-3.97813,,,,,,,,,,,,,,,,
8/22/2023 10:30:00 PM,-0.513,76.5979,1.2,13.58197,-3.99327,,,,,,,,,,,,,,,,
8/22/2023 10:45:00 PM,-2.324,75.6036,0.276667,13.59603,-4.00267,,,,,,,,,,,,,,,,
8/22/2023 11:00:00 PM,-2.68733,74.47935,0.646667,13.59697,-4.0074,,,,,,,,,,,,,,,,
8/22/2023 11:15:00 PM,-1.12367,74.6396,0,13.5512,-3.95967,,,,,,,,,,,,,,,,
8/22/2023 11:30:00 PM,-0.325333,75.9689,0.346667,13.50233,-3.9112,,,,,,,,,,,,,,,,
8/22/2023 11:45:00 PM,-1.24667,75.8096,0.306667,13.50123,-3.9103,,,,,,,,,,,,,,,,
8/23/2023 12:00:00 AM,-2.00267,74.81265,0.62,13.4814,-3.8919,,,,,,,,,,,,,,,,
8/23/2023 12:15:00 AM,-2.33767,74.05455,0.116667,13.50893,-3.91527,,,,,,,,,,,,,,,,
8/23/2023 12:30:00 AM,-2.033,73.3368,0.316667,13.5199,-3.92137,,,,,,,,,,,,,,,,
8/23/2023 12:45:00 AM,-2.01,73.01085,0.44,13.533,-3.93317,,,,,,,,,,,,,,,,
8/23/2023 1:00:00 AM,-1.76967,72.7737,0.796667,13.54227,-3.94427,,,,,,,,,,,,,,,,
8/23/2023 1:15:00 AM,-1.84367,73.01,1.69667,13.545,-3.94157,,,,,,,,,,,,,,,,
8/23/2023 1:30:00 AM,-1.61467,72.71515,1.22667,13.54887,-3.93953,,,,,,,,,,,,,,,,
8/23/2023 1:45:00 AM,-1.57767,72.80485,1.77,13.56163,-3.9508,,,,,,,,,,,,,,,,
8/23/2023 2:00:00 AM,-1.304,73.194,2.2,13.56597,-3.95437,,,,,,,,,,,,,,,,
8/23/2023 2:15:00 AM,-1.92233,72.9587,1.22667,13.57617,-3.9672,,,,,,,,,,,,,,,,
8/23/2023 2:30:00 AM,-2.04767,72.69135,1.27,13.58723,-3.984,,,,,,,,,,,,,,,,
8/23/2023 2:45:00 AM,-0.866333,72.9358,2.13333,13.60203,-4.0024,,,,,,,,,,,,,,,,
8/23/2023 3:00:00 AM,-0.567333,73.50525,2.42333,13.59243,-3.9933,,,,,,,,,,,,,,,,
8/23/2023 3:15:00 AM,-1.031,73.59955,2.08333,13.59993,-4.00073,,,,,,,,,,,,,,,,
8/23/2023 3:30:00 AM,-0.883,73.76895,2.85333,13.60537,-4.006,,,,,,,,,,,,,,,,
8/23/2023 3:45:00 AM,-0.923667,74.0912,3.03333,13.60007,-3.99643,,,,,,,,,,,,,,,,
8/23/2023 4:00:00 AM,-1.137,74.47845,4.9,13.60177,-3.9953,,,,,,,,,,,,,,,,
8/23/2023 4:15:00 AM,-1.281,74.6048,4.78,13.60287,-3.99577,,,,,,,,,,,,,,,,
8/23/2023 4:30:00 AM,0.0333333,75.64485,4.49667,13.5999,-3.99567,,,,,,,,,,,,,,,,
8/23/2023 4:45:00 AM,-0.328667,76.03665,4.43667,13.60113,-3.99847,,,,,,,,,,,,,,,,
8/23/2023 5:00:00 AM,-0.270667,76.4029,4.65,13.59333,-3.98973,,,,,,,,,,,,,,,,
8/23/2023 5:15:00 AM,-1.03667,76.42675,6.33667,13.58967,-3.99017,,,,,,,,,,,,,,,,
8/23/2023 5:30:00 AM,-2.78533,74.6982,7.33667,13.5893,-3.9918,,,,,,,,,,,,,,,,
8/23/2023 5:45:00 AM,-0.165333,72.2766,7.10667,13.58043,-3.98247,,,,,,,,,,,,,,,,
8/23/2023 6:00:00 AM,2.05933,71.1322,5.51667,13.56497,-3.97497,,,,,,,,,,,,,,,,
8/23/2023 6:15:00 AM,3.47167,70.8246,5.70667,13.5705,-3.9781,,,,,,,,,,,,,,,,
8/23/2023 6:30:00 AM,3.32733,72.9495,5.67333,13.55673,-3.96057,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 6:45:00 AM,3.65267,73.61325,5.34333,13.5639,-3.9701,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 7:00:00 AM,9.80233,73.53725,4.43333,13.5808,-3.98667,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 7:15:00 AM,20.8187,73.61145,3.89,13.5736,-3.97883,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 7:30:00 AM,30.4563,74.91055,3.73667,13.5761,-3.976,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 7:45:00 AM,41.1343,75.8151,3.51,13.5775,-3.9716,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 8:00:00 AM,90.4887,77.87595,4.57667,13.58523,-3.98737,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 8:15:00 AM,116.499,80.62805,3.91,13.59983,-3.99783,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 8:30:00 AM,166.752,83.4982,3.54667,13.5785,-3.98373,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 8:45:00 AM,301.342,88.09965,4.76,13.5799,-3.9827,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 9:00:00 AM,246.663,90.8023,4.80333,13.61903,-4.03013,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 9:15:00 AM,217.767,87.47435,4.93333,13.60267,-3.8422,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 9:30:00 AM,525.155,94.7006,5.42,13.59357,-3.80683,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 9:45:00 AM,455.364,104.633,5.29333,13.582,-3.79277,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 10:00:00 AM,871.795,113.9515,4.58,13.576,-3.79227,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 10:15:00 AM,884.571,125.586,4.92,13.57147,-3.78577,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 10:30:00 AM,887.024,127.489,5.70333,13.5631,-3.77763,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 10:45:00 AM,835.015,126.5455,6.38,13.53613,-3.7547,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 11:00:00 AM,876.247,125.4245,5.60667,13.5294,-3.75587,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 11:15:00 AM,924.409,128.1645,6.07667,13.5296,-3.75367,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 11:30:00 AM,906.423,129.9455,5.88333,13.5411,-3.7648,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 11:45:00 AM,912.276,131.103,5.66,13.5382,-3.76003,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 12:00:00 PM,911.017,133.8425,5.14,13.55503,-3.77753,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 12:15:00 PM,910.31,135.889,5.76333,13.54113,-3.76663,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 12:30:00 PM,913.152,132.431,6.32333,13.53347,-3.75573,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 12:45:00 PM,911.562,135.1945,5.88333,13.5263,-3.74663,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 1:00:00 PM,912.279,133.8465,6.83,13.5195,-3.7386,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 1:15:00 PM,916.701,132.3595,6.68667,13.50893,-3.73007,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 1:30:00 PM,918.052,134.9295,6.21,13.51733,-3.7353,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 1:45:00 PM,924.492,131.538,7.08667,13.54293,-3.7618,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 2:00:00 PM,926.25,131.4975,6.62667,13.56007,707.22,,,,,,,,,99.1609,100.004,,100.57,102.123,102.605,104.38,105.86
8/23/2023 2:15:00 PM,924.611,135.8485,4.74333,13.5617,874.143,,,,,,,,,125.99,125.993,,125.991,125.991,125.989,125.99,125.991
8/23/2023 2:30:00 PM,922.034,136.996,4.69667,13.57053,873.907,,,,,,,,,125.989,125.991,0,125.99,125.992,125.987,125.99,125.989
8/23/2023 2:45:00 PM,921.469,139.468,4.13667,13.5683,894.743,,,,,,,,,125.987,125.986,22.2795,125.99,125.989,125.984,125.989,125.991
8/23/2023 3:00:00 PM,922.273,137.94,4.58667,13.5634,924.898,,,,,,,,,125.99,125.988,51.8632,125.989,125.991,125.992,125.993,125.989
8/23/2023 3:15:00 PM,923.498,137.1675,5.37333,13.54717,925.29,,,,,,,,,125.99,125.99,52.2943,125.989,125.991,125.992,125.99,125.99
8/23/2023 3:30:00 PM,921.291,138.371,3.94667,13.55533,925.326,,,,,,,,,125.99,125.99,52.4748,125.989,125.989,125.989,125.989,125.989
8/23/2023 3:45:00 PM,919.79,137.7925,4.70333,13.56167,925.5,,,,,,,,,125.991,125.988,52.5769,125.989,125.99,125.992,125.988,125.991
8/23/2023 4:00:00 PM,915.105,139.133,3.93,13.56173,924.771,,,,,,,,,125.991,125.99,52.1445,125.991,125.991,125.989,125.99,125.991
8/23/2023 4:15:00 PM,911.771,139.8285,3.67667,13.5655,923.867,,,,,,,,,125.991,125.99,51.6081,125.99,125.99,125.863,125.989,125.989
8/23/2023 4:30:00 PM,899.374,136.4095,4.24667,13.5691,923.192,,,,,,,,,125.992,125.991,51.2198,125.991,125.991,125.604,125.958,125.991
8/23/2023 4:45:00 PM,888.321,134.6815,4.19,13.57477,919.765,,,,,,,,,125.967,125.989,50.8059,125.991,125.989,124.099,124.683,125.988
8/23/2023 5:00:00 PM,874.889,133.564,3.78333,13.5733,915.418,,,,,,,,,125.018,125.99,50.3467,125.991,125.99,122.826,123.481,125.664
8/23/2023 5:15:00 PM,856.118,130.5445,4.25333,13.57943,728.997,,,,,,,,,98.4641,100.78,39.969,100.02,101.104,97.5991,98.43,99.7535
8/23/2023 5:30:00 PM,827.646,131.655,3.87,13.55757,-3.78147,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 5:45:00 PM,785.953,129.291,3.81667,13.5519,-3.76737,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 6:00:00 PM,736.13,127.447,3.68,13.5815,-3.7916,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 6:15:00 PM,623.471,124.048,2.95667,13.59593,-3.8102,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 6:30:00 PM,486.799,114.493,3.27667,13.595,-3.80903,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 6:45:00 PM,350.956,106.0545,2.48333,13.59503,-3.8179,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 7:00:00 PM,219.704,97.7475,2.63,13.56337,-3.78913,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 7:15:00 PM,110.618,89.4409,1.79333,13.56877,-3.7898,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 7:30:00 PM,27.612,80.9979,1.30333,13.5921,-3.80847,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 7:45:00 PM,-4,73.4155,0.433333,13.59007,-3.79473,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 8:00:00 PM,-8.28067,68.64655,0.166667,13.5886,-3.79493,,,,,,,,,0,0,0,0,0,0,0,0
8/23/2023 8:15:00 PM,-7.931,66.019,0,13.6015,-3.80957,,,,,,,,,,0,,0,0,,0,0
